Tuzla TZLTOCDELLAPP04;Latency;Read Latency;Write Latency;Avg. Size;Read Size;Write Size;Total IOPS;Read IOPS;Write IOPS;CPU Utilization
2025-10-16 16:00:00;1,13;0,47;1,13;298;78;298;0.036;0.000;0.036;%1.0
2025-10-16 17:00:00;1,36;0,45;1,39;378;127;386;0.043;0.001;0.042;%1.0
2025-10-16 18:00:00;1,28;0,46;1,32;358;125;368;0.044;0.002;0.042;%1.0
2025-10-16 19:00:00;1,32;0,46;1,32;358;92;358;0.041;0.000;0.041;%1.0
2025-10-16 20:00:00;0,99;0,42;1;129;119;129;0.152;0.002;0.150;%2.0
2025-10-16 21:00:00;1,22;0,44;1,27;332;126;346;0.043;0.003;0.041;%1.0
2025-10-16 22:00:00;1,07;0,39;1,07;282;42;282;0.036;0.000;0.036;%1.0
2025-10-16 23:00:00;1,32;0,45;1,32;359;88;359;0.041;0.000;0.041;%1.0
2025-10-17 00:00:00;1,27;0,4;1,32;346;93;361;0.043;0.002;0.041;%1.0
2025-10-17 01:00:00;1,26;0,49;1,27;333;125;336;0.047;0.001;0.046;%1.0
2025-10-17 02:00:00;0,94;0,35;0,95;138;77;138;0.153;0.002;0.151;%2.0
2025-10-17 03:00:00;0,95;0,45;0,96;228;126;230;0.072;0.002;0.070;%1.0
2025-10-17 04:00:00;1,16;0,53;1,16;308;75;308;0.042;0.000;0.042;%1.0
2025-10-17 05:00:00;1,28;0,45;1,28;350;69;350;0.040;0.000;0.040;%1.0
2025-10-17 06:00:00;1,43;0,43;1,43;399;9;399;0.044;0.000;0.044;%2.0
2025-10-17 07:00:00;1,32;0,34;1,32;354;24;354;0.041;0.000;0.041;%1.0
2025-10-17 08:00:00;0,93;0,42;0,93;126;61;126;0.152;0.000;0.152;%2.0
2025-10-17 09:00:00;1,24;0,51;1,24;340;13;340;0.041;0.000;0.041;%1.0
2025-10-17 10:00:00;0,98;0,5;0,98;247;68;247;0.035;0.000;0.035;%1.0
2025-10-17 11:00:00;1,17;0;1,17;310;0;310;0.038;0.000;0.038;%1.0
2025-10-17 12:00:00;0,96;0,45;0,97;238;86;238;0.033;0.000;0.033;%1.0
2025-10-17 13:00:00;0,95;0,7;0,97;233;144;239;0.038;0.002;0.036;%1.0
2025-10-17 14:00:00;0,92;0,23;0,93;82;14;83;0.167;0.003;0.164;%1.0
2025-10-17 15:00:00;1,05;0,46;1,06;272;123;276;0.032;0.001;0.031;%1.0
2025-10-17 16:00:00;0,98;0,42;1,1;255;108;287;0.038;0.007;0.031;%1.0
2025-10-17 17:00:00;1,04;0,42;1,04;264;67;264;0.030;0.000;0.030;%1.0
2025-10-17 18:00:00;1,06;0,46;1,06;275;80;275;0.031;0.000;0.031;%1.0
2025-10-17 19:00:00;1,08;0,45;1,12;283;127;293;0.030;0.002;0.028;%1.0
2025-10-17 20:00:00;0,83;0,4;0,84;89;127;88;0.150;0.002;0.147;%1.0
2025-10-17 21:00:00;0,82;0,46;0,82;175;106;175;0.050;0.000;0.050;%1.0
2025-10-17 22:00:00;1,11;0,45;1,14;270;127;276;0.031;0.001;0.030;%4.0
2025-10-17 23:00:00;1,05;0,46;1,05;269;91;269;0.030;0.000;0.030;%1.0
2025-10-18 00:00:00;1,02;0,05;1,03;267;22;269;0.030;0.000;0.030;%1.0
2025-10-18 01:00:00;0,93;0,43;0,96;238;125;245;0.037;0.002;0.035;%1.0
2025-10-18 02:00:00;0,9;0,1;0,9;90;26;90;0.137;0.000;0.137;%1.0
2025-10-18 03:00:00;0,69;0,37;1,12;183;100;298;0.087;0.051;0.037;%1.0
2025-10-18 04:00:00;1,04;0,92;1,04;270;110;271;0.030;0.000;0.030;%1.0
2025-10-18 05:00:00;1,08;0,43;1,08;279;79;280;0.028;0.000;0.028;%1.0
2025-10-18 06:00:00;1,06;0,51;1,06;276;58;276;0.029;0.000;0.029;%1.0
2025-10-18 07:00:00;1,07;0;1,07;277;0;277;0.030;0.000;0.030;%1.0
2025-10-18 08:00:00;0,93;0,43;0,93;90;56;90;0.138;0.000;0.138;%1.0
2025-10-18 09:00:00;1,07;0;1,07;276;0;276;0.029;0.000;0.029;%1.0
2025-10-18 10:00:00;1,06;0,47;1,06;273;62;273;0.030;0.000;0.030;%1.0
2025-10-18 11:00:00;1,07;0;1,07;277;0;277;0.030;0.000;0.030;%1.0
2025-10-18 12:00:00;1,08;0,45;1,11;279;126;288;0.031;0.002;0.029;%1.0
2025-10-18 13:00:00;1,02;0,84;1,03;256;142;261;0.033;0.001;0.031;%1.0
2025-10-18 14:00:00;0,88;0,44;0,88;90;125;90;0.140;0.001;0.139;%1.0
2025-10-18 15:00:00;0,82;0,45;0,82;169;91;169;0.050;0.000;0.050;%1.0
2025-10-18 16:00:00;1,03;0,42;1,06;265;121;272;0.032;0.001;0.030;%1.0
2025-10-18 17:00:00;1,06;0,45;1,06;273;82;273;0.029;0.000;0.029;%1.0
2025-10-18 18:00:00;1,06;0,32;1,06;277;8;277;0.029;0.000;0.029;%1.0
2025-10-18 19:00:00;0,96;0,37;1,08;265;177;283;0.037;0.006;0.031;%1.0
2025-10-18 20:00:00;0,95;0,45;0,95;90;92;90;0.136;0.000;0.136;%1.0
2025-10-18 21:00:00;1,05;0,44;1,1;264;127;277;0.033;0.003;0.031;%4.0
2025-10-18 22:00:00;1,01;0,36;1,01;261;47;261;0.030;0.000;0.030;%1.0
2025-10-18 23:00:00;1,01;0,39;1,05;266;92;275;0.032;0.002;0.031;%1.0
2025-10-19 00:00:00;1,03;0,52;1,03;268;85;268;0.030;0.000;0.030;%1.0
2025-10-19 01:00:00;0,91;0,46;0,92;229;127;231;0.036;0.001;0.036;%1.0
2025-10-19 02:00:00;0,87;0,44;0,88;91;126;90;0.140;0.001;0.139;%1.0
2025-10-19 03:00:00;0,93;0,63;0,93;238;92;238;0.034;0.000;0.034;%1.0
2025-10-19 04:00:00;1,03;0,3;1,03;270;5;270;0.031;0.000;0.031;%1.0
2025-10-19 05:00:00;1,03;0;1,03;267;0;267;0.030;0.000;0.030;%1.0
2025-10-19 06:00:00;1,03;0,36;1,03;269;28;269;0.030;0.000;0.030;%1.0
2025-10-19 07:00:00;1,03;0;1,03;269;0;269;0.030;0.000;0.030;%1.0
2025-10-19 08:00:00;0,88;0,44;0,88;121;74;121;0.087;0.000;0.087;%1.0
2025-10-19 09:00:00;0,9;0;0,9;103;0;103;0.106;0.000;0.106;%1.0
2025-10-19 10:00:00;1,22;0,47;1,22;335;85;335;0.023;0.000;0.023;%1.0
2025-10-19 11:00:00;1,2;0;1,2;330;0;330;0.024;0.000;0.024;%1.0
2025-10-19 12:00:00;1,23;0;1,23;337;0;337;0.023;0.000;0.023;%1.0
2025-10-19 13:00:00;1,2;0,77;1,24;327;154;341;0.025;0.002;0.023;%1.0
2025-10-19 14:00:00;1,23;0,41;1,23;338;70;338;0.023;0.000;0.023;%1.0
2025-10-19 15:00:00;1,21;0,43;1,21;334;84;335;0.023;0.000;0.023;%1.0
2025-10-19 16:00:00;1,17;0,44;1,25;323;122;346;0.026;0.003;0.023;%1.0
2025-10-19 17:00:00;1,23;0,46;1,23;340;105;340;0.023;0.000;0.023;%1.0
2025-10-19 18:00:00;1,21;0,41;1,21;333;71;334;0.023;0.000;0.023;%1.0
2025-10-19 19:00:00;0,79;0,4;0,8;83;122;82;0.199;0.004;0.195;%1.0
2025-10-19 20:00:00;0,92;0,45;0,93;91;126;91;0.143;0.002;0.141;%1.0
2025-10-19 21:00:00;1,01;0,44;1,07;271;127;285;0.033;0.003;0.030;%1.0
2025-10-19 22:00:00;1,08;0,52;1,08;281;117;281;0.029;0.000;0.029;%1.0
2025-10-19 23:00:00;1,15;0,45;1,19;314;126;326;0.026;0.002;0.025;%1.0
2025-10-20 00:00:00;1,22;0,4;1,22;338;66;338;0.023;0.000;0.023;%1.0
2025-10-20 01:00:00;1,12;0,43;1,12;301;80;301;0.026;0.000;0.026;%1.0
2025-10-20 02:00:00;1,13;0;1,13;307;0;307;0.025;0.000;0.025;%1.0
2025-10-20 03:00:00;1,08;0,41;1,13;293;122;307;0.028;0.002;0.026;%1.0
2025-10-20 04:00:00;0,76;0,43;0,79;81;121;78;0.229;0.020;0.209;%1.0
2025-10-20 05:00:00;1,02;0,61;1,02;266;54;266;0.030;0.000;0.030;%1.0
2025-10-20 06:00:00;1,02;0,44;1,02;265;52;265;0.031;0.000;0.031;%1.0
2025-10-20 07:00:00;1;0,45;1;259;85;259;0.031;0.000;0.031;%1.0
2025-10-20 08:00:00;0,88;0;0,88;89;0;89;0.137;0.000;0.137;%1.0
2025-10-20 09:00:00;1,01;0;1,01;264;0;264;0.031;0.000;0.031;%1.0
2025-10-20 10:00:00;1;0,5;1;256;64;256;0.031;0.000;0.031;%1.0
2025-10-20 11:00:00;0,77;0;0,77;166;0;166;0.049;0.000;0.049;%1.0
2025-10-20 12:00:00;0,98;0,37;1,02;253;102;266;0.034;0.003;0.031;%1.0
2025-10-20 13:00:00;1;0,85;1;257;139;262;0.033;0.001;0.032;%1.0
2025-10-20 14:00:00;0,9;0,45;0,9;94;125;94;0.136;0.001;0.135;%1.0
2025-10-20 15:00:00;1,01;0,45;1,01;264;83;264;0.031;0.000;0.031;%1.0
2025-10-20 16:00:00;0,98;0,34;1,04;254;68;272;0.034;0.003;0.031;%1.0
2025-10-20 17:00:00;1;0,42;1,05;265;127;276;0.034;0.003;0.031;%1.0
2025-10-20 18:00:00;1,02;0,45;1,02;263;107;264;0.030;0.000;0.030;%1.0
2025-10-20 19:00:00;1,02;0,58;1,02;264;103;264;0.031;0.000;0.031;%1.0
2025-10-20 20:00:00;0,89;0,43;0,9;87;104;87;0.159;0.002;0.157;%1.0
2025-10-20 21:00:00;0,92;0,35;0,92;167;34;167;0.053;0.000;0.053;%1.0
2025-10-20 22:00:00;1;0,29;1,03;260;94;267;0.032;0.001;0.031;%1.0
2025-10-20 23:00:00;1,01;0,44;1,04;264;126;271;0.033;0.002;0.031;%1.0
2025-10-21 00:00:00;1,01;0,43;1,06;266;127;279;0.033;0.003;0.031;%1.0
2025-10-21 01:00:00;0,93;0,41;0,93;230;60;230;0.035;0.000;0.035;%1.0
2025-10-21 02:00:00;0,95;0,43;0,96;82;120;81;0.171;0.002;0.169;%1.0
2025-10-21 03:00:00;0,8;0,4;1,02;215;122;268;0.057;0.021;0.036;%1.0
2025-10-21 04:00:00;1,02;0,52;1,02;263;110;264;0.031;0.000;0.031;%1.0
2025-10-21 05:00:00;1,04;0,4;1,04;270;69;271;0.030;0.000;0.030;%1.0
2025-10-21 06:00:00;1,04;0,33;1,04;272;16;273;0.030;0.000;0.030;%1.0
2025-10-21 07:00:00;1,04;0,46;1,04;272;83;272;0.030;0.000;0.030;%1.0
2025-10-21 08:00:00;1,36;0,78;1,36;92;12;92;0.151;0.000;0.151;%1.0
2025-10-21 09:00:00;1,02;0,41;1,02;266;66;266;0.031;0.000;0.031;%1.0
2025-10-21 10:00:00;1,09;0;1,09;271;0;271;0.030;0.000;0.030;%4.0
2025-10-21 11:00:00;1,02;0,38;1,02;266;70;266;0.030;0.000;0.030;%1.0
2025-10-21 12:00:00;1,05;0;1,05;274;0;274;0.030;0.000;0.030;%1.0
2025-10-21 13:00:00;1,01;0,61;1,04;260;138;270;0.035;0.003;0.032;%1.0
2025-10-21 14:00:00;0,89;0,45;0,89;89;126;89;0.144;0.001;0.143;%1.0
2025-10-21 15:00:00;0,83;0,45;0,83;153;82;153;0.057;0.000;0.057;%1.0
2025-10-21 16:00:00;1,03;0,51;1,03;271;77;271;0.030;0.000;0.030;%1.0
2025-10-21 17:00:00;1,02;0,43;1,07;267;113;280;0.033;0.003;0.030;%1.0
2025-10-21 18:00:00;1,05;0,44;1,05;279;76;279;0.030;0.000;0.030;%1.0
2025-10-21 19:00:00;1;0,43;1,09;264;127;286;0.035;0.005;0.031;%1.0
2025-10-21 20:00:00;1,76;0,47;1,76;97;97;97;0.141;0.000;0.141;%1.0
2025-10-21 21:00:00;1,01;0,44;1,06;265;127;278;0.034;0.003;0.031;%1.0
2025-10-21 22:00:00;1;0,34;1,05;259;105;271;0.034;0.002;0.031;%1.0
2025-10-21 23:00:00;1,04;0,45;1,04;272;94;272;0.030;0.000;0.030;%1.0
2025-10-22 00:00:00;1,07;0,45;1,07;280;71;280;0.030;0.000;0.030;%1.0
2025-10-22 01:00:00;0,92;0,4;0,96;232;105;242;0.038;0.003;0.035;%1.0
2025-10-22 02:00:00;0,96;0,46;0,97;80;116;79;0.173;0.000;0.172;%1.0
2025-10-22 03:00:00;0,94;0,57;0,94;239;98;239;0.034;0.000;0.034;%1.0
2025-10-22 04:00:00;1,02;0,28;1,02;265;5;265;0.031;0.000;0.031;%1.0
2025-10-22 05:00:00;1,08;0,34;1,08;268;24;268;0.031;0.000;0.031;%4.0
2025-10-22 06:00:00;1,03;0,29;1,03;267;16;268;0.031;0.000;0.031;%1.0
2025-10-22 07:00:00;1,02;0,42;1,02;266;98;266;0.030;0.000;0.030;%1.0
2025-10-22 08:00:00;0,92;0,48;0,92;85;34;85;0.149;0.000;0.149;%1.0
2025-10-22 09:00:00;0,78;0,51;0,78;175;4;175;0.049;0.000;0.049;%1.0
2025-10-22 10:00:00;1,06;0,4;1,06;276;50;276;0.030;0.000;0.030;%1.0
2025-10-22 11:00:00;1,04;0,54;1,04;273;101;274;0.030;0.000;0.030;%1.0
2025-10-22 12:00:00;1;0,39;1,05;262;116;274;0.033;0.003;0.031;%1.0
2025-10-22 13:00:00;1;0,81;1;256;137;261;0.033;0.001;0.032;%1.0
2025-10-22 14:00:00;1,06;0,45;1,07;96;119;96;0.135;0.001;0.134;%1.0
2025-10-22 15:00:00;1,02;0,45;1,05;268;126;276;0.033;0.002;0.031;%1.0
2025-10-22 16:00:00;1,05;0,44;1,05;271;99;271;0.031;0.000;0.031;%1.0
2025-10-22 17:00:00;1,04;0,45;1,04;269;58;269;0.031;0.000;0.031;%1.0
2025-10-22 18:00:00;1,01;0,41;1,06;266;127;278;0.034;0.003;0.031;%1.0
2025-10-22 19:00:00;0,82;0,34;1,07;76;33;98;0.383;0.130;0.252;%2.0
2025-10-22 20:00:00;1,25;0,35;1,29;77;47;79;0.156;0.006;0.150;%1.0
2025-10-22 21:00:00;0,62;0,32;0,7;105;43;121;0.076;0.016;0.060;%1.0
2025-10-22 22:00:00;1,03;0,33;1,05;116;72;116;0.155;0.003;0.152;%1.0
2025-10-22 23:00:00;0,75;0,42;0,78;181;126;185;0.044;0.003;0.041;%1.0
2025-10-23 00:00:00;1,14;0,68;1,18;122;174;117;0.223;0.019;0.204;%2.0
2025-10-23 01:00:00;0,58;0,39;0,67;129;104;141;0.086;0.027;0.059;%1.0
2025-10-23 02:00:00;0,54;0,17;0,56;107;67;109;0.061;0.004;0.057;%1.0
2025-10-23 03:00:00;0,57;0,44;0,58;112;123;111;0.060;0.002;0.057;%1.0
2025-10-23 04:00:00;0,83;0,42;0,84;75;69;75;0.112;0.000;0.112;%1.0
2025-10-23 05:00:00;0,71;0,3;0,71;78;11;79;0.096;0.000;0.096;%1.0
2025-10-23 06:00:00;0,74;0,33;0,74;78;22;78;0.103;0.000;0.103;%1.0
2025-10-23 07:00:00;0,59;0,32;0,59;118;18;118;0.051;0.000;0.051;%1.0
2025-10-23 08:00:00;0,6;0,39;0,6;117;66;117;0.050;0.000;0.050;%1.0
2025-10-23 09:00:00;0,59;0,21;0,6;125;122;125;0.051;0.001;0.050;%1.0
2025-10-23 10:00:00;0,74;0,39;0,74;84;74;84;0.091;0.000;0.091;%1.0
2025-10-23 11:00:00;0,72;0,33;0,72;102;26;102;0.064;0.000;0.064;%1.0
2025-10-23 12:00:00;0,8;0,43;0,81;82;126;81;0.107;0.002;0.105;%1.0
2025-10-23 13:00:00;0,64;0,36;0,64;134;122;135;0.047;0.001;0.046;%0.0
2025-10-23 14:00:00;0,84;0,32;0,84;188;47;189;0.031;0.000;0.031;%0.0
2025-10-23 15:00:00;1,2;0,42;1,2;304;83;304;0.016;0.000;0.016;%0.0
2025-10-23 16:00:00;1,21;0;1,21;299;0;299;0.016;0.000;0.016;%0.0
2025-10-23 17:00:00;1,17;0,41;1,22;298;116;309;0.017;0.001;0.016;%0.0
2025-10-23 18:00:00;1,18;0,42;1,18;295;80;295;0.016;0.000;0.016;%0.0
2025-10-23 19:00:00;1,2;0,45;1,25;300;127;314;0.017;0.001;0.016;%0.0
2025-10-23 20:00:00;1,21;0,45;1,21;302;106;302;0.016;0.000;0.016;%0.0
2025-10-23 21:00:00;1,22;0;1,22;296;0;296;0.016;0.000;0.016;%0.0
2025-10-23 22:00:00;1,18;0,27;1,2;294;38;300;0.016;0.000;0.016;%0.0
2025-10-23 23:00:00;1,2;0,47;1,21;303;127;305;0.017;0.000;0.016;%0.0
2025-10-24 00:00:00;1,11;0;1,11;273;0;273;0.016;0.000;0.016;%0.0
2025-10-24 01:00:00;1,06;1,21;1,06;261;107;261;0.019;0.000;0.019;%0.0
2025-10-24 02:00:00;0,66;0,33;0,67;38;102;38;0.538;0.003;0.535;%1.0
2025-10-24 03:00:00;0,67;0,54;0,67;131;106;131;0.039;0.000;0.039;%1.0
2025-10-24 04:00:00;0,96;0,37;0,96;84;19;84;0.087;0.000;0.086;%1.0
2025-10-24 05:00:00;0,87;0,33;0,87;89;10;89;0.070;0.000;0.070;%1.0
2025-10-24 06:00:00;0,9;0,32;0,9;78;16;78;0.095;0.000;0.095;%4.0
2025-10-24 07:00:00;0,73;0,46;0,73;150;16;150;0.035;0.000;0.035;%1.0
2025-10-24 08:00:00;0,75;0,37;0,75;147;42;147;0.035;0.000;0.035;%1.0
2025-10-24 09:00:00;0,7;0,36;0,7;145;16;145;0.035;0.000;0.035;%1.0
2025-10-24 10:00:00;0,9;0,59;0,9;85;23;85;0.084;0.000;0.084;%1.0
2025-10-24 11:00:00;0,67;0,48;0,67;133;16;133;0.041;0.000;0.041;%1.0
2025-10-24 12:00:00;0,9;0,36;0,9;79;11;79;0.095;0.000;0.095;%1.0
2025-10-24 13:00:00;0,67;0,37;0,67;137;13;139;0.042;0.001;0.041;%1.0
2025-10-24 14:00:00;0,5;0,24;0,58;85;11;108;0.070;0.017;0.054;%1.0
2025-10-24 15:00:00;0,72;0,33;0,72;143;16;143;0.037;0.000;0.037;%1.0
2025-10-24 16:00:00;0,79;0,46;0,79;91;69;91;0.075;0.000;0.074;%1.0
2025-10-24 17:00:00;0,7;0,39;0,7;72;64;72;0.094;0.000;0.094;%1.0
2025-10-24 18:00:00;0,79;0,42;0,81;81;104;80;0.101;0.004;0.097;%1.0
2025-10-24 19:00:00;0,69;0,89;0,69;140;67;140;0.036;0.000;0.036;%1.0
2025-10-24 20:00:00;0,72;0,45;0,75;154;127;157;0.041;0.004;0.037;%1.0
2025-10-24 21:00:00;0,73;0,29;0,73;145;14;145;0.036;0.000;0.036;%1.0
2025-10-24 22:00:00;0,79;0,14;0,79;84;60;84;0.082;0.001;0.081;%1.0
2025-10-24 23:00:00;1,51;0,52;1,52;123;122;123;0.052;0.001;0.052;%1.0
2025-10-25 00:00:00;0,8;0,4;0,81;74;126;73;0.098;0.002;0.097;%1.0
2025-10-25 01:00:00;0,65;0,65;0,65;126;98;126;0.040;0.000;0.040;%4.0
2025-10-25 02:00:00;0,68;0,42;0,68;135;60;135;0.039;0.000;0.039;%1.0
2025-10-25 03:00:00;0,67;0,47;0,67;134;112;134;0.039;0.000;0.039;%1.0
2025-10-25 04:00:00;1,04;0,41;1,04;76;22;76;0.102;0.000;0.102;%1.0
2025-10-25 05:00:00;0,77;0,36;0,77;106;8;106;0.054;0.000;0.054;%1.0
2025-10-25 06:00:00;0,87;0,38;0,87;78;16;78;0.093;0.000;0.093;%1.0
2025-10-25 07:00:00;0,73;0,54;0,73;146;16;146;0.035;0.000;0.035;%1.0
2025-10-25 08:00:00;0,72;0,31;0,72;147;10;147;0.034;0.000;0.034;%1.0
2025-10-25 09:00:00;0,7;0,37;0,7;144;29;144;0.035;0.000;0.035;%1.0
2025-10-25 10:00:00;0,92;0,33;0,92;87;37;87;0.082;0.000;0.082;%1.0
2025-10-25 11:00:00;0,7;0,44;0,7;78;105;78;0.082;0.000;0.082;%1.0
2025-10-25 12:00:00;0,83;0,4;0,83;79;46;79;0.093;0.000;0.093;%1.0
2025-10-25 13:00:00;0,71;0,43;0,72;154;124;155;0.037;0.001;0.035;%1.0
2025-10-25 14:00:00;0,74;0,43;0,74;155;58;155;0.033;0.000;0.033;%0.0
2025-10-25 15:00:00;0,76;0,39;0,76;153;52;154;0.034;0.000;0.034;%0.0
2025-10-25 16:00:00;1,04;0,46;1,04;244;96;244;0.020;0.000;0.020;%0.0
2025-10-25 17:00:00;0,84;0,57;0,84;82;7;82;0.089;0.000;0.089;%0.0
2025-10-25 18:00:00;1,19;0,48;1,22;294;126;300;0.017;0.001;0.016;%0.0
2025-10-25 19:00:00;1,2;0,46;1,2;301;95;302;0.016;0.000;0.015;%0.0
2025-10-25 20:00:00;1,23;0,46;1,23;304;93;304;0.016;0.000;0.016;%0.0
2025-10-25 21:00:00;1,22;0,45;1,24;312;126;316;0.016;0.000;0.016;%0.0
2025-10-25 22:00:00;1,19;0,15;1,2;299;26;301;0.016;0.000;0.016;%0.0
2025-10-25 23:00:00;1,22;0,81;1,22;311;112;312;0.016;0.000;0.016;%0.0
2025-10-26 00:00:00;1,18;0;1,18;299;0;299;0.016;0.000;0.016;%0.0
2025-10-26 01:00:00;1,08;0,43;1,14;262;121;274;0.020;0.002;0.019;%0.0
2025-10-26 02:00:00;1,28;0,44;1,28;326;107;326;0.021;0.000;0.021;%0.0
2025-10-26 03:00:00;1,09;0,5;1,1;269;49;269;0.018;0.000;0.018;%0.0
2025-10-26 04:00:00;1,23;0,51;1,23;305;44;306;0.016;0.000;0.016;%0.0
2025-10-26 05:00:00;1,24;0;1,24;301;0;301;0.016;0.000;0.016;%0.0
2025-10-26 06:00:00;1,24;0;1,24;305;0;305;0.016;0.000;0.016;%0.0
2025-10-26 07:00:00;1,23;0,33;1,23;299;24;299;0.016;0.000;0.016;%0.0
2025-10-26 08:00:00;1,21;0;1,21;302;0;302;0.016;0.000;0.016;%0.0
2025-10-26 09:00:00;1,18;0;1,18;296;0;296;0.016;0.000;0.016;%0.0
2025-10-26 10:00:00;0,64;0,41;0,64;37;118;36;0.726;0.006;0.720;%1.0
2025-10-26 11:00:00;0,72;0,38;0,72;115;16;115;0.048;0.000;0.048;%1.0
2025-10-26 12:00:00;0,86;0,41;0,86;78;53;78;0.094;0.000;0.094;%1.0
2025-10-26 13:00:00;0,74;0,46;0,75;156;125;158;0.037;0.001;0.035;%1.0
2025-10-26 14:00:00;0,73;0,43;0,73;151;76;151;0.035;0.000;0.035;%1.0
2025-10-26 15:00:00;0,73;0,45;0,73;148;101;148;0.035;0.000;0.035;%1.0
2025-10-26 16:00:00;0,85;0,3;0,85;84;9;84;0.083;0.000;0.083;%1.0
2025-10-26 17:00:00;0,78;0,44;0,82;137;126;138;0.049;0.005;0.044;%1.0
2025-10-26 18:00:00;0,92;0,48;0,92;81;105;81;0.091;0.000;0.091;%1.0
2025-10-26 19:00:00;0,74;0,43;0,74;150;70;150;0.035;0.000;0.035;%1.0
2025-10-26 20:00:00;0,73;0,43;0,74;157;124;157;0.036;0.001;0.035;%1.0
2025-10-26 21:00:00;0,73;0,32;0,74;156;127;158;0.037;0.002;0.035;%1.0
2025-10-26 22:00:00;0,8;0,17;0,81;89;64;89;0.079;0.001;0.079;%1.0
2025-10-26 23:00:00;0,7;0,71;0,7;79;111;79;0.079;0.000;0.079;%1.0
2025-10-27 00:00:00;0,83;0,45;0,83;83;127;82;0.092;0.001;0.091;%1.0
2025-10-27 01:00:00;0,67;0,5;0,67;133;125;134;0.039;0.001;0.038;%1.0
2025-10-27 02:00:00;0,68;0,31;0,68;134;22;134;0.039;0.000;0.039;%1.0
2025-10-27 03:00:00;0,68;0,49;0,68;137;110;137;0.038;0.000;0.038;%1.0
2025-10-27 04:00:00;0,85;0,49;0,85;88;40;88;0.079;0.000;0.079;%1.0
2025-10-27 05:00:00;0,72;0,28;0,72;114;16;114;0.048;0.000;0.048;%1.0
2025-10-27 06:00:00;0,83;0,39;0,83;82;19;82;0.090;0.000;0.090;%1.0
2025-10-27 07:00:00;0,73;0,31;0,73;149;16;149;0.034;0.000;0.034;%1.0
2025-10-27 08:00:00;0,73;0;0,73;149;0;149;0.034;0.000;0.034;%1.0
2025-10-27 09:00:00;0,72;0,58;0,72;148;38;148;0.035;0.000;0.035;%1.0
2025-10-27 10:00:00;0,85;0,28;0,85;88;16;88;0.081;0.000;0.081;%1.0
2025-10-27 11:00:00;0,73;0,42;0,73;118;64;118;0.048;0.000;0.048;%1.0
2025-10-27 12:00:00;0,9;0,55;0,9;78;8;78;0.092;0.000;0.092;%4.0
2025-10-27 13:00:00;0,72;0,43;0,74;158;125;160;0.037;0.002;0.035;%1.0
2025-10-27 14:00:00;0,74;0,43;0,74;152;62;152;0.035;0.000;0.035;%1.0
2025-10-27 15:00:00;0,73;0,48;0,73;151;103;151;0.035;0.000;0.035;%1.0
2025-10-27 16:00:00;0,84;0,49;0,84;90;9;90;0.075;0.000;0.075;%1.0
2025-10-27 17:00:00;0,73;0,44;0,75;85;124;83;0.087;0.004;0.083;%1.0
2025-10-27 18:00:00;0,86;0,44;0,86;79;123;79;0.095;0.001;0.095;%1.0
2025-10-27 19:00:00;0,75;0,41;0,75;148;73;148;0.034;0.000;0.034;%1.0
2025-10-27 20:00:00;0,72;0,45;0,73;151;125;151;0.036;0.001;0.035;%1.0
2025-10-27 21:00:00;0,76;0,32;0,79;155;107;158;0.036;0.002;0.035;%1.0
2025-10-27 22:00:00;0,71;0,14;0,72;118;59;119;0.049;0.001;0.048;%1.0
2025-10-27 23:00:00;0,85;0,72;0,85;86;92;86;0.080;0.000;0.080;%0.0
2025-10-28 00:00:00;0,84;0,45;0,85;88;126;87;0.090;0.002;0.088;%1.0
2025-10-28 01:00:00;0,66;0,74;0,66;134;99;134;0.039;0.000;0.039;%1.0
2025-10-28 02:00:00;0,68;0,46;0,68;134;105;134;0.039;0.000;0.039;%1.0
2025-10-28 03:00:00;0,68;0,29;0,68;136;16;136;0.039;0.000;0.039;%1.0
2025-10-28 04:00:00;1,01;0,33;1,01;76;15;76;0.103;0.000;0.103;%1.0
2025-10-28 05:00:00;0,9;0,36;0,9;102;13;102;0.059;0.000;0.059;%1.0
2025-10-28 06:00:00;0,81;0,3;0,81;78;18;78;0.093;0.000;0.093;%1.0
2025-10-28 07:00:00;0,71;0;0,71;149;0;149;0.035;0.000;0.035;%1.0
2025-10-28 08:00:00;0,73;0,36;0,73;147;16;147;0.035;0.000;0.035;%1.0
2025-10-28 09:00:00;0,74;0,47;0,74;149;46;149;0.035;0.000;0.035;%1.0
2025-10-28 10:00:00;0,88;0,46;0,88;91;104;91;0.077;0.000;0.077;%3.0
2025-10-28 11:00:00;0,76;0,42;0,76;76;56;76;0.085;0.000;0.085;%1.0
2025-10-28 12:00:00;0,89;0,52;0,89;80;10;80;0.092;0.000;0.092;%1.0
2025-10-28 13:00:00;0,72;0,45;0,73;156;125;158;0.037;0.002;0.035;%1.0
2025-10-28 14:00:00;0,73;0,43;0,73;152;59;152;0.035;0.000;0.035;%1.0
2025-10-28 15:00:00;0,76;0;0,76;152;0;152;0.034;0.000;0.034;%1.0
2025-10-28 16:00:00;0,84;0,37;0,86;95;124;94;0.080;0.003;0.077;%1.0
2025-10-28 17:00:00;0,73;0,41;0,73;115;64;115;0.050;0.000;0.050;%1.0
2025-10-28 18:00:00;0,9;0,45;0,9;84;125;84;0.093;0.001;0.092;%1.0
