Pursaklar ANKTOCDELLAPP02;Latency;Read Latency;Write Latency;Avg. Size;Read Size;Write Size;Total IOPS;Read IOPS;Write IOPS;CPU Utilization
2025-10-28 11:00:00;0,68;1,03;0,32;246;468;24;7.821;3.918;3.903;%20.0
2025-10-28 12:00:00;0,67;1,01;0,32;251;470;25;7.945;4.027;3.918;%19.0
2025-10-28 13:00:00;0,67;1,01;0,32;251;470;25;7.969;4.036;3.932;%19.0
2025-10-28 14:00:00;0,67;1,01;0,32;251;470;25;7.953;4.043;3.910;%19.0
2025-10-28 15:00:00;0,69;0,99;0,37;262;475;25;8.255;4.342;3.912;%31.0
2025-10-28 16:00:00;0,66;0,95;0,32;269;477;24;8.439;4.557;3.882;%20.0
2025-10-28 17:00:00;0,66;0,94;0,33;270;477;25;8.476;4.600;3.876;%20.0
2025-10-28 18:00:00;0,66;0,94;0,33;270;478;24;8.476;4.589;3.886;%20.0
2025-10-28 19:00:00;0,66;0,95;0,33;269;477;24;8.484;4.590;3.893;%20.0
2025-10-28 20:00:00;0,69;0,96;0,36;269;477;24;8.486;4.583;3.903;%32.0
2025-10-28 21:00:00;0,66;0,95;0,33;268;477;24;8.479;4.573;3.906;%20.0
2025-10-28 22:00:00;0,66;0,94;0,32;268;477;23;8.427;4.557;3.870;%19.0
2025-10-28 23:00:00;0,66;0,95;0,32;265;475;23;8.342;4.476;3.867;%19.0
2025-10-29 00:00:00;0,65;0,94;0,32;266;475;22;8.402;4.528;3.873;%19.0
2025-10-29 01:00:00;0,66;0,94;0,32;265;468;22;8.524;4.647;3.877;%19.0
2025-10-29 02:00:00;0,66;0,94;0,32;269;477;21;8.465;4.603;3.861;%20.0
2025-10-29 03:00:00;0,68;0,94;0,35;264;461;21;8.643;4.768;3.876;%30.0
2025-10-29 04:00:00;0,66;0,94;0,31;247;434;21;8.469;4.629;3.840;%18.0
2025-10-29 05:00:00;0,65;0,93;0,31;249;435;20;8.551;4.708;3.843;%19.0
2025-10-29 06:00:00;0,65;0,94;0,31;269;475;20;8.397;4.594;3.803;%19.0
2025-10-29 07:00:00;0,65;0,93;0,31;270;477;21;8.416;4.607;3.810;%18.0
2025-10-29 08:00:00;0,65;0,94;0,31;266;474;21;8.314;4.491;3.823;%16.0
2025-10-29 09:00:00;0,65;0,94;0,32;269;476;23;8.402;4.557;3.845;%14.0
2025-10-29 10:00:00;0,65;0,93;0,32;268;473;23;8.451;4.592;3.858;%13.0
2025-10-29 11:00:00;0,66;0,94;0,34;266;473;24;7.695;4.148;3.547;%15.0
2025-10-29 12:00:00;0,65;0,9;0,36;261;460;28;5.067;2.738;2.329;%16.0
2025-10-29 13:00:00;0,67;0,98;0,33;266;482;23;12.381;6.573;5.807;%19.0
2025-10-29 14:00:00;0,66;0,95;0,33;266;474;24;8.440;4.537;3.903;%20.0
2025-10-29 15:00:00;0,66;0,94;0,32;268;475;24;8.493;4.594;3.899;%20.0
2025-10-29 16:00:00;0,67;0,97;0,33;262;473;24;8.293;4.407;3.886;%23.0
2025-10-29 17:00:00;0,68;0,97;0,35;263;473;24;8.300;4.422;3.878;%27.0
2025-10-29 18:00:00;0,66;0,94;0,32;268;476;24;8.463;4.566;3.898;%18.0
2025-10-29 19:00:00;0,66;0,94;0,32;268;475;24;8.482;4.582;3.900;%16.0
2025-10-29 20:00:00;0,66;0,94;0,32;267;475;24;8.472;4.568;3.904;%14.0
2025-10-29 21:00:00;0,66;0,94;0,33;267;474;24;7.901;4.278;3.623;%12.0
2025-10-29 22:00:00;0,68;0,95;0,35;269;476;23;9.002;4.893;4.109;%28.0
2025-10-29 23:00:00;0,66;0,94;0,33;269;474;23;8.423;4.596;3.827;%21.0
2025-10-30 00:00:00;0,65;0,93;0,32;268;473;22;8.446;4.605;3.842;%19.0
2025-10-30 01:00:00;0,66;0,94;0,32;265;465;22;8.547;4.680;3.867;%19.0
2025-10-30 02:00:00;0,66;0,94;0,32;268;474;21;8.458;4.609;3.849;%19.0
2025-10-30 03:00:00;0,65;0,92;0,32;262;456;21;8.680;4.811;3.869;%19.0
2025-10-30 04:00:00;0,64;0,89;0,32;253;429;21;8.903;5.076;3.827;%19.0
2025-10-30 05:00:00;0,64;0,9;0,31;257;443;21;8.719;4.881;3.838;%19.0
2025-10-30 06:00:00;0,65;0,93;0,31;267;471;21;8.456;4.628;3.829;%19.0
2025-10-30 07:00:00;0,65;0,92;0,31;267;469;21;8.510;4.676;3.835;%19.0
2025-10-30 08:00:00;0,68;0,94;0,36;267;469;22;8.539;4.671;3.868;%31.0
2025-10-30 09:00:00;0,65;0,93;0,32;267;471;23;8.509;4.629;3.880;%19.0
2025-10-30 10:00:00;0,65;0,93;0,32;265;468;23;8.531;4.632;3.898;%19.0
2025-10-30 11:00:00;0,65;0,93;0,32;266;471;24;8.515;4.621;3.895;%20.0
2025-10-30 12:00:00;0,65;0,93;0,33;267;471;25;8.540;4.630;3.910;%20.0
2025-10-30 13:00:00;0,67;0,94;0,34;265;470;25;8.474;4.571;3.903;%25.0
2025-10-30 14:00:00;0,67;0,95;0,35;264;469;25;8.439;4.548;3.891;%26.0
2025-10-30 15:00:00;0,66;0,93;0,33;267;470;25;8.542;4.639;3.903;%20.0
2025-10-30 16:00:00;0,65;0,93;0,33;267;469;25;8.552;4.655;3.897;%20.0
2025-10-30 17:00:00;0,65;0,92;0,33;267;469;25;8.557;4.660;3.897;%20.0
2025-10-30 18:00:00;0,67;0,94;0,36;267;469;25;8.575;4.664;3.911;%29.0
2025-10-30 19:00:00;0,66;0,93;0,34;266;469;25;8.589;4.671;3.918;%23.0
2025-10-30 20:00:00;0,65;0,92;0,33;266;468;24;8.578;4.667;3.911;%20.0
2025-10-30 21:00:00;0,67;0,93;0,35;266;468;24;8.574;4.676;3.897;%19.0
2025-10-30 22:00:00;0,65;0,92;0,32;266;465;23;8.585;4.715;3.870;%17.0
2025-10-30 23:00:00;0,65;0,92;0,32;266;465;23;8.558;4.702;3.857;%15.0
2025-10-31 00:00:00;0,67;0,93;0,36;266;464;22;8.499;4.686;3.813;%20.0
2025-10-31 01:00:00;0,65;0,9;0,32;262;452;22;7.945;4.431;3.514;%12.0
2025-10-31 02:00:00;0,65;0,92;0,31;267;465;21;9.392;5.193;4.199;%14.0
2025-10-31 03:00:00;0,64;0,89;0,31;260;446;21;8.806;4.949;3.857;%19.0
2025-10-31 04:00:00;0,64;0,87;0,32;252;422;21;9.065;5.234;3.831;%20.0
2025-10-31 05:00:00;0,63;0,87;0,31;254;427;21;8.963;5.142;3.821;%19.0
2025-10-31 06:00:00;0,63;0,89;0,31;263;455;21;8.636;4.816;3.819;%19.0
2025-10-31 07:00:00;0,63;0,89;0,31;262;451;21;8.676;4.864;3.812;%18.0
2025-10-31 08:00:00;0,63;0,88;0,32;262;449;22;8.741;4.907;3.833;%17.0
2025-10-31 09:00:00;0,64;0,89;0,32;261;449;23;8.729;4.874;3.855;%15.0
2025-10-31 10:00:00;0,66;0,89;0,36;260;444;23;8.801;4.954;3.847;%20.0
2025-10-31 11:00:00;0,63;0,86;0,33;259;441;24;8.543;4.812;3.732;%12.0
2025-10-31 12:00:00;0,63;0,87;0,33;260;443;24;9.412;5.302;4.110;%16.0
2025-10-31 13:00:00;0,63;0,86;0,33;260;441;25;8.977;5.063;3.914;%20.0
2025-10-31 14:00:00;0,65;0,93;0,33;268;474;25;8.485;4.588;3.896;%20.0
2025-10-31 15:00:00;0,69;0,96;0,37;267;476;25;8.464;4.550;3.915;%32.0
2025-10-31 16:00:00;0,66;0,95;0,33;267;475;25;8.424;4.531;3.893;%20.0
2025-10-31 17:00:00;0,66;0,95;0,33;265;474;25;8.373;4.471;3.902;%20.0
2025-10-31 18:00:00;0,66;0,98;0,32;258;472;25;8.187;4.264;3.923;%19.0
2025-10-31 19:00:00;0,67;0,97;0,35;263;475;25;8.329;4.408;3.921;%25.0
2025-10-31 20:00:00;0,67;0,95;0,35;268;477;24;8.436;4.540;3.896;%27.0
2025-10-31 21:00:00;0,67;0,95;0,33;270;478;25;8.392;4.538;3.854;%20.0
2025-10-31 22:00:00;0,66;0,94;0,32;270;478;24;8.376;4.549;3.827;%19.0
2025-10-31 23:00:00;0,66;0,94;0,32;269;477;23;8.398;4.556;3.842;%19.0
2025-11-01 00:00:00;0,66;0,94;0,32;269;477;23;8.427;4.574;3.853;%19.0
2025-11-01 01:00:00;0,67;0,95;0,33;266;469;22;8.522;4.649;3.873;%23.0
2025-11-01 02:00:00;0,68;0,96;0,35;269;478;22;8.411;4.560;3.851;%28.0
2025-11-01 03:00:00;0,65;0,93;0,31;264;463;21;8.591;4.718;3.872;%19.0
2025-11-01 04:00:00;0,65;0,89;0,32;254;429;21;8.885;5.065;3.820;%20.0
2025-11-01 05:00:00;0,65;0,92;0,31;262;456;21;8.611;4.766;3.845;%19.0
2025-11-01 06:00:00;0,65;0,94;0,31;268;477;21;8.403;4.558;3.845;%19.0
2025-11-01 07:00:00;0,65;0,94;0,31;269;477;21;8.400;4.559;3.842;%19.0
2025-11-01 08:00:00;0,65;0,94;0,31;268;477;22;8.414;4.558;3.856;%19.0
2025-11-01 09:00:00;0,65;0,94;0,32;268;478;22;8.419;4.546;3.873;%19.0
2025-11-01 10:00:00;0,65;0,94;0,32;266;474;23;8.443;4.558;3.885;%19.0
2025-11-01 11:00:00;0,68;0,96;0,35;265;475;24;8.355;4.461;3.894;%28.0
2025-11-01 12:00:00;0,66;0,95;0,33;267;476;24;8.394;4.508;3.886;%18.0
2025-11-01 13:00:00;0,66;0,94;0,33;268;477;25;8.453;4.554;3.899;%15.0
2025-11-01 14:00:00;0,66;0,94;0,33;269;477;25;8.451;4.558;3.893;%13.0
2025-11-01 15:00:00;0,65;0,93;0,33;268;475;25;7.959;4.294;3.666;%12.0
2025-11-01 16:00:00;0,68;0,96;0,36;268;478;24;8.936;4.816;4.120;%30.0
2025-11-01 17:00:00;0,66;0,94;0,33;268;476;24;8.453;4.558;3.895;%20.0
2025-11-01 18:00:00;0,66;0,94;0,32;268;476;24;8.468;4.564;3.905;%20.0
2025-11-01 19:00:00;0,66;0,94;0,33;268;476;24;8.470;4.564;3.906;%20.0
2025-11-01 20:00:00;0,66;0,94;0,32;269;476;24;8.423;4.555;3.869;%19.0
2025-11-01 21:00:00;0,68;0,95;0,36;268;474;24;8.446;4.579;3.866;%27.0
2025-11-01 22:00:00;0,67;0,94;0,33;270;476;23;8.401;4.568;3.832;%21.0
2025-11-01 23:00:00;0,66;0,94;0,32;269;476;23;8.396;4.565;3.830;%14.0
2025-11-02 00:00:00;0,66;0,93;0,32;270;475;23;8.308;4.532;3.776;%12.0
2025-11-02 01:00:00;0,66;0,94;0,32;267;468;22;8.562;4.698;3.865;%12.0
2025-11-02 02:00:00;0,65;0,94;0,31;270;476;22;8.400;4.586;3.813;%19.0
2025-11-02 03:00:00;0,65;0,92;0,31;264;457;21;8.622;4.798;3.824;%19.0
2025-11-02 04:00:00;0,65;0,88;0,32;253;422;22;8.968;5.181;3.787;%20.0
2025-11-02 05:00:00;0,65;0,91;0,32;261;449;21;8.665;4.856;3.808;%22.0
2025-11-02 06:00:00;0,67;0,94;0,34;269;472;21;8.407;4.614;3.793;%28.0
2025-11-02 07:00:00;0,65;0,92;0,31;266;467;21;8.491;4.669;3.822;%19.0
2025-11-02 08:00:00;0,65;0,92;0,31;266;469;21;8.471;4.638;3.833;%19.0
2025-11-02 09:00:00;0,65;0,93;0,31;268;476;22;8.417;4.570;3.846;%19.0
2025-11-02 10:00:00;0,65;0,94;0,32;266;472;22;8.385;4.536;3.849;%19.0
2025-11-02 11:00:00;0,65;0,94;0,32;266;474;23;8.397;4.522;3.875;%19.0
2025-11-02 12:00:00;0,66;0,95;0,32;263;471;24;8.347;4.457;3.890;%19.0
2025-11-02 13:00:00;0,67;0,95;0,34;266;472;24;8.460;4.578;3.882;%25.0
2025-11-02 14:00:00;0,67;0,94;0,35;269;473;24;8.528;4.644;3.884;%27.0
2025-11-02 15:00:00;0,65;0,93;0,32;267;473;24;8.487;4.594;3.893;%20.0
2025-11-02 16:00:00;0,65;0,93;0,32;268;474;24;8.501;4.612;3.889;%20.0
2025-11-02 17:00:00;0,65;0,93;0,32;269;474;24;8.540;4.648;3.892;%20.0
2025-11-02 18:00:00;0,66;0,94;0,32;265;472;24;8.412;4.519;3.893;%19.0
2025-11-02 19:00:00;0,68;0,95;0,36;265;471;24;8.407;4.521;3.886;%30.0
2025-11-02 20:00:00;0,66;0,94;0,33;268;473;24;8.470;4.595;3.875;%22.0
2025-11-02 21:00:00;0,66;0,93;0,33;268;473;24;8.484;4.609;3.875;%20.0
2025-11-02 22:00:00;0,65;0,94;0,32;267;471;23;8.413;4.568;3.845;%19.0
2025-11-02 23:00:00;0,65;0,93;0,32;267;472;23;8.485;4.621;3.863;%19.0
2025-11-03 00:00:00;0,65;0,93;0,32;267;471;23;8.502;4.637;3.865;%19.0
2025-11-03 01:00:00;0,66;0,93;0,34;264;463;22;8.568;4.710;3.858;%23.0
2025-11-03 02:00:00;0,67;0,93;0,34;267;470;22;8.514;4.664;3.850;%22.0
2025-11-03 03:00:00;0,64;0,91;0,31;262;456;21;8.708;4.838;3.869;%14.0
2025-11-03 04:00:00;0,64;0,88;0,32;251;420;21;8.947;5.151;3.796;%13.0
2025-11-03 05:00:00;0,64;0,9;0,31;261;451;21;8.825;4.936;3.888;%14.0
2025-11-03 06:00:00;0,64;0,92;0,31;267;469;21;8.500;4.663;3.837;%19.0
2025-11-03 07:00:00;0,65;0,92;0,31;266;469;21;8.505;4.656;3.849;%19.0
2025-11-03 08:00:00;0,65;0,92;0,32;266;469;22;8.521;4.656;3.865;%19.0
2025-11-03 09:00:00;0,65;0,92;0,32;266;469;22;8.524;4.647;3.877;%19.0
2025-11-03 10:00:00;0,65;0,92;0,32;266;465;23;8.558;4.690;3.867;%19.0
2025-11-03 11:00:00;;;;;;;;;;
