Pursaklar ANKTOCDELLAPP01;Latency;Read Latency;Write Latency;Avg. Size;Read Size;Write Size;Total IOPS;Read IOPS;Write IOPS;CPU Utilization
2025-10-16 10:00:00;1,36;1,35;1,41;367;476;34;27.053;20.360;6.693;%75.0
2025-10-16 11:00:00;1,27;1,26;1,3;369;478;34;27.206;20.525;6.681;%73.0
2025-10-16 12:00:00;1,29;1,28;1,3;368;477;35;27.217;20.478;6.739;%73.0
2025-10-16 13:00:00;1,44;1,42;1,5;364;477;38;27.144;20.191;6.952;%76.0
2025-10-16 14:00:00;1,48;1,46;1,54;365;477;38;27.121;20.189;6.932;%76.0
2025-10-16 15:00:00;1,39;1,37;1,46;366;477;37;27.227;20.329;6.898;%75.0
2025-10-16 16:00:00;1,41;1,38;1,51;367;477;37;27.239;20.416;6.823;%76.0
2025-10-16 17:00:00;1,37;1,34;1,44;367;477;37;27.262;20.450;6.812;%74.0
2025-10-16 18:00:00;1,42;1,39;1,49;366;477;37;27.022;20.198;6.824;%75.0
2025-10-16 19:00:00;1,28;1,28;1,29;367;478;37;27.160;20.349;6.810;%72.0
2025-10-16 20:00:00;1,43;1,4;1,49;366;478;35;27.035;20.223;6.813;%76.0
2025-10-16 21:00:00;1,31;1,3;1,34;366;477;34;27.183;20.363;6.820;%74.0
2025-10-16 22:00:00;1,32;1,31;1,34;367;477;34;27.098;20.356;6.742;%73.0
2025-10-16 23:00:00;1,26;1,26;1,25;368;477;33;27.067;20.385;6.682;%71.0
2025-10-17 00:00:00;1,22;1,24;1,17;366;477;32;26.806;20.149;6.657;%69.0
2025-10-17 01:00:00;1,22;1,24;1,17;365;475;32;26.927;20.239;6.688;%70.0
2025-10-17 02:00:00;1,3;1,29;1,31;367;477;31;26.822;20.191;6.631;%72.0
2025-10-17 03:00:00;1,17;1,19;1,1;367;477;30;27.079;20.414;6.665;%67.0
2025-10-17 04:00:00;1,33;1,3;1,41;362;469;30;27.199;20.593;6.605;%73.0
2025-10-17 05:00:00;1,16;1,18;1,09;366;472;30;27.327;20.752;6.575;%67.0
2025-10-17 06:00:00;1,29;1,28;1,31;369;478;30;27.027;20.431;6.596;%72.0
2025-10-17 07:00:00;1,17;1,19;1,11;369;478;31;27.224;20.564;6.660;%69.0
2025-10-17 08:00:00;1,23;1,23;1,22;368;478;32;27.267;20.558;6.709;%72.0
2025-10-17 09:00:00;1,26;1,25;1,29;369;479;34;27.239;20.519;6.719;%72.0
2025-10-17 10:00:00;1,31;1,29;1,36;369;478;34;27.211;20.543;6.668;%74.0
2025-10-17 11:00:00;1,26;1,25;1,27;370;478;35;27.425;20.716;6.709;%72.0
2025-10-17 12:00:00;1,32;1,31;1,35;368;478;35;27.354;20.591;6.763;%74.0
2025-10-17 13:00:00;1,27;1,26;1,28;368;478;36;27.294;20.495;6.799;%72.0
2025-10-17 14:00:00;1,39;1,37;1,46;366;478;36;27.028;20.201;6.827;%75.0
2025-10-17 15:00:00;1,28;1,28;1,3;366;478;36;27.164;20.326;6.838;%72.0
2025-10-17 16:00:00;1,39;1,37;1,47;366;477;37;27.009;20.219;6.790;%75.0
2025-10-17 17:00:00;1,28;1,28;1,29;366;477;37;27.131;20.317;6.814;%72.0
2025-10-17 18:00:00;1,39;1,37;1,46;366;477;37;27.057;20.254;6.803;%75.0
2025-10-17 19:00:00;1,24;1,25;1,23;367;477;36;27.292;20.487;6.805;%71.0
2025-10-17 20:00:00;1,35;1,33;1,39;365;474;35;27.380;20.560;6.820;%75.0
2025-10-17 21:00:00;1,29;1,28;1,32;366;476;34;27.311;20.523;6.788;%73.0
2025-10-17 22:00:00;1,28;1,27;1,29;366;476;33;27.229;20.459;6.770;%72.0
2025-10-17 23:00:00;1,25;1,25;1,24;368;477;33;27.247;20.546;6.701;%71.0
2025-10-18 00:00:00;1,23;1,24;1,2;368;477;32;27.310;20.610;6.700;%70.0
2025-10-18 01:00:00;1,25;1,25;1,23;366;475;32;27.409;20.680;6.730;%71.0
2025-10-18 02:00:00;1,23;1,24;1,23;368;478;31;27.216;20.572;6.644;%71.0
2025-10-18 03:00:00;1,17;1,19;1,11;368;477;30;27.404;20.695;6.710;%69.0
2025-10-18 04:00:00;1,39;1,36;1,5;365;473;30;27.301;20.662;6.639;%75.0
2025-10-18 05:00:00;1,1;1,13;1;364;468;30;27.825;21.217;6.608;%67.0
2025-10-18 06:00:00;1,28;1,29;1,26;369;478;30;27.098;20.523;6.575;%72.0
2025-10-18 07:00:00;1,19;1,21;1,14;368;478;30;27.211;20.557;6.653;%69.0
2025-10-18 08:00:00;1,25;1,25;1,25;368;477;31;27.194;20.524;6.671;%72.0
2025-10-18 09:00:00;1,27;1,27;1,25;368;478;32;27.188;20.493;6.695;%72.0
2025-10-18 10:00:00;1,23;1,23;1,2;369;478;33;27.263;20.598;6.664;%71.0
2025-10-18 11:00:00;1,33;1,32;1,35;368;478;34;27.206;20.504;6.702;%73.0
2025-10-18 12:00:00;1,23;1,24;1,22;369;478;34;27.373;20.628;6.746;%71.0
2025-10-18 13:00:00;1,4;1,39;1,45;366;477;35;27.078;20.292;6.786;%75.0
2025-10-18 14:00:00;1,3;1,29;1,32;367;478;35;27.207;20.398;6.809;%73.0
2025-10-18 15:00:00;1,38;1,35;1,45;367;478;36;27.271;20.475;6.796;%75.0
2025-10-18 16:00:00;1,33;1,32;1,37;368;477;36;27.223;20.482;6.741;%73.0
2025-10-18 17:00:00;1,33;1,32;1,36;367;477;36;27.131;20.363;6.768;%74.0
2025-10-18 18:00:00;1,24;1,24;1,23;367;477;36;27.101;20.312;6.789;%71.0
2025-10-18 19:00:00;1,37;1,35;1,42;365;477;35;26.978;20.172;6.805;%75.0
2025-10-18 20:00:00;1,36;1,35;1,41;365;477;35;26.939;20.128;6.810;%73.0
2025-10-18 21:00:00;1,3;1,29;1,32;366;478;34;26.996;20.204;6.792;%72.0
2025-10-18 22:00:00;1,28;1,28;1,3;368;478;34;27.000;20.301;6.699;%73.0
2025-10-18 23:00:00;1,2;1,21;1,16;369;478;33;27.245;20.578;6.667;%70.0
2025-10-19 00:00:00;1,24;1,24;1,24;369;477;32;27.383;20.717;6.666;%73.0
2025-10-19 01:00:00;1,31;1,29;1,36;368;476;32;27.523;20.848;6.675;%74.0
2025-10-19 02:00:00;1,17;1,18;1,12;370;478;31;27.613;20.934;6.678;%69.0
2025-10-19 03:00:00;1,26;1,26;1,27;368;477;30;27.431;20.719;6.712;%73.0
2025-10-19 04:00:00;1,14;1,14;1,14;368;475;30;27.535;20.924;6.612;%66.0
2025-10-19 05:00:00;1,26;1,25;1,26;363;467;30;27.685;21.098;6.586;%73.0
2025-10-19 06:00:00;1,21;1,22;1,16;369;478;30;27.202;20.594;6.607;%70.0
2025-10-19 07:00:00;1,2;1,22;1,15;369;478;30;27.306;20.645;6.661;%70.0
2025-10-19 08:00:00;1,19;1,21;1,13;369;477;31;27.355;20.687;6.668;%69.0
2025-10-19 09:00:00;1,25;1,25;1,24;368;478;31;27.242;20.559;6.683;%72.0
2025-10-19 10:00:00;1,25;1,25;1,25;369;478;32;27.277;20.644;6.633;%72.0
2025-10-19 11:00:00;1,21;1,22;1,19;369;477;33;27.419;20.757;6.662;%71.0
2025-10-19 12:00:00;1,31;1,3;1,34;368;477;33;27.320;20.602;6.717;%74.0
2025-10-19 13:00:00;1,24;1,24;1,21;367;477;34;27.416;20.635;6.781;%71.0
2025-10-19 14:00:00;1,29;1,28;1,3;366;477;34;27.256;20.459;6.797;%73.0
2025-10-19 15:00:00;1,27;1,27;1,29;366;477;35;27.278;20.467;6.811;%72.0
2025-10-19 16:00:00;1,39;1,37;1,44;366;476;35;27.029;20.296;6.732;%76.0
2025-10-19 17:00:00;1,21;1,22;1,17;367;476;35;27.301;20.551;6.749;%70.0
2025-10-19 18:00:00;1,35;1,34;1,4;367;477;35;27.143;20.410;6.733;%75.0
2025-10-19 19:00:00;1,23;1,24;1,19;366;477;34;27.220;20.431;6.789;%70.0
2025-10-19 20:00:00;1,3;1,3;1,31;366;477;34;27.073;20.289;6.785;%72.0
2025-10-19 21:00:00;1,3;1,29;1,32;367;477;34;27.206;20.430;6.776;%73.0
2025-10-19 22:00:00;1,28;1,28;1,29;368;478;33;27.127;20.442;6.685;%72.0
2025-10-19 23:00:00;1,28;1,28;1,28;367;477;32;27.020;20.321;6.699;%72.0
2025-10-20 00:00:00;1,23;1,24;1,19;367;477;32;27.133;20.448;6.686;%70.0
2025-10-20 01:00:00;1,28;1,28;1,27;367;476;31;27.289;20.581;6.708;%72.0
2025-10-20 02:00:00;1,22;1,22;1,19;368;478;30;27.232;20.555;6.677;%70.0
2025-10-20 03:00:00;1,18;1,19;1,13;368;477;30;27.538;20.829;6.709;%69.0
2025-10-20 04:00:00;1,36;1,34;1,42;365;472;30;27.320;20.707;6.613;%74.0
2025-10-20 05:00:00;1,1;1,13;1;363;467;30;27.729;21.142;6.586;%66.0
2025-10-20 06:00:00;1,32;1,32;1,32;368;477;30;27.032;20.424;6.608;%73.0
2025-10-20 07:00:00;1,2;1,21;1,15;367;477;30;27.129;20.432;6.697;%69.0
2025-10-20 08:00:00;1,2;1,22;1,17;366;477;32;26.969;20.241;6.728;%70.0
2025-10-20 09:00:00;1,34;1,33;1,35;366;477;34;26.763;20.038;6.725;%73.0
2025-10-20 10:00:00;1,18;1,2;1,14;368;478;34;27.001;20.326;6.676;%69.0
2025-10-20 11:00:00;1,38;1,37;1,44;366;477;34;26.893;20.158;6.735;%75.0
2025-10-20 12:00:00;1,24;1,25;1,23;365;475;35;27.111;20.325;6.786;%71.0
2025-10-20 13:00:00;1,4;1,38;1,46;361;475;34;27.346;20.255;7.091;%76.0
2025-10-20 14:00:00;1,23;1,23;1,21;366;476;35;27.416;20.583;6.833;%71.0
2025-10-20 15:00:00;1,38;1,35;1,44;366;476;36;27.093;20.304;6.789;%76.0
2025-10-20 16:00:00;1,3;1,29;1,33;368;477;36;27.240;20.486;6.754;%73.0
2025-10-20 17:00:00;1,4;1,37;1,5;366;476;37;27.272;20.474;6.797;%77.0
2025-10-20 18:00:00;1,23;1,23;1,23;368;477;36;27.421;20.607;6.815;%71.0
2025-10-20 19:00:00;1,35;1,33;1,4;367;477;36;27.117;20.333;6.784;%75.0
2025-10-20 20:00:00;1,25;1,25;1,24;367;477;34;27.259;20.454;6.804;%71.0
2025-10-20 21:00:00;1,31;1,3;1,36;366;477;34;27.181;20.393;6.788;%74.0
2025-10-20 22:00:00;1,31;1,3;1,35;367;477;33;27.034;20.342;6.691;%73.0
2025-10-20 23:00:00;1,17;1,19;1,11;369;477;33;27.254;20.604;6.650;%69.0
2025-10-21 00:00:00;1,29;1,29;1,3;368;477;32;27.158;20.504;6.654;%73.0
2025-10-21 01:00:00;1,21;1,22;1,17;368;475;32;27.582;20.877;6.705;%70.0
2025-10-21 02:00:00;1,22;1,22;1,21;369;478;31;27.473;20.804;6.669;%71.0
2025-10-21 03:00:00;1,3;1,3;1,31;368;477;31;27.456;20.772;6.685;%74.0
2025-10-21 04:00:00;1,16;1,16;1,15;368;473;31;27.842;21.249;6.593;%68.0
2025-10-21 05:00:00;1,25;1,25;1,24;365;469;30;27.849;21.274;6.575;%72.0
2025-10-21 06:00:00;1,19;1,21;1,14;371;478;30;27.497;20.905;6.592;%70.0
2025-10-21 07:00:00;1,26;1,25;1,27;369;478;31;27.256;20.622;6.634;%73.0
2025-10-21 08:00:00;1,19;1,21;1,14;368;477;32;27.248;20.586;6.662;%69.0
2025-10-21 09:00:00;1,29;1,29;1,31;367;477;34;27.257;20.512;6.744;%73.0
2025-10-21 10:00:00;1,24;1,25;1,22;368;477;34;27.321;20.614;6.706;%71.0
2025-10-21 11:00:00;1,28;1,27;1,28;368;477;35;27.271;20.580;6.690;%72.0
2025-10-21 12:00:00;1,35;1,33;1,42;369;477;35;27.353;20.641;6.712;%75.0
2025-10-21 13:00:00;1,34;1,32;1,39;367;476;35;27.444;20.647;6.797;%74.0
2025-10-21 14:00:00;1,24;1,24;1,24;365;473;35;27.708;20.874;6.833;%72.0
2025-10-21 15:00:00;1,43;1,4;1,51;366;476;36;27.369;20.510;6.859;%76.0
2025-10-21 16:00:00;1,26;1,26;1,28;368;476;36;27.586;20.769;6.817;%72.0
2025-10-21 17:00:00;1,38;1,36;1,45;367;476;36;27.432;20.631;6.800;%75.0
2025-10-21 18:00:00;1,32;1,3;1,38;367;477;36;27.478;20.642;6.836;%74.0
2025-10-21 19:00:00;1,4;1,37;1,46;367;477;35;27.306;20.486;6.820;%75.0
2025-10-21 20:00:00;1,22;1,23;1,2;368;477;35;27.447;20.678;6.769;%71.0
2025-10-21 21:00:00;1,4;1,38;1,46;367;477;34;27.291;20.510;6.780;%76.0
2025-10-21 22:00:00;1,16;1,17;1,1;368;477;33;27.383;20.671;6.712;%69.0
2025-10-21 23:00:00;1,35;1,33;1,39;368;477;33;27.140;20.469;6.671;%74.0
2025-10-22 00:00:00;1,22;1,22;1,21;367;476;32;27.296;20.628;6.668;%71.0
2025-10-22 01:00:00;1,21;1,22;1,19;366;474;32;27.516;20.808;6.708;%71.0
2025-10-22 02:00:00;1,35;1,34;1,37;367;477;31;27.239;20.532;6.707;%74.0
2025-10-22 03:00:00;1,12;1,15;1,02;367;476;31;27.506;20.767;6.739;%67.0
2025-10-22 04:00:00;1,36;1,33;1,44;364;471;31;27.446;20.813;6.633;%74.0
2025-10-22 05:00:00;1,22;1,22;1,21;365;470;30;27.892;21.274;6.618;%72.0
2025-10-22 06:00:00;1,21;1,21;1,19;370;478;30;27.583;20.944;6.638;%71.0
2025-10-22 07:00:00;1,21;1,22;1,17;369;478;31;27.461;20.782;6.679;%70.0
2025-10-22 08:00:00;1,22;1,22;1,2;367;477;33;27.141;20.426;6.715;%71.0
2025-10-22 09:00:00;1,42;1,4;1,51;364;476;34;26.750;19.969;6.780;%75.0
2025-10-22 10:00:00;1,28;1,28;1,28;366;476;35;27.033;20.251;6.782;%72.0
2025-10-22 11:00:00;1,24;1,25;1,24;366;477;35;27.137;20.358;6.778;%71.0
2025-10-22 12:00:00;1,35;1,34;1,38;365;476;36;27.026;20.228;6.798;%74.0
2025-10-22 13:00:00;1,33;1,32;1,38;366;476;36;27.148;20.347;6.801;%73.0
2025-10-22 14:00:00;1,42;1,39;1,5;365;476;37;27.125;20.278;6.847;%75.0
2025-10-22 15:00:00;1,35;1,33;1,4;365;475;37;27.363;20.492;6.872;%74.0
2025-10-22 16:00:00;1,36;1,34;1,41;365;476;37;27.257;20.389;6.869;%74.0
2025-10-22 17:00:00;1,29;1,29;1,31;365;476;37;27.314;20.391;6.924;%73.0
2025-10-22 18:00:00;1,41;1,38;1,49;365;476;37;27.061;20.200;6.861;%76.0
2025-10-22 19:00:00;1,38;1,37;1,42;365;477;36;26.931;20.089;6.843;%74.0
2025-10-22 20:00:00;1,34;1,33;1,37;366;477;35;27.020;20.215;6.805;%73.0
2025-10-22 21:00:00;1,28;1,28;1,28;366;477;34;27.097;20.294;6.803;%72.0
2025-10-22 22:00:00;1,27;1,27;1,26;367;476;34;27.215;20.502;6.713;%72.0
2025-10-22 23:00:00;1,23;1,23;1,22;368;476;33;27.392;20.710;6.682;%71.0
2025-10-23 00:00:00;1,28;1,27;1,31;369;477;33;27.265;20.599;6.666;%73.0
2025-10-23 01:00:00;1,27;1,27;1,26;367;475;32;27.345;20.642;6.703;%72.0
2025-10-23 02:00:00;1,21;1,22;1,18;368;478;31;27.301;20.619;6.682;%70.0
2025-10-23 03:00:00;1,19;1,21;1,14;367;477;31;27.468;20.732;6.736;%70.0
2025-10-23 04:00:00;1,27;1,25;1,35;364;469;30;27.663;21.045;6.618;%72.0
2025-10-23 05:00:00;1,22;1,23;1,2;366;472;30;27.565;20.971;6.594;%71.0
2025-10-23 06:00:00;1,14;1,17;1,07;370;478;30;27.142;20.558;6.584;%67.0
2025-10-23 07:00:00;1,25;1,26;1,23;369;478;31;27.031;20.414;6.616;%71.0
2025-10-23 08:00:00;1,18;1,2;1,13;368;477;32;27.157;20.473;6.685;%69.0
2025-10-23 09:00:00;1,3;1,29;1,33;366;477;34;27.127;20.369;6.757;%73.0
2025-10-23 10:00:00;1,37;1,35;1,42;367;476;34;27.121;20.410;6.712;%74.0
2025-10-23 11:00:00;1,23;1,23;1,2;367;477;34;27.186;20.446;6.739;%70.0
2025-10-23 12:00:00;1,43;1,41;1,5;365;476;35;26.964;20.190;6.774;%75.0
2025-10-23 13:00:00;1,27;1,27;1,25;365;476;35;27.165;20.340;6.825;%71.0
2025-10-23 14:00:00;1,41;1,39;1,47;363;474;36;26.994;20.175;6.819;%75.0
2025-10-23 15:00:00;1,38;1,36;1,43;363;476;36;26.951;20.050;6.901;%74.0
2025-10-23 16:00:00;1,44;1,41;1,53;365;476;36;27.186;20.332;6.854;%76.0
2025-10-23 17:00:00;1,27;1,27;1,27;367;477;36;27.380;20.562;6.818;%72.0
2025-10-23 18:00:00;1,44;1,42;1,53;367;477;36;27.352;20.541;6.812;%76.0
2025-10-23 19:00:00;1,27;1,27;1,28;368;477;36;27.529;20.742;6.787;%72.0
2025-10-23 20:00:00;1,34;1,32;1,38;368;477;35;27.371;20.617;6.754;%74.0
2025-10-23 21:00:00;1,35;1,33;1,42;366;475;34;27.333;20.593;6.740;%75.0
2025-10-23 22:00:00;1,31;1,3;1,34;367;476;33;27.272;20.548;6.724;%74.0
2025-10-23 23:00:00;1,19;1,21;1,15;368;476;33;27.447;20.730;6.716;%70.0
2025-10-24 00:00:00;1,28;1,28;1,27;368;477;32;27.327;20.632;6.695;%73.0
2025-10-24 01:00:00;1,22;1,23;1,19;367;476;32;27.409;20.704;6.705;%71.0
2025-10-24 02:00:00;1,3;1,29;1,33;367;477;31;27.128;20.420;6.709;%73.0
2025-10-24 03:00:00;1,19;1,21;1,13;367;477;31;27.346;20.628;6.719;%69.0
2025-10-24 04:00:00;1,25;1,22;1,32;364;469;31;27.521;20.920;6.600;%70.0
2025-10-24 05:00:00;1,24;1,24;1,23;366;472;30;27.282;20.757;6.525;%71.0
2025-10-24 06:00:00;1,17;1,19;1,12;370;478;30;27.038;20.490;6.548;%69.0
2025-10-24 07:00:00;1,23;1,24;1,2;369;478;31;27.142;20.527;6.615;%71.0
2025-10-24 08:00:00;1,18;1,19;1,13;368;477;32;27.358;20.672;6.687;%70.0
2025-10-24 09:00:00;1,31;1,3;1,35;368;477;34;27.270;20.533;6.738;%74.0
2025-10-24 10:00:00;1,31;1,29;1,34;367;476;34;27.269;20.549;6.719;%73.0
2025-10-24 11:00:00;1,2;1,21;1,18;369;477;34;27.491;20.756;6.735;%70.0
2025-10-24 12:00:00;1,37;1,35;1,42;367;477;35;27.174;20.423;6.750;%75.0
2025-10-24 13:00:00;1,25;1,26;1,24;367;477;35;27.271;20.477;6.795;%71.0
2025-10-24 14:00:00;1,37;1,35;1,43;366;476;36;27.276;20.452;6.824;%75.0
2025-10-24 15:00:00;1,35;1,33;1,42;365;474;36;27.480;20.650;6.830;%75.0
2025-10-24 16:00:00;1,34;1,32;1,4;367;477;36;27.292;20.486;6.806;%74.0
2025-10-24 17:00:00;1,25;1,25;1,26;366;476;36;27.434;20.575;6.859;%72.0
2025-10-24 18:00:00;1,39;1,36;1,46;366;477;36;27.243;20.428;6.815;%75.0
2025-10-24 19:00:00;1,25;1,25;1,24;367;477;36;27.391;20.573;6.817;%71.0
2025-10-24 20:00:00;1,32;1,31;1,37;367;477;35;27.260;20.481;6.779;%74.0
2025-10-24 21:00:00;1,32;1,3;1,36;367;477;34;27.282;20.510;6.772;%74.0
2025-10-24 22:00:00;1,25;1,25;1,25;368;476;34;27.248;20.569;6.679;%72.0
2025-10-24 23:00:00;1,25;1,25;1,25;367;475;33;27.254;20.580;6.674;%71.0
2025-10-25 00:00:00;1,23;1,23;1,2;367;476;32;27.343;20.631;6.713;%70.0
2025-10-25 01:00:00;1,27;1,27;1,27;367;475;32;27.477;20.748;6.729;%72.0
2025-10-25 02:00:00;1,25;1,25;1,26;369;478;31;27.472;20.780;6.692;%72.0
2025-10-25 03:00:00;1,17;1,18;1,11;368;477;30;27.652;20.906;6.746;%69.0
2025-10-25 04:00:00;1,4;1,36;1,52;362;467;30;27.671;21.026;6.645;%75.0
2025-10-25 05:00:00;1,12;1,14;1,04;367;474;30;27.757;21.114;6.643;%67.0
2025-10-25 06:00:00;1,26;1,25;1,27;369;478;30;27.272;20.656;6.616;%72.0
2025-10-25 07:00:00;1,24;1,25;1,21;368;478;30;27.154;20.497;6.658;%70.0
2025-10-25 08:00:00;1,25;1,25;1,22;367;477;31;27.043;20.383;6.659;%71.0
2025-10-25 09:00:00;1,25;1,26;1,22;366;477;32;27.054;20.343;6.711;%71.0
2025-10-25 10:00:00;1,26;1,26;1,24;367;477;33;27.090;20.428;6.662;%71.0
2025-10-25 11:00:00;1,31;1,3;1,35;367;477;34;27.076;20.371;6.706;%73.0
2025-10-25 12:00:00;1,34;1,33;1,37;367;477;34;27.115;20.378;6.737;%73.0
2025-10-25 13:00:00;1,26;1,25;1,26;368;477;35;27.327;20.565;6.761;%71.0
2025-10-25 14:00:00;1,43;1,41;1,52;367;477;35;27.172;20.386;6.786;%75.0
2025-10-25 15:00:00;1,26;1,26;1,25;367;477;35;27.092;20.319;6.773;%71.0
2025-10-25 16:00:00;1,39;1,37;1,45;366;475;36;27.062;20.350;6.711;%74.0
2025-10-25 17:00:00;1,32;1,3;1,37;368;476;36;27.323;20.602;6.721;%74.0
2025-10-25 18:00:00;1,38;1,35;1,48;368;476;36;27.321;20.575;6.746;%76.0
2025-10-25 19:00:00;1,21;1,21;1,21;369;477;35;27.431;20.711;6.719;%71.0
2025-10-25 20:00:00;1,34;1,32;1,38;367;476;35;27.214;20.493;6.721;%75.0
2025-10-25 21:00:00;1,22;1,22;1,21;369;477;34;27.524;20.797;6.726;%71.0
2025-10-25 22:00:00;1,32;1,3;1,38;369;477;34;27.353;20.713;6.640;%75.0
2025-10-25 23:00:00;1,31;1,3;1,35;368;475;33;27.485;20.850;6.635;%75.0
2025-10-26 00:00:00;1,13;1,15;1,07;370;477;33;27.669;21.019;6.649;%68.0
2025-10-26 01:00:00;1,3;1,29;1,32;368;476;32;27.456;20.776;6.680;%75.0
2025-10-26 02:00:00;1,23;1,23;1,23;370;479;31;27.546;20.867;6.679;%71.0
2025-10-26 03:00:00;1,2;1,21;1,17;369;478;30;27.602;20.908;6.694;%70.0
2025-10-26 04:00:00;1,28;1,27;1,33;363;467;30;27.834;21.236;6.599;%72.0
2025-10-26 05:00:00;1,16;1,18;1,11;369;475;30;27.654;21.068;6.585;%69.0
2025-10-26 06:00:00;1,24;1,23;1,24;371;478;30;27.463;20.867;6.597;%72.0
2025-10-26 07:00:00;1,15;1,17;1,09;371;478;30;27.591;20.956;6.635;%69.0
2025-10-26 08:00:00;1,32;1,31;1,35;369;477;31;27.294;20.647;6.647;%74.0
2025-10-26 09:00:00;1,11;1,14;1,04;370;478;32;27.675;20.992;6.683;%67.0
2025-10-26 10:00:00;1,29;1,28;1,35;370;478;32;27.461;20.811;6.650;%74.0
2025-10-26 11:00:00;1,3;1,29;1,33;369;477;33;27.386;20.729;6.656;%73.0
2025-10-26 12:00:00;1,17;1,18;1,13;369;477;33;27.437;20.735;6.702;%69.0
2025-10-26 13:00:00;1,35;1,34;1,4;366;476;34;26.957;20.230;6.727;%74.0
2025-10-26 14:00:00;1,23;1,23;1,22;367;477;35;27.192;20.453;6.739;%70.0
2025-10-26 15:00:00;1,33;1,32;1,37;366;476;35;27.046;20.287;6.759;%74.0
2025-10-26 16:00:00;1,33;1,32;1,36;366;475;35;27.086;20.376;6.709;%73.0
2025-10-26 17:00:00;1,25;1,26;1,24;366;476;35;27.222;20.469;6.753;%71.0
2025-10-26 18:00:00;1,28;1,28;1,3;365;474;35;27.263;20.504;6.760;%72.0
2025-10-26 19:00:00;1,28;1,28;1,29;365;475;35;27.274;20.448;6.826;%72.0
2025-10-26 20:00:00;1,32;1,31;1,34;365;476;34;27.162;20.357;6.805;%73.0
2025-10-26 21:00:00;1,26;1,26;1,25;367;477;34;27.305;20.534;6.771;%72.0
2025-10-26 22:00:00;1,32;1,31;1,33;367;476;33;27.223;20.536;6.688;%74.0
2025-10-26 23:00:00;1,18;1,19;1,13;369;477;33;27.526;20.857;6.669;%70.0
2025-10-27 00:00:00;1,34;1,33;1,37;368;475;32;27.391;20.745;6.646;%74.0
2025-10-27 01:00:00;1,25;1,25;1,24;367;475;32;27.424;20.754;6.670;%71.0
2025-10-27 02:00:00;1,21;1,22;1,19;369;478;31;27.297;20.639;6.657;%71.0
2025-10-27 03:00:00;1,27;1,28;1,25;367;477;30;27.301;20.585;6.716;%72.0
2025-10-27 04:00:00;1,23;1,23;1,24;361;466;30;27.701;21.071;6.630;%70.0
2025-10-27 05:00:00;1,18;1,2;1,12;367;474;30;27.357;20.756;6.601;%70.0
2025-10-27 06:00:00;1,19;1,21;1,14;368;477;30;27.130;20.513;6.617;%69.0
2025-10-27 07:00:00;1,32;1,32;1,32;367;477;30;27.106;20.432;6.674;%73.0
2025-10-27 08:00:00;1,17;1,18;1,11;368;477;32;27.418;20.734;6.684;%69.0
2025-10-27 09:00:00;1,36;1,35;1,39;367;477;34;27.249;20.524;6.724;%74.0
2025-10-27 10:00:00;1,26;1,26;1,26;369;477;34;27.402;20.709;6.694;%72.0
2025-10-27 11:00:00;1,35;1,33;1,4;367;477;34;27.251;20.508;6.743;%74.0
2025-10-27 12:00:00;1,3;1,29;1,31;367;477;35;27.285;20.498;6.788;%72.0
2025-10-27 13:00:00;1,32;1,32;1,34;366;477;35;27.074;20.267;6.807;%73.0
2025-10-27 14:00:00;1,27;1,28;1,26;366;476;36;27.089;20.289;6.799;%72.0
2025-10-27 15:00:00;1,46;1,43;1,54;365;476;36;26.951;20.153;6.798;%76.0
2025-10-27 16:00:00;1,36;1,35;1,41;366;475;36;27.065;20.299;6.766;%75.0
2025-10-27 17:00:00;1,29;1,28;1,3;366;474;37;27.263;20.493;6.770;%72.0
2025-10-27 18:00:00;1,29;1,28;1,31;366;476;36;27.363;20.521;6.841;%73.0
2025-10-27 19:00:00;1,37;1,34;1,46;367;477;35;27.376;20.565;6.811;%76.0
2025-10-27 20:00:00;1,36;1,34;1,44;367;477;34;27.421;20.616;6.806;%75.0
2025-10-27 21:00:00;1,19;1,2;1,16;368;477;34;27.736;20.927;6.809;%70.0
2025-10-27 22:00:00;1,35;1,33;1,4;368;477;33;27.346;20.623;6.723;%74.0
2025-10-27 23:00:00;1,18;1,19;1,13;368;477;33;27.245;20.541;6.704;%69.0
2025-10-28 00:00:00;1,31;1,3;1,33;365;476;32;26.861;20.173;6.688;%72.0
2025-10-28 01:00:00;1,33;1,33;1,34;364;474;32;26.809;20.159;6.650;%73.0
2025-10-28 02:00:00;1,15;1,18;1,07;367;477;31;26.944;20.291;6.653;%66.0
2025-10-28 03:00:00;1,28;1,28;1,26;365;476;31;26.936;20.231;6.705;%71.0
2025-10-28 04:00:00;1,26;1,24;1,34;360;464;31;27.573;20.970;6.603;%70.0
2025-10-28 05:00:00;1,23;1,23;1,21;368;476;30;27.292;20.686;6.606;%71.0
2025-10-28 06:00:00;1,11;1,14;1,02;370;478;30;27.358;20.759;6.599;%66.0
2025-10-28 07:00:00;1,31;1,31;1,33;368;478;31;27.061;20.423;6.638;%73.0
2025-10-28 08:00:00;1,23;1,23;1,22;369;477;32;27.280;20.605;6.675;%71.0
2025-10-28 09:00:00;1,24;1,24;1,25;368;478;34;27.255;20.551;6.704;%71.0
2025-10-28 10:00:00;1,35;1,33;1,4;367;477;34;26.881;20.197;6.684;%74.0
2025-10-28 11:00:00;1,22;1,23;1,17;365;476;34;26.685;19.948;6.736;%68.0
