Tuzla TZLTOCDELLAPP02;Latency;Read Latency;Write Latency;Avg. Size;Read Size;Write Size;Total IOPS;Read IOPS;Write IOPS;CPU Utilization
2025-10-16 11:00:00;1,98;2,91;1,58;247;396;183;1.319;0.395;0.924;%17.0
2025-10-16 12:00:00;;;;;;;;;;
2025-10-16 13:00:00;1,13;1,25;0,97;184;231;123;2.035;1.158;0.877;%17.0
2025-10-16 14:00:00;1,47;2,47;0,96;240;351;183;1.317;0.445;0.872;%15.0
2025-10-16 15:00:00;1,7;2,75;1,25;259;398;198;1.297;0.392;0.904;%22.0
2025-10-16 16:00:00;1,54;2,73;1,02;258;396;199;1.305;0.395;0.911;%18.0
2025-10-16 17:00:00;1,51;2,66;1,01;256;387;197;1.317;0.404;0.913;%18.0
2025-10-16 18:00:00;1,62;2,76;1,13;257;399;197;1.302;0.391;0.911;%18.0
2025-10-16 19:00:00;1,5;2,72;0,97;256;399;193;1.289;0.390;0.899;%19.0
2025-10-16 20:00:00;1,51;2,82;0,95;252;410;184;1.253;0.376;0.877;%19.0
2025-10-16 21:00:00;1,59;2,77;1,07;250;405;182;1.257;0.384;0.873;%15.0
2025-10-16 22:00:00;1,6;2,72;1,08;245;394;176;1.249;0.395;0.854;%16.0
2025-10-16 23:00:00;1,47;2,78;0,87;241;407;166;1.221;0.382;0.839;%14.0
2025-10-17 00:00:00;1,4;2,76;0,75;233;407;150;1.192;0.384;0.807;%13.0
2025-10-17 01:00:00;1,39;2,76;0,71;227;406;139;1.170;0.384;0.786;%14.0
2025-10-17 02:00:00;1,35;2,78;0,65;223;413;130;1.148;0.376;0.772;%9.0
2025-10-17 03:00:00;1,37;2,83;0,66;222;420;126;1.136;0.369;0.766;%12.0
2025-10-17 04:00:00;1,1;1,89;0,59;174;272;111;1.476;0.581;0.895;%9.0
2025-10-17 05:00:00;1,35;2,71;0,67;219;403;126;1.151;0.385;0.765;%11.0
2025-10-17 06:00:00;1,35;2,82;0,65;222;423;127;1.126;0.364;0.762;%10.0
2025-10-17 07:00:00;1,37;2,78;0,68;223;412;131;1.150;0.379;0.771;%9.0
2025-10-17 08:00:00;1,44;2,77;0,82;234;407;153;1.198;0.382;0.815;%18.0
2025-10-17 09:00:00;1,5;2,78;0,93;245;407;174;1.245;0.382;0.863;%15.0
2025-10-17 10:00:00;1,61;2,79;1,1;250;405;183;1.268;0.384;0.883;%19.0
2025-10-17 11:00:00;1,66;2,7;1,2;252;393;189;1.293;0.397;0.896;%15.0
2025-10-17 12:00:00;1,59;2,8;1,07;254;404;190;1.284;0.384;0.900;%21.0
2025-10-17 13:00:00;1,52;2,75;0,99;255;401;192;1.292;0.388;0.904;%17.0
2025-10-17 14:00:00;1,57;2,75;1,07;256;398;195;1.301;0.392;0.910;%22.0
2025-10-17 15:00:00;1,52;2,69;1,01;255;390;196;1.317;0.400;0.917;%16.0
2025-10-17 16:00:00;1,59;2,8;1,07;258;402;197;1.302;0.387;0.915;%23.0
2025-10-17 17:00:00;1,57;2,77;1,07;256;399;196;1.304;0.388;0.916;%17.0
2025-10-17 18:00:00;1,56;2,76;1,05;257;401;195;1.304;0.389;0.915;%19.0
2025-10-17 19:00:00;1,5;2,69;0,97;252;389;192;1.309;0.400;0.909;%17.0
2025-10-17 20:00:00;1,48;2,74;0,93;251;401;185;1.273;0.387;0.886;%18.0
2025-10-17 21:00:00;1,51;2,78;0,95;250;407;181;1.260;0.382;0.878;%16.0
2025-10-17 22:00:00;1,52;2,77;0,97;248;406;178;1.251;0.384;0.867;%18.0
2025-10-17 23:00:00;1,5;2,78;0,93;243;408;169;1.229;0.381;0.848;%14.0
2025-10-18 00:00:00;1,45;2,72;0,84;234;399;155;1.215;0.393;0.822;%18.0
2025-10-18 01:00:00;1,37;2,74;0,71;228;403;143;1.183;0.387;0.796;%10.0
2025-10-18 02:00:00;1,36;2,81;0,67;223;415;131;1.151;0.373;0.778;%10.0
2025-10-18 03:00:00;1,35;2,82;0,64;220;416;125;1.142;0.372;0.770;%9.0
2025-10-18 04:00:00;1,24;2,74;0,61;196;404;108;1.297;0.384;0.914;%14.0
2025-10-18 05:00:00;1,34;2,73;0,64;216;403;123;1.154;0.385;0.769;%9.0
2025-10-18 06:00:00;1,35;2,81;0,64;219;417;123;1.143;0.373;0.770;%9.0
2025-10-18 07:00:00;1,37;2,79;0,67;220;413;126;1.153;0.379;0.774;%11.0
2025-10-18 08:00:00;1,35;2,74;0,68;224;406;136;1.176;0.384;0.792;%9.0
2025-10-18 09:00:00;1,45;2,79;0,83;232;406;152;1.204;0.382;0.822;%19.0
2025-10-18 10:00:00;1,46;2,76;0,88;241;405;167;1.237;0.384;0.853;%13.0
2025-10-18 11:00:00;1,79;2,83;1,34;249;408;179;1.259;0.381;0.878;%19.0
2025-10-18 12:00:00;1,5;2,77;0,95;251;406;184;1.270;0.382;0.888;%15.0
2025-10-18 13:00:00;1,54;2,71;1,01;250;392;187;1.292;0.399;0.893;%21.0
2025-10-18 14:00:00;1,5;2,75;0,97;255;401;192;1.287;0.386;0.901;%16.0
2025-10-18 15:00:00;1,55;2,73;1,04;255;395;193;1.302;0.395;0.907;%22.0
2025-10-18 16:00:00;1,51;2,77;0,98;256;404;194;1.296;0.385;0.912;%15.0
2025-10-18 17:00:00;1,57;2,75;1,05;254;393;194;1.308;0.397;0.911;%22.0
2025-10-18 18:00:00;1,49;2,71;0,97;254;397;193;1.302;0.392;0.909;%15.0
2025-10-18 19:00:00;1,57;2,78;1,05;253;400;189;1.289;0.389;0.901;%22.0
2025-10-18 20:00:00;1,45;2,75;0,9;252;410;184;1.268;0.380;0.887;%14.0
2025-10-18 21:00:00;1,61;2,79;1,08;248;403;179;1.263;0.386;0.877;%20.0
2025-10-18 22:00:00;1,5;2,69;0,96;244;395;176;1.262;0.394;0.868;%12.0
2025-10-18 23:00:00;1,53;2,8;0,96;243;406;170;1.236;0.383;0.853;%21.0
2025-10-19 00:00:00;1,43;2,78;0,8;237;411;157;1.210;0.381;0.828;%11.0
2025-10-19 01:00:00;1,4;2,79;0,75;229;407;146;1.182;0.380;0.802;%15.0
2025-10-19 02:00:00;1,37;2,79;0,68;224;413;134;1.158;0.375;0.783;%12.0
2025-10-19 03:00:00;1,35;2,81;0,64;220;414;126;1.148;0.375;0.773;%9.0
2025-10-19 04:00:00;1,23;2,67;0,59;195;396;108;1.305;0.396;0.909;%13.0
2025-10-19 05:00:00;1,33;2,8;0,62;214;411;119;1.164;0.377;0.787;%9.0
2025-10-19 06:00:00;1,35;2,8;0,64;218;416;122;1.139;0.373;0.766;%9.0
2025-10-19 07:00:00;1,39;2,83;0,68;219;415;124;1.147;0.377;0.771;%17.0
2025-10-19 08:00:00;1,35;2,79;0,66;221;413;128;1.152;0.375;0.777;%11.0
2025-10-19 09:00:00;1,37;2,8;0,69;225;413;136;1.167;0.375;0.791;%10.0
2025-10-19 10:00:00;1,43;2,76;0,81;232;410;148;1.191;0.380;0.812;%19.0
2025-10-19 11:00:00;1,45;2,8;0,85;240;411;164;1.221;0.378;0.843;%13.0
2025-10-19 12:00:00;1,61;2,71;1,12;244;397;175;1.258;0.391;0.867;%19.0
2025-10-19 13:00:00;1,51;2,77;0,96;248;405;179;1.258;0.385;0.874;%15.0
2025-10-19 14:00:00;1,6;2,78;1,09;250;405;183;1.267;0.384;0.883;%20.0
2025-10-19 15:00:00;1,6;2,81;1,09;253;405;187;1.274;0.383;0.891;%16.0
2025-10-19 16:00:00;1,63;2,72;1,14;252;392;190;1.288;0.397;0.891;%20.0
2025-10-19 17:00:00;1,53;2,73;0,99;254;397;191;1.283;0.393;0.890;%15.0
2025-10-19 18:00:00;1,69;2,78;1,21;255;403;190;1.275;0.387;0.888;%21.0
2025-10-19 19:00:00;1,61;2,8;1,09;253;405;187;1.264;0.384;0.880;%15.0
2025-10-19 20:00:00;1,61;2,76;1,1;250;405;181;1.256;0.385;0.871;%20.0
2025-10-19 21:00:00;1,46;2,69;0,9;244;392;175;1.257;0.397;0.860;%14.0
2025-10-19 22:00:00;1,56;2,78;1,02;244;409;171;1.224;0.377;0.847;%18.0
2025-10-19 23:00:00;1,45;2,8;0,83;240;411;163;1.207;0.378;0.829;%15.0
2025-10-20 00:00:00;1,39;2,71;0,75;232;405;149;1.195;0.387;0.809;%12.0
2025-10-20 01:00:00;1,37;2,77;0,7;227;410;140;1.170;0.379;0.791;%10.0
2025-10-20 02:00:00;1,36;2,77;0,67;221;414;128;1.146;0.376;0.770;%12.0
2025-10-20 03:00:00;1,35;2,79;0,64;219;413;124;1.144;0.377;0.767;%9.0
2025-10-20 04:00:00;1,21;2,68;0,58;196;401;107;1.289;0.389;0.900;%9.0
2025-10-20 05:00:00;1,36;2,82;0,65;215;415;119;1.147;0.374;0.773;%13.0
2025-10-20 06:00:00;1,34;2,78;0,63;218;417;121;1.137;0.372;0.764;%9.0
2025-10-20 07:00:00;1,37;2,8;0,67;221;411;128;1.156;0.380;0.776;%9.0
2025-10-20 08:00:00;1,45;2,81;0,82;232;412;149;1.193;0.377;0.816;%18.0
2025-10-20 09:00:00;1,52;2,79;0,95;244;406;172;1.242;0.382;0.860;%14.0
2025-10-20 10:00:00;1,58;2,76;1,05;247;401;179;1.266;0.389;0.877;%20.0
2025-10-20 11:00:00;1,64;2,73;1,16;251;395;187;1.285;0.395;0.891;%15.0
2025-10-20 12:00:00;1,71;2,83;1,24;254;406;190;1.278;0.383;0.895;%22.0
2025-10-20 13:00:00;1,57;2,76;1,05;255;401;191;1.283;0.388;0.895;%16.0
2025-10-20 14:00:00;1,74;2,73;1,31;255;394;193;1.292;0.395;0.897;%22.0
2025-10-20 15:00:00;1,56;2,72;1,04;254;394;193;1.298;0.396;0.902;%15.0
2025-10-20 16:00:00;1,74;2,77;1,3;257;401;195;1.296;0.390;0.906;%22.0
2025-10-20 17:00:00;1,65;2,75;1,18;256;396;195;1.304;0.393;0.911;%16.0
2025-10-20 18:00:00;1,62;2,75;1,13;255;396;195;1.309;0.395;0.914;%23.0
2025-10-20 19:00:00;1,52;2,72;0,99;251;393;188;1.292;0.393;0.899;%15.0
2025-10-20 20:00:00;1,63;2,75;1,15;248;401;181;1.274;0.387;0.887;%18.0
2025-10-20 21:00:00;1,51;2,81;0,95;248;412;177;1.252;0.377;0.875;%13.0
2025-10-20 22:00:00;1,54;2,69;1,01;241;393;170;1.257;0.397;0.860;%21.0
2025-10-20 23:00:00;1,43;2,75;0,82;237;404;162;1.232;0.386;0.846;%11.0
2025-10-21 00:00:00;1,41;2,73;0,78;232;404;150;1.207;0.388;0.819;%14.0
2025-10-21 01:00:00;1,37;2,74;0,71;226;404;141;1.190;0.386;0.805;%10.0
2025-10-21 02:00:00;1,39;2,79;0,73;223;413;133;1.168;0.376;0.792;%14.0
2025-10-21 03:00:00;1,43;2,82;0,77;222;414;131;1.161;0.374;0.786;%11.0
2025-10-21 04:00:00;1,12;2,09;0,56;177;302;105;1.418;0.517;0.901;%9.0
2025-10-21 05:00:00;1,35;2,81;0,63;215;416;118;1.141;0.373;0.768;%11.0
2025-10-21 06:00:00;1,33;2,8;0,62;215;416;118;1.139;0.371;0.768;%8.0
2025-10-21 07:00:00;1,34;2,72;0,65;218;400;126;1.173;0.392;0.781;%9.0
2025-10-21 08:00:00;1,43;2,81;0,8;231;411;148;1.194;0.378;0.816;%18.0
2025-10-21 09:00:00;1,48;2,78;0,91;242;407;168;1.245;0.382;0.863;%15.0
2025-10-21 10:00:00;1,64;2,79;1,15;246;407;177;1.269;0.382;0.888;%18.0
2025-10-21 11:00:00;1,63;2,79;1,14;250;404;184;1.289;0.386;0.903;%17.0
2025-10-21 12:00:00;1,65;2,71;1,19;252;392;191;1.313;0.399;0.914;%21.0
2025-10-21 13:00:00;1,64;2,74;1,16;253;397;190;1.306;0.392;0.914;%17.0
2025-10-21 14:00:00;1,68;2,75;1,23;256;403;193;1.304;0.387;0.917;%20.0
2025-10-21 15:00:00;1,58;2,75;1,08;255;399;194;1.308;0.390;0.918;%16.0
2025-10-21 16:00:00;1,72;2,69;1,3;253;391;193;1.320;0.398;0.923;%23.0
2025-10-21 17:00:00;1,54;2,74;1,03;255;398;194;1.310;0.390;0.920;%16.0
2025-10-21 18:00:00;1,67;2,74;1,22;255;397;194;1.301;0.391;0.910;%22.0
2025-10-21 19:00:00;1,62;2,74;1,14;252;399;188;1.288;0.390;0.899;%14.0
2025-10-21 20:00:00;1,71;2,71;1,26;247;394;182;1.282;0.396;0.886;%22.0
2025-10-21 21:00:00;1,76;2,75;1,32;247;403;178;1.265;0.387;0.878;%13.0
2025-10-21 22:00:00;1,54;2,81;0,98;243;407;170;1.248;0.382;0.866;%21.0
2025-10-21 23:00:00;1,42;2,77;0,81;239;408;163;1.232;0.382;0.850;%12.0
2025-10-22 00:00:00;1,44;2,79;0,82;233;410;151;1.208;0.381;0.826;%17.0
2025-10-22 01:00:00;1,38;2,73;0,72;224;402;138;1.187;0.387;0.801;%13.0
2025-10-22 02:00:00;1,35;2,74;0,67;220;405;130;1.170;0.383;0.787;%9.0
2025-10-22 03:00:00;1,37;2,81;0,68;219;416;125;1.150;0.371;0.779;%15.0
2025-10-22 04:00:00;1,09;1,91;0,58;172;275;108;1.500;0.577;0.923;%12.0
2025-10-22 05:00:00;1,32;2,77;0,63;215;413;121;1.164;0.376;0.788;%9.0
2025-10-22 06:00:00;1,35;2,78;0,66;218;416;122;1.147;0.373;0.774;%10.0
2025-10-22 07:00:00;1,34;2,76;0,66;221;412;129;1.165;0.380;0.785;%9.0
2025-10-22 08:00:00;1,44;2,77;0,83;232;409;151;1.201;0.379;0.822;%15.0
2025-10-22 09:00:00;1,63;2,71;1,14;241;394;172;1.269;0.396;0.873;%18.0
2025-10-22 10:00:00;1,7;2,79;1,22;247;404;180;1.278;0.385;0.892;%17.0
2025-10-22 11:00:00;1,8;2,8;1,38;251;403;187;1.298;0.387;0.912;%19.0
2025-10-22 12:00:00;1,65;2,75;1,18;252;400;189;1.304;0.390;0.914;%17.0
2025-10-22 13:00:00;1,6;2,73;1,11;255;396;194;1.304;0.394;0.909;%18.0
2025-10-22 14:00:00;1,64;2,71;1,17;254;391;194;1.303;0.397;0.906;%20.0
2025-10-22 15:00:00;1,64;2,78;1,16;256;401;195;1.299;0.387;0.912;%18.0
2025-10-22 16:00:00;1,71;2,75;1,27;255;399;195;1.316;0.391;0.925;%19.0
2025-10-22 17:00:00;1,46;2,67;0,94;253;390;193;1.322;0.400;0.922;%16.0
2025-10-22 18:00:00;1,57;2,73;1,08;255;396;195;1.318;0.393;0.925;%22.0
2025-10-22 19:00:00;1,52;2,71;1,01;252;397;189;1.296;0.393;0.903;%16.0
2025-10-22 20:00:00;1,61;2,77;1,11;250;404;183;1.273;0.386;0.887;%21.0
2025-10-22 21:00:00;1,61;2,72;1,12;247;400;179;1.268;0.390;0.878;%14.0
2025-10-22 22:00:00;1,59;2,76;1,06;243;399;172;1.248;0.389;0.859;%18.0
2025-10-22 23:00:00;1,47;2,76;0,89;239;406;163;1.227;0.384;0.843;%14.0
2025-10-23 00:00:00;1,41;2,77;0,78;233;409;150;1.188;0.379;0.809;%14.0
2025-10-23 01:00:00;1,43;2,78;0,77;228;408;142;1.169;0.381;0.788;%15.0
2025-10-23 02:00:00;1,37;2,79;0,68;223;413;131;1.149;0.377;0.772;%9.0
2025-10-23 03:00:00;1,37;2,77;0,67;220;407;127;1.149;0.382;0.767;%12.0
2025-10-23 04:00:00;1,16;1,97;0,63;179;279;113;1.413;0.562;0.852;%16.0
2025-10-23 05:00:00;1,29;2,68;0,62;209;397;118;1.205;0.392;0.813;%9.0
2025-10-23 06:00:00;1,35;2,82;0,64;220;420;124;1.136;0.369;0.767;%9.0
2025-10-23 07:00:00;1,36;2,78;0,67;222;414;130;1.156;0.377;0.778;%11.0
2025-10-23 08:00:00;1,41;2,77;0,77;232;407;151;1.202;0.381;0.821;%13.0
2025-10-23 09:00:00;1,59;2,78;1,07;243;407;172;1.255;0.383;0.872;%20.0
2025-10-23 10:00:00;1,6;2,72;1,1;246;396;179;1.281;0.394;0.887;%15.0
2025-10-23 11:00:00;1,84;2,75;1,45;251;400;186;1.285;0.387;0.898;%18.0
2025-10-23 12:00:00;1,57;2,77;1,06;253;402;190;1.292;0.387;0.905;%17.0
2025-10-23 13:00:00;1,61;2,74;1,12;252;396;190;1.306;0.394;0.912;%21.0
2025-10-23 14:00:00;1,56;2,74;1,05;253;395;192;1.312;0.394;0.918;%18.0
2025-10-23 15:00:00;1,56;2,7;1,07;253;393;193;1.323;0.397;0.926;%19.0
2025-10-23 16:00:00;1,58;2,77;1,09;256;403;194;1.315;0.388;0.928;%19.0
2025-10-23 17:00:00;1,53;2,74;1,01;254;398;193;1.310;0.392;0.918;%19.0
2025-10-23 18:00:00;1,52;2,7;1;254;395;193;1.312;0.395;0.917;%20.0
2025-10-23 19:00:00;1,5;2,67;0,97;252;391;190;1.300;0.400;0.900;%18.0
2025-10-23 20:00:00;1,47;2,69;0,92;247;396;181;1.276;0.393;0.883;%17.0
2025-10-23 21:00:00;1,71;2,79;1,24;247;407;178;1.255;0.379;0.876;%17.0
2025-10-23 22:00:00;1,51;2,73;0,96;243;396;173;1.258;0.393;0.865;%17.0
2025-10-23 23:00:00;1,48;2,76;0,89;240;406;165;1.229;0.384;0.845;%16.0
2025-10-24 00:00:00;1,4;2,73;0,77;233;402;152;1.207;0.390;0.817;%11.0
2025-10-24 01:00:00;1,41;2,77;0,77;228;408;142;1.178;0.381;0.797;%14.0
2025-10-24 02:00:00;1,37;2,8;0,68;224;412;133;1.157;0.378;0.779;%9.0
2025-10-24 03:00:00;1,38;2,83;0,69;222;416;128;1.143;0.372;0.771;%15.0
2025-10-24 04:00:00;1,12;2;0,59;175;286;109;1.467;0.551;0.916;%12.0
2025-10-24 05:00:00;1,35;2,75;0,67;219;409;125;1.150;0.379;0.770;%9.0
2025-10-24 06:00:00;1,41;2,84;0,73;221;420;126;1.144;0.370;0.774;%16.0
2025-10-24 07:00:00;1,35;2,73;0,68;221;406;130;1.167;0.383;0.784;%10.0
2025-10-24 08:00:00;1,41;2,76;0,79;232;407;151;1.211;0.382;0.829;%13.0
2025-10-24 09:00:00;1,58;2,76;1,06;243;405;172;1.261;0.385;0.877;%18.0
2025-10-24 10:00:00;1,6;2,78;1,09;248;407;180;1.277;0.381;0.896;%16.0
2025-10-24 11:00:00;1,76;2,72;1,34;249;396;186;1.305;0.394;0.911;%21.0
2025-10-24 12:00:00;1,54;2,71;1,03;251;395;188;1.307;0.395;0.913;%17.0
2025-10-24 13:00:00;1,59;2,74;1,1;253;398;191;1.314;0.392;0.922;%19.0
2025-10-24 14:00:00;1,55;2,77;1,04;254;402;192;1.314;0.388;0.926;%19.0
2025-10-24 15:00:00;1,54;2,7;1,04;253;391;193;1.323;0.399;0.923;%20.0
2025-10-24 16:00:00;1,63;2,75;1,15;256;396;195;1.315;0.394;0.921;%19.0
2025-10-24 17:00:00;1,6;2,73;1,13;255;398;195;1.320;0.388;0.931;%17.0
2025-10-24 18:00:00;1,58;2,75;1,09;254;399;193;1.313;0.390;0.924;%21.0
2025-10-24 19:00:00;1,47;2,68;0,95;249;393;187;1.314;0.397;0.917;%18.0
2025-10-24 20:00:00;1,48;2,73;0,94;247;398;180;1.289;0.391;0.898;%19.0
2025-10-24 21:00:00;1,45;2,71;0,9;245;399;177;1.278;0.390;0.888;%15.0
2025-10-24 22:00:00;1,52;2,72;0,98;243;396;174;1.269;0.394;0.875;%17.0
2025-10-24 23:00:00;1,46;2,71;0,89;240;399;167;1.250;0.391;0.859;%16.0
2025-10-25 00:00:00;1,42;2,74;0,8;234;402;155;1.218;0.389;0.829;%14.0
2025-10-25 01:00:00;1,4;2,72;0,77;227;401;144;1.193;0.388;0.805;%17.0
2025-10-25 02:00:00;1,37;2,79;0,69;222;411;132;1.164;0.376;0.789;%9.0
2025-10-25 03:00:00;1,36;2,75;0,67;219;408;126;1.158;0.381;0.777;%12.0
2025-10-25 04:00:00;1,14;2,08;0,6;179;298;109;1.446;0.529;0.917;%13.0
2025-10-25 05:00:00;1,29;2,67;0,62;210;395;120;1.208;0.395;0.813;%9.0
2025-10-25 06:00:00;1,36;2,78;0,66;218;409;123;1.154;0.381;0.773;%11.0
2025-10-25 07:00:00;1,35;2,79;0,64;220;413;126;1.155;0.378;0.777;%9.0
2025-10-25 08:00:00;1,38;2,76;0,72;223;404;136;1.180;0.384;0.796;%13.0
2025-10-25 09:00:00;1,42;2,78;0,79;232;409;151;1.207;0.380;0.827;%17.0
2025-10-25 10:00:00;1,53;2,78;0,98;240;408;166;1.242;0.381;0.860;%12.0
2025-10-25 11:00:00;1,63;2,78;1,13;246;406;177;1.271;0.384;0.888;%22.0
2025-10-25 12:00:00;1,56;2,73;1,04;249;398;183;1.282;0.392;0.890;%14.0
2025-10-25 13:00:00;1,54;2,71;1,04;249;395;185;1.296;0.394;0.903;%23.0
2025-10-25 14:00:00;1,51;2,76;0,98;251;402;188;1.303;0.387;0.916;%16.0
2025-10-25 15:00:00;1,63;2,75;1,16;251;398;189;1.313;0.390;0.923;%20.0
2025-10-25 16:00:00;1,6;2,73;1,11;251;396;190;1.317;0.394;0.923;%17.0
2025-10-25 17:00:00;1,57;2,69;1,08;252;392;191;1.316;0.398;0.918;%21.0
2025-10-25 18:00:00;1,64;2,78;1,15;253;403;190;1.305;0.387;0.918;%17.0
2025-10-25 19:00:00;1,52;2,72;1;250;399;185;1.298;0.391;0.907;%20.0
2025-10-25 20:00:00;1,47;2,71;0,92;246;396;180;1.291;0.395;0.896;%16.0
2025-10-25 21:00:00;1,59;2,74;1,09;245;399;177;1.281;0.391;0.891;%19.0
2025-10-25 22:00:00;1,47;2,75;0,9;242;399;173;1.265;0.389;0.876;%15.0
2025-10-25 23:00:00;1,47;2,78;0,9;241;408;168;1.241;0.379;0.862;%19.0
2025-10-26 00:00:00;1,42;2,77;0,8;236;406;157;1.222;0.386;0.836;%11.0
2025-10-26 01:00:00;1,42;2,73;0,8;228;402;146;1.199;0.387;0.812;%18.0
2025-10-26 02:00:00;1,37;2,8;0,68;224;412;134;1.169;0.377;0.791;%12.0
2025-10-26 03:00:00;1,33;2,72;0,64;219;407;126;1.160;0.383;0.778;%9.0
2025-10-26 04:00:00;1,26;2,77;0,6;200;407;110;1.267;0.383;0.885;%17.0
2025-10-26 05:00:00;1,32;2,83;0,62;214;420;118;1.158;0.368;0.790;%9.0
2025-10-26 06:00:00;1,34;2,81;0,63;217;415;120;1.141;0.374;0.767;%9.0
2025-10-26 07:00:00;1,37;2,78;0,68;218;412;123;1.153;0.379;0.774;%14.0
2025-10-26 08:00:00;1,34;2,77;0,64;219;408;127;1.159;0.380;0.779;%9.0
2025-10-26 09:00:00;1,37;2,74;0,72;225;408;137;1.175;0.382;0.794;%12.0
2025-10-26 10:00:00;1,46;2,78;0,85;231;408;149;1.197;0.380;0.817;%18.0
2025-10-26 11:00:00;1,49;2,74;0,92;239;407;164;1.235;0.383;0.853;%12.0
2025-10-26 12:00:00;1,59;2,8;1,06;244;404;174;1.260;0.384;0.876;%21.0
2025-10-26 13:00:00;1,54;2,79;1;247;406;179;1.275;0.383;0.891;%14.0
2025-10-26 14:00:00;1,68;2,78;1,2;247;395;182;1.293;0.395;0.898;%20.0
2025-10-26 15:00:00;1,52;2,75;0,99;250;396;187;1.303;0.393;0.910;%14.0
2025-10-26 16:00:00;1,64;2,8;1,15;253;403;189;1.300;0.386;0.914;%23.0
2025-10-26 17:00:00;1,64;2,75;1,17;252;403;189;1.304;0.387;0.917;%15.0
2025-10-26 18:00:00;1,72;2,74;1,28;248;394;185;1.306;0.396;0.910;%21.0
2025-10-26 19:00:00;1,73;2,7;1,31;247;397;181;1.294;0.393;0.901;%14.0
2025-10-26 20:00:00;1,54;2,8;1;247;406;179;1.277;0.384;0.893;%21.0
2025-10-26 21:00:00;1,52;2,77;0,98;243;405;173;1.259;0.381;0.878;%12.0
2025-10-26 22:00:00;1,52;2,76;0,96;240;399;169;1.253;0.389;0.864;%20.0
2025-10-26 23:00:00;1,45;2,74;0,86;237;404;161;1.231;0.385;0.845;%12.0
2025-10-27 00:00:00;1,4;2,74;0,76;231;403;149;1.205;0.390;0.816;%13.0
2025-10-27 01:00:00;1,36;2,74;0,7;226;406;139;1.183;0.383;0.800;%10.0
2025-10-27 02:00:00;1,37;2,79;0,68;221;411;128;1.156;0.378;0.778;%15.0
2025-10-27 03:00:00;1,35;2,81;0,64;220;419;124;1.139;0.370;0.768;%13.0
2025-10-27 04:00:00;1,21;2,74;0,57;195;406;106;1.294;0.384;0.910;%9.0
2025-10-27 05:00:00;1,34;2,76;0,64;217;410;121;1.142;0.378;0.763;%12.0
2025-10-27 06:00:00;1,37;2,83;0,65;218;415;121;1.137;0.374;0.762;%16.0
2025-10-27 07:00:00;1,35;2,78;0,65;221;411;128;1.157;0.380;0.777;%9.0
2025-10-27 08:00:00;1,43;2,76;0,81;230;404;149;1.204;0.382;0.821;%15.0
2025-10-27 09:00:00;1,59;2,77;1,07;242;403;171;1.259;0.387;0.872;%18.0
2025-10-27 10:00:00;1,52;2,79;0,97;246;409;176;1.266;0.380;0.885;%17.0
2025-10-27 11:00:00;1,59;2,71;1,1;247;394;183;1.301;0.395;0.906;%17.0
2025-10-27 12:00:00;1,65;2,77;1,18;250;400;186;1.300;0.389;0.911;%18.0
2025-10-27 13:00:00;1,57;2,74;1,07;251;394;189;1.318;0.397;0.922;%19.0
2025-10-27 14:00:00;1,61;2,8;1,11;253;403;190;1.307;0.385;0.921;%20.0
2025-10-27 15:00:00;1,58;2,69;1,1;251;390;190;1.318;0.400;0.918;%16.0
2025-10-27 16:00:00;1,72;2,75;1,29;253;395;192;1.323;0.396;0.927;%21.0
2025-10-27 17:00:00;1,62;2,74;1,14;253;397;192;1.318;0.392;0.926;%18.0
2025-10-27 18:00:00;1,64;2,79;1,15;253;402;190;1.306;0.384;0.921;%22.0
2025-10-27 19:00:00;1,53;2,68;1,03;249;393;186;1.302;0.397;0.905;%15.0
2025-10-27 20:00:00;1,63;2,73;1,15;246;399;179;1.281;0.391;0.890;%18.0
2025-10-27 21:00:00;1,6;2,77;1,08;244;404;174;1.272;0.385;0.887;%15.0
2025-10-27 22:00:00;1,51;2,77;0,95;241;402;168;1.252;0.388;0.864;%18.0
2025-10-27 23:00:00;1,46;2,75;0,88;239;405;165;1.241;0.385;0.856;%15.0
2025-10-28 00:00:00;1,43;2,75;0,83;236;402;159;1.229;0.389;0.840;%14.0
2025-10-28 01:00:00;1,36;2,71;0,71;226;400;142;1.193;0.388;0.804;%10.0
2025-10-28 02:00:00;1,36;2,76;0,68;221;408;131;1.165;0.381;0.784;%11.0
2025-10-28 03:00:00;1,37;2,8;0,68;220;415;126;1.149;0.374;0.775;%17.0
2025-10-28 04:00:00;1,12;2,07;0,57;179;301;109;1.420;0.521;0.899;%9.0
2025-10-28 05:00:00;1,32;2,8;0,62;216;417;121;1.152;0.371;0.781;%9.0
2025-10-28 06:00:00;1,35;2,81;0,65;218;418;122;1.143;0.372;0.772;%11.0
2025-10-28 07:00:00;1,35;2,73;0,66;220;405;128;1.170;0.387;0.783;%9.0
2025-10-28 08:00:00;1,42;2,79;0,79;230;407;147;1.202;0.381;0.821;%18.0
2025-10-28 09:00:00;1,48;2,76;0,91;240;403;168;1.254;0.386;0.869;%15.0
2025-10-28 10:00:00;1,7;2,76;1,24;245;403;176;1.273;0.386;0.887;%18.0
2025-10-28 11:00:00;1,63;2,77;1,14;251;406;185;1.293;0.383;0.909;%16.0
2025-10-28 12:00:00;1,71;2,72;1,27;251;393;189;1.310;0.398;0.912;%21.0
