Gaziemir IZMTOCDELLAPP01;Latency;Read Latency;Write Latency;Avg. Size;Read Size;Write Size;Total IOPS;Read IOPS;Write IOPS;CPU Utilization
2025-10-04 11:12:11;;;;;;;;;;
2025-10-04 12:00:00;1,35;1,41;1,24;335;498;27;23.907;15.628;8.280;%67.0
2025-10-04 13:00:00;1,12;1,23;0,92;335;498;27;23.993;15.676;8.317;%59.0
2025-10-04 14:00:00;1,43;1,47;1,34;335;498;28;23.897;15.598;8.300;%57.0
2025-10-04 15:00:00;1,2;1,29;1,03;335;498;28;23.725;15.472;8.253;%34.0
2025-10-04 16:00:00;1,39;1,45;1,27;333;496;29;19.676;12.803;6.874;%30.0
2025-10-04 17:00:00;1,06;1,2;0,8;328;486;35;8.877;5.760;3.117;%26.0
2025-10-04 18:00:00;1,12;1,24;0,9;325;485;35;8.746;5.626;3.119;%29.0
2025-10-04 19:00:00;1,06;1,19;0,8;326;485;34;8.862;5.734;3.129;%26.0
2025-10-04 20:00:00;1,09;1,22;0,86;325;486;34;8.802;5.675;3.126;%28.0
2025-10-04 21:00:00;1,08;1,21;0,83;327;486;33;8.852;5.732;3.121;%27.0
2025-10-04 22:00:00;1,07;1,2;0,82;328;486;33;8.844;5.758;3.087;%27.0
2025-10-04 23:00:00;1,11;1,22;0,9;328;486;32;8.856;5.780;3.076;%29.0
2025-10-05 00:00:00;1,01;1,17;0,71;329;487;31;8.870;5.796;3.074;%24.0
2025-10-05 01:00:00;1,05;1,18;0,8;325;481;31;8.904;5.825;3.079;%25.0
2025-10-05 02:00:00;1,39;1,43;1,3;339;504;24;161.023;105.843;55.180;%29.0
2025-10-05 03:00:00;1,05;1,19;0,78;325;484;28;8.976;5.843;3.133;%26.0
2025-10-05 04:00:00;1,14;1,17;1,07;316;461;28;9.172;6.112;3.060;%25.0
2025-10-05 05:00:00;1,01;1,16;0,72;324;477;27;8.965;5.920;3.046;%25.0
2025-10-05 06:00:00;1,05;1,19;0,79;328;486;27;8.861;5.818;3.044;%28.0
2025-10-05 07:00:00;1,04;1,19;0,77;327;487;27;8.834;5.758;3.075;%27.0
2025-10-05 08:00:00;1,04;1,18;0,77;327;487;28;8.826;5.759;3.067;%26.0
2025-10-05 09:00:00;0,99;1,16;0,68;328;487;29;8.883;5.796;3.087;%23.0
2025-10-05 10:00:00;1,05;1,18;0,79;328;486;30;8.816;5.753;3.064;%25.0
2025-10-05 11:00:00;1,06;1,21;0,8;327;486;31;8.776;5.698;3.078;%27.0
2025-10-05 12:00:00;1,28;1,34;1,18;338;500;23;161.676;106.583;55.093;%38.0
2025-10-05 13:00:00;1,4;1,46;1,28;332;497;27;23.714;15.394;8.321;%65.0
2025-10-05 14:00:00;1,16;1,26;0,98;334;498;27;23.962;15.619;8.344;%62.0
2025-10-05 15:00:00;1,29;1,36;1,16;335;498;27;23.982;15.656;8.326;%68.0
2025-10-05 16:00:00;1,35;1,41;1,24;335;498;28;23.893;15.623;8.270;%66.0
2025-10-05 17:00:00;1,14;1,25;0,95;334;498;28;23.879;15.559;8.320;%61.0
2025-10-05 18:00:00;1,39;1,44;1,28;332;497;28;23.586;15.293;8.293;%66.0
2025-10-05 19:00:00;1,32;1,4;1,19;331;497;28;23.624;15.289;8.335;%68.0
2025-10-05 20:00:00;1,21;1,32;1,01;331;497;28;23.443;15.151;8.292;%61.0
2025-10-05 21:00:00;1,37;1,45;1,24;329;497;27;23.316;14.985;8.331;%65.0
2025-10-05 22:00:00;1,32;1,41;1,15;330;497;27;23.223;15.011;8.212;%64.0
2025-10-05 23:00:00;1,45;1,53;1,31;331;497;26;23.185;14.989;8.196;%66.0
2025-10-06 00:00:00;1,44;1,52;1,3;331;497;26;23.271;15.069;8.201;%66.0
2025-10-06 01:00:00;1,55;1,6;1,45;329;493;25;23.678;15.403;8.275;%69.0
2025-10-06 02:00:00;1,39;1,44;1,29;335;498;25;23.830;15.599;8.231;%69.0
2025-10-06 03:00:00;1,32;1,37;1,21;334;497;24;24.035;15.724;8.311;%67.0
2025-10-06 04:00:00;1,51;1,43;1,67;324;472;25;24.552;16.410;8.142;%57.0
2025-10-06 05:00:00;1,25;1,33;1,1;331;486;24;24.220;16.078;8.142;%38.0
2025-10-06 06:00:00;1,03;1,16;0,77;336;497;24;21.260;13.988;7.272;%24.0
2025-10-06 07:00:00;1,18;1,29;0,98;329;492;26;13.653;8.882;4.771;%25.0
2025-10-06 08:00:00;1,01;1,17;0,72;326;486;30;8.820;5.734;3.086;%24.0
2025-10-06 09:00:00;1,08;1,21;0,85;326;487;31;8.827;5.714;3.113;%29.0
2025-10-06 10:00:00;1,02;1,17;0,75;328;487;32;8.867;5.772;3.095;%24.0
2025-10-06 11:00:00;1,04;1,18;0,78;326;485;33;8.860;5.745;3.115;%25.0
2025-10-06 12:00:00;1,07;1,19;0,84;327;486;33;8.927;5.799;3.128;%27.0
2025-10-06 13:00:00;1,05;1,18;0,81;328;486;34;8.943;5.807;3.136;%27.0
2025-10-06 14:00:00;1,06;1,18;0,84;327;486;34;8.932;5.787;3.145;%26.0
2025-10-06 15:00:00;1,04;1,18;0,79;327;486;34;8.928;5.778;3.151;%25.0
2025-10-06 16:00:00;1,1;1,21;0,9;327;487;35;8.882;5.747;3.135;%30.0
2025-10-06 17:00:00;1,06;1,18;0,83;327;487;35;8.870;5.732;3.138;%25.0
2025-10-06 18:00:00;1,07;1,2;0,83;326;486;35;8.879;5.731;3.148;%27.0
2025-10-06 19:00:00;1,41;1,45;1,34;339;504;24;195.882;128.422;67.459;%29.0
2025-10-06 20:00:00;1,04;1,19;0,77;325;486;34;8.828;5.690;3.138;%25.0
2025-10-06 21:00:00;1,11;1,23;0,88;324;485;33;8.796;5.660;3.135;%29.0
2025-10-06 22:00:00;1;1,17;0,7;328;487;32;8.842;5.757;3.085;%24.0
2025-10-06 23:00:00;1,06;1,19;0,81;327;487;31;8.835;5.746;3.089;%26.0
2025-10-07 00:00:00;1,08;1,21;0,84;328;487;30;8.891;5.804;3.087;%29.0
2025-10-07 01:00:00;1,04;1,19;0,77;325;481;29;8.946;5.848;3.098;%26.0
2025-10-07 02:00:00;1,34;1,4;1,23;338;503;24;120.013;78.740;41.272;%50.0
2025-10-07 03:00:00;1,03;1,16;0,78;333;497;24;24.084;15.758;8.326;%59.0
2025-10-07 04:00:00;1,43;1,34;1,62;324;471;25;24.745;16.559;8.186;%65.0
2025-10-07 05:00:00;1,1;1,21;0,88;331;487;24;24.200;16.035;8.166;%60.0
2025-10-07 06:00:00;1,24;1,32;1,08;335;498;24;23.599;15.454;8.144;%68.0
2025-10-07 07:00:00;1,17;1,28;0,96;332;498;24;23.578;15.338;8.240;%60.0
2025-10-07 08:00:00;1,28;1,38;1,11;330;497;26;23.422;15.148;8.273;%62.0
2025-10-07 09:00:00;1,16;1,27;0,96;333;498;27;23.605;15.339;8.266;%60.0
2025-10-07 10:00:00;1,41;1,47;1,31;334;498;27;23.675;15.440;8.236;%70.0
2025-10-07 11:00:00;1,1;1,21;0,88;335;499;27;23.959;15.666;8.293;%60.0
2025-10-07 12:00:00;1,32;1,38;1,21;335;498;27;23.998;15.694;8.303;%67.0
2025-10-07 13:00:00;1,27;1,33;1,14;335;498;28;24.015;15.683;8.332;%68.0
2025-10-07 14:00:00;1,17;1,27;1;335;498;28;23.984;15.659;8.325;%63.0
2025-10-07 15:00:00;1,38;1,43;1,28;334;499;28;23.966;15.602;8.363;%67.0
2025-10-07 16:00:00;1,3;1,38;1,16;335;498;28;23.818;15.550;8.268;%65.0
2025-10-07 17:00:00;1,31;1,38;1,17;333;498;28;23.731;15.407;8.324;%58.0
2025-10-07 18:00:00;1,37;1,43;1,26;332;497;28;23.543;15.229;8.313;%42.0
2025-10-07 19:00:00;1,3;1,38;1,14;332;497;28;22.964;14.896;8.068;%32.0
2025-10-07 20:00:00;1,26;1,34;1,11;332;496;29;18.662;12.116;6.546;%27.0
2025-10-07 21:00:00;1,06;1,2;0,82;325;485;33;8.829;5.695;3.134;%26.0
2025-10-07 22:00:00;1,03;1,18;0,74;328;486;32;8.871;5.788;3.084;%25.0
2025-10-07 23:00:00;1,11;1,23;0,88;329;487;31;8.876;5.795;3.081;%30.0
2025-10-08 00:00:00;1,07;1,19;0,83;329;487;31;8.885;5.811;3.074;%27.0
2025-10-08 01:00:00;1,01;1,17;0,7;325;481;30;8.953;5.858;3.096;%24.0
2025-10-08 02:00:00;1,12;1,24;0,9;328;487;29;8.839;5.773;3.066;%31.0
2025-10-08 03:00:00;1,06;1,19;0,81;324;484;28;8.941;5.800;3.141;%26.0
2025-10-08 04:00:00;1,14;1,16;1,09;317;463;28;9.110;6.047;3.063;%24.0
2025-10-08 05:00:00;1,03;1,17;0,76;321;474;27;8.937;5.876;3.060;%25.0
2025-10-08 06:00:00;1;1,16;0,69;328;487;27;8.796;5.746;3.050;%24.0
2025-10-08 07:00:00;1,1;1,23;0,86;324;486;28;8.744;5.655;3.089;%30.0
2025-10-08 08:00:00;1,03;1,18;0,76;324;486;30;8.740;5.644;3.097;%25.0
2025-10-08 09:00:00;1,04;1,18;0,77;326;486;32;8.841;5.723;3.118;%25.0
2025-10-08 10:00:00;1,06;1,2;0,8;328;487;32;8.879;5.785;3.093;%27.0
2025-10-08 11:00:00;1,12;1,23;0,92;327;487;33;8.908;5.782;3.125;%29.0
2025-10-08 12:00:00;1,03;1,18;0,76;328;486;34;8.945;5.810;3.134;%25.0
2025-10-08 13:00:00;1,13;1,24;0,92;327;486;34;8.960;5.809;3.151;%30.0
2025-10-08 14:00:00;1,08;1,2;0,87;327;486;34;8.949;5.801;3.147;%28.0
2025-10-08 15:00:00;1,31;1,36;1,22;338;502;24;301.288;198.130;103.158;%31.0
2025-10-08 16:00:00;1,36;1,42;1,25;335;498;28;23.933;15.641;8.292;%69.0
2025-10-08 17:00:00;1,32;1,38;1,2;335;498;29;23.904;15.611;8.292;%66.0
2025-10-08 18:00:00;1,23;1,31;1,07;335;498;28;23.907;15.609;8.298;%64.0
2025-10-08 19:00:00;1,39;1,45;1,28;334;498;28;23.856;15.561;8.295;%67.0
2025-10-08 20:00:00;2,47;1,96;3,37;315;475;32;24.496;15.646;8.850;%67.0
2025-10-08 21:00:00;1,16;1,25;1;335;498;27;24.004;15.688;8.316;%67.0
2025-10-08 22:00:00;1,01;1,13;0,76;337;499;26;23.885;15.713;8.172;%61.0
2025-10-08 23:00:00;1,15;1,24;0,98;336;498;26;23.905;15.712;8.193;%68.0
2025-10-09 00:00:00;1;1,13;0,75;336;499;26;23.913;15.710;8.203;%60.0
2025-10-09 01:00:00;1,26;1,33;1,11;333;494;26;24.026;15.779;8.247;%72.0
2025-10-09 02:00:00;1,13;1,24;0,94;335;498;25;23.871;15.653;8.218;%66.0
2025-10-09 03:00:00;1,02;1,15;0,77;335;497;25;24.017;15.758;8.260;%60.0
2025-10-09 04:00:00;1,29;1,22;1,43;324;472;25;24.786;16.568;8.218;%67.0
2025-10-09 05:00:00;1,05;1,17;0,83;331;486;24;24.252;16.124;8.128;%64.0
2025-10-09 06:00:00;1,04;1,16;0,81;337;499;24;23.808;15.704;8.104;%62.0
2025-10-09 07:00:00;1,07;1,18;0,86;336;498;25;23.858;15.657;8.201;%59.0
2025-10-09 08:00:00;1,03;1,15;0,8;335;498;26;23.988;15.707;8.281;%46.0
2025-10-09 09:00:00;1,14;1,23;0,98;336;499;27;23.554;15.434;8.120;%37.0
2025-10-09 10:00:00;1,2;1,29;1,03;336;498;28;17.849;11.707;6.142;%36.0
2025-10-09 11:00:00;1,12;1,25;0,86;336;498;30;12.235;8.008;4.227;%33.0
2025-10-09 12:00:00;1,27;1,37;1,07;335;497;31;12.223;7.974;4.249;%36.0
2025-10-09 13:00:00;1,21;1,33;0,98;334;497;31;12.264;7.989;4.275;%34.0
2025-10-09 14:00:00;1,26;1,37;1,07;336;498;31;12.257;8.002;4.255;%34.0
2025-10-09 15:00:00;1,33;1,42;1,16;336;498;32;12.249;8.008;4.241;%37.0
2025-10-09 16:00:00;1,19;1,31;0,95;336;497;32;12.270;8.021;4.249;%34.0
2025-10-09 17:00:00;1,31;1,42;1,12;335;497;32;12.264;7.992;4.272;%36.0
2025-10-09 18:00:00;1,39;1,49;1,22;335;497;32;12.263;7.982;4.282;%36.0
2025-10-09 19:00:00;1,31;1,4;1,15;336;497;32;12.277;8.024;4.252;%37.0
2025-10-09 20:00:00;1,11;1,25;0,85;336;498;31;12.263;8.015;4.247;%33.0
2025-10-09 21:00:00;1,33;1,41;1,16;335;497;30;12.278;8.008;4.270;%38.0
2025-10-09 22:00:00;1,06;1,21;0,76;336;497;29;12.232;8.015;4.217;%31.0
2025-10-09 23:00:00;1,35;1,43;1,19;335;497;29;12.224;8.004;4.220;%38.0
2025-10-10 00:00:00;1,07;1,22;0,77;336;498;28;12.228;8.021;4.206;%31.0
2025-10-10 01:00:00;1,3;1,37;1,15;333;493;27;12.296;8.076;4.220;%37.0
2025-10-10 02:00:00;1,06;1,21;0,77;337;498;28;12.193;8.023;4.170;%31.0
2025-10-10 03:00:00;1,25;1,35;1,05;334;496;27;12.277;8.046;4.231;%34.0
2025-10-10 04:00:00;1,45;1,39;1,58;327;477;26;12.483;8.328;4.155;%36.0
2025-10-10 05:00:00;1,02;1,09;0,89;335;496;25;242.311;159.564;82.747;%32.0
2025-10-10 06:00:00;1,06;1,18;0,84;336;498;24;23.872;15.704;8.169;%64.0
2025-10-10 07:00:00;1,02;1,15;0,79;335;499;24;23.938;15.701;8.237;%62.0
2025-10-10 08:00:00;1,06;1,17;0,85;335;498;26;24.012;15.728;8.284;%64.0
2025-10-10 09:00:00;1,13;1,21;0,97;336;499;27;23.961;15.700;8.260;%68.0
2025-10-10 10:00:00;1,08;1,18;0,88;337;499;27;23.863;15.694;8.169;%65.0
2025-10-10 11:00:00;1,08;1,18;0,89;337;498;28;23.921;15.711;8.211;%64.0
2025-10-10 12:00:00;1,09;1,19;0,9;336;498;28;23.967;15.716;8.252;%58.0
2025-10-10 13:00:00;1,14;1,23;0,98;335;498;28;23.931;15.642;8.288;%46.0
2025-10-10 14:00:00;1,23;1,3;1,11;335;498;28;24.066;15.690;8.376;%45.0
2025-10-10 15:00:00;1,06;1,17;0,85;335;498;29;24.045;15.689;8.356;%62.0
2025-10-10 16:00:00;1,17;1,25;1,02;336;498;29;23.981;15.674;8.307;%68.0
2025-10-10 17:00:00;1,13;1,22;0,96;336;498;29;23.999;15.703;8.297;%67.0
2025-10-10 18:00:00;1,25;1,3;1,15;336;498;29;24.002;15.699;8.303;%72.0
2025-10-10 19:00:00;1,04;1,15;0,83;336;498;29;24.044;15.729;8.315;%63.0
2025-10-10 20:00:00;1,14;1,22;0,99;336;499;28;23.997;15.707;8.290;%67.0
2025-10-10 21:00:00;1,06;1,17;0,86;336;498;28;24.012;15.707;8.304;%64.0
2025-10-10 22:00:00;1,28;1,33;1,18;337;499;27;23.923;15.707;8.216;%73.0
2025-10-10 23:00:00;1,25;1,3;1,14;336;499;27;23.944;15.706;8.238;%72.0
2025-10-11 00:00:00;1,21;1,27;1,08;336;498;26;23.942;15.732;8.210;%71.0
2025-10-11 01:00:00;1,23;1,3;1,11;333;494;26;24.112;15.834;8.278;%69.0
2025-10-11 02:00:00;1,19;1,26;1,05;336;499;25;23.908;15.693;8.216;%57.0
2025-10-11 03:00:00;0,95;1,1;0,68;334;497;24;23.960;15.687;8.273;%35.0
2025-10-11 04:00:00;1,44;1,29;1,73;329;483;26;16.931;11.242;5.690;%37.0
2025-10-11 05:00:00;1,05;1,2;0,77;332;487;26;12.314;8.183;4.131;%31.0
2025-10-11 06:00:00;1,08;1,22;0,81;336;498;25;12.148;7.993;4.155;%32.0
2025-10-11 07:00:00;1,1;1,25;0,83;334;498;26;12.214;7.990;4.223;%32.0
2025-10-11 08:00:00;1,07;1,21;0,81;335;497;27;12.222;8.009;4.212;%32.0
2025-10-11 09:00:00;1,1;1,24;0,84;337;498;28;12.169;7.999;4.171;%32.0
2025-10-11 10:00:00;1,2;1,31;0,98;337;497;28;12.182;8.014;4.168;%36.0
2025-10-11 11:00:00;1,17;1,3;0,93;336;497;29;12.222;8.014;4.208;%33.0
2025-10-11 12:00:00;1,23;1,33;1,02;336;498;30;12.219;8.005;4.214;%35.0
2025-10-11 13:00:00;1,22;1,33;1,01;335;497;31;12.276;8.018;4.259;%36.0
2025-10-11 14:00:00;1,23;1,34;1,02;334;498;31;12.298;8.001;4.298;%35.0
2025-10-11 15:00:00;1,18;1,31;0,95;334;497;31;12.311;8.011;4.300;%34.0
2025-10-11 16:00:00;1,27;1,37;1,09;335;497;31;12.246;7.989;4.257;%36.0
2025-10-11 17:00:00;1,26;1,36;1,06;335;497;31;12.256;7.990;4.266;%36.0
2025-10-11 18:00:00;1,26;1,36;1,06;335;497;31;12.267;7.989;4.278;%35.0
2025-10-11 19:00:00;1;1,08;0,84;335;496;25;196.446;129.129;67.317;%46.0
2025-10-11 20:00:00;1,2;1,27;1,06;336;499;28;23.974;15.683;8.291;%70.0
2025-10-11 21:00:00;1,14;1,23;0,96;335;498;28;24.004;15.690;8.315;%67.0
2025-10-11 22:00:00;1,09;1,19;0,9;337;499;27;23.929;15.705;8.224;%64.0
2025-10-11 23:00:00;1,06;1,17;0,86;336;499;27;23.956;15.709;8.247;%64.0
2025-10-12 00:00:00;1,08;1,18;0,87;336;499;26;23.954;15.716;8.238;%65.0
2025-10-12 01:00:00;1,18;1,26;1,02;334;494;26;24.067;15.848;8.220;%69.0
2025-10-12 02:00:00;1,05;1,17;0,83;337;499;25;23.880;15.725;8.155;%62.0
2025-10-12 03:00:00;1,05;1,17;0,83;335;497;25;24.022;15.766;8.256;%63.0
2025-10-12 04:00:00;1,29;1,2;1,48;324;470;25;24.790;16.625;8.166;%65.0
2025-10-12 05:00:00;1,02;1,14;0,79;332;488;24;24.214;16.072;8.142;%63.0
2025-10-12 06:00:00;1,03;1,14;0,8;336;498;24;23.871;15.739;8.133;%63.0
2025-10-12 07:00:00;1,15;1,24;0,99;336;499;24;23.911;15.696;8.215;%68.0
2025-10-12 08:00:00;0,95;1,09;0,68;335;498;25;23.958;15.714;8.244;%57.0
2025-10-12 09:00:00;1,18;1,26;1,01;335;499;25;23.951;15.685;8.266;%68.0
2025-10-12 10:00:00;0,98;1,12;0,73;336;499;26;23.912;15.701;8.211;%59.0
2025-10-12 11:00:00;1,14;1,22;0,97;337;499;26;23.898;15.698;8.200;%68.0
2025-10-12 12:00:00;1,14;1,22;0,97;336;499;27;23.923;15.697;8.225;%68.0
2025-10-12 13:00:00;1,02;1,15;0,79;335;498;27;23.963;15.680;8.283;%61.0
2025-10-12 14:00:00;1,2;1,29;1,05;335;498;28;23.894;15.593;8.301;%69.0
2025-10-12 15:00:00;1,12;1,22;0,94;335;498;28;24.006;15.678;8.328;%61.0
2025-10-12 16:00:00;1,2;1,27;1,05;336;499;28;23.911;15.659;8.251;%55.0
2025-10-12 17:00:00;1,13;1,22;0,94;336;498;28;22.839;14.945;7.894;%41.0
2025-10-12 18:00:00;1,09;1,19;0,89;336;498;28;23.395;15.302;8.093;%35.0
2025-10-12 19:00:00;1,17;1,3;0,94;336;497;31;12.244;8.027;4.217;%34.0
2025-10-12 20:00:00;1,27;1,37;1,08;336;497;31;12.218;8.009;4.210;%35.0
2025-10-12 21:00:00;1,26;1,37;1,06;336;497;30;12.244;8.011;4.233;%36.0
2025-10-12 22:00:00;1,18;1,3;0,96;336;497;29;12.228;8.021;4.207;%35.0
2025-10-12 23:00:00;1,17;1,29;0,94;336;498;29;12.233;8.014;4.220;%35.0
2025-10-13 00:00:00;1,13;1,25;0,88;336;498;28;12.213;8.015;4.198;%34.0
2025-10-13 01:00:00;1,24;1,34;1,04;333;493;27;12.314;8.077;4.237;%36.0
2025-10-13 02:00:00;1,24;1,34;1,05;336;497;26;12.216;8.027;4.189;%37.0
2025-10-13 03:00:00;1,26;1,35;1,08;333;496;26;12.308;8.047;4.262;%37.0
2025-10-13 04:00:00;1,45;1,37;1,63;327;478;26;12.515;8.332;4.183;%38.0
2025-10-13 05:00:00;1,29;1,37;1,13;332;490;25;12.324;8.150;4.175;%39.0
2025-10-13 06:00:00;1,29;1,38;1,13;336;498;25;12.184;8.007;4.177;%38.0
2025-10-13 07:00:00;1,29;1,37;1,13;334;497;26;12.244;8.015;4.229;%38.0
2025-10-13 08:00:00;1,22;1,32;1,02;335;497;28;12.238;8.020;4.218;%37.0
2025-10-13 09:00:00;1,05;1,11;0,95;335;496;24;190.758;125.601;65.157;%51.0
2025-10-13 10:00:00;1,11;1,2;0,95;337;499;27;23.898;15.695;8.203;%68.0
2025-10-13 11:00:00;1,09;1,18;0,91;336;498;28;23.989;15.720;8.269;%66.0
2025-10-13 12:00:00;1,13;1,22;0,97;336;498;28;23.995;15.715;8.280;%68.0
2025-10-13 13:00:00;1,1;1,19;0,93;335;498;28;24.086;15.713;8.373;%67.0
2025-10-13 14:00:00;1,09;1,19;0,9;335;498;28;24.117;15.707;8.409;%65.0
2025-10-13 15:00:00;1,12;1,21;0,96;335;498;29;24.111;15.715;8.397;%67.0
2025-10-13 16:00:00;1,23;1,3;1,11;335;498;29;23.985;15.663;8.322;%70.0
2025-10-13 17:00:00;1,17;1,25;1,01;335;498;29;24.017;15.677;8.340;%68.0
2025-10-13 18:00:00;1,07;1,18;0,87;335;498;29;24.013;15.676;8.337;%63.0
2025-10-13 19:00:00;1,17;1,24;1,02;335;498;29;24.016;15.696;8.321;%69.0
2025-10-13 20:00:00;1,17;1,25;1,02;336;498;28;23.997;15.694;8.303;%69.0
2025-10-13 21:00:00;1,12;1,21;0,93;335;498;27;24.007;15.701;8.306;%65.0
2025-10-13 22:00:00;1,1;1,2;0,9;337;498;27;23.824;15.662;8.162;%65.0
2025-10-13 23:00:00;1,05;1,17;0,83;337;499;27;23.834;15.668;8.166;%62.0
2025-10-14 00:00:00;1,06;1,17;0,85;336;498;26;23.917;15.729;8.189;%64.0
2025-10-14 01:00:00;1,2;1,26;1,08;334;494;26;24.066;15.832;8.233;%70.0
2025-10-14 02:00:00;1;1,13;0,75;336;498;25;23.937;15.723;8.214;%60.0
2025-10-14 03:00:00;1,12;1,21;0,94;334;497;24;24.072;15.767;8.304;%67.0
2025-10-14 04:00:00;1,18;1,13;1,28;324;473;25;24.754;16.538;8.216;%58.0
2025-10-14 05:00:00;1,13;1,22;0,95;329;484;24;24.317;16.128;8.188;%62.0
2025-10-14 06:00:00;0,99;1,12;0,73;336;498;24;23.775;15.654;8.121;%40.0
2025-10-14 07:00:00;1,08;1,18;0,88;336;499;25;23.993;15.745;8.248;%34.0
2025-10-14 08:00:00;1,2;1,32;0,98;335;497;27;13.780;9.019;4.761;%34.0
2025-10-14 09:00:00;1,08;1,18;0,88;335;498;27;25.078;16.395;8.683;%34.0
2025-10-14 10:00:00;1,24;1,35;1,03;336;498;30;12.193;7.993;4.199;%35.0
2025-10-14 11:00:00;1,14;1,27;0,9;336;497;30;12.249;8.017;4.232;%34.0
2025-10-14 12:00:00;1,23;1,33;1,05;335;497;31;12.265;8.010;4.255;%35.0
2025-10-14 13:00:00;1,32;1,4;1,16;335;497;31;12.294;8.013;4.282;%38.0
2025-10-14 14:00:00;1,13;1,26;0,87;335;498;31;12.301;8.011;4.291;%33.0
2025-10-14 15:00:00;1,36;1,45;1,21;334;497;31;12.305;8.004;4.301;%38.0
2025-10-14 16:00:00;1,18;1,31;0,95;336;497;32;12.254;8.007;4.247;%33.0
2025-10-14 17:00:00;1,43;1,5;1,29;337;497;33;12.217;7.989;4.228;%38.0
2025-10-14 18:00:00;1,19;1,31;0,95;336;497;33;12.248;8.005;4.243;%34.0
2025-10-14 19:00:00;1,32;1,41;1,15;336;497;32;12.231;8.002;4.229;%37.0
2025-10-14 20:00:00;1,17;1,3;0,94;336;497;31;12.246;8.012;4.234;%33.0
2025-10-14 21:00:00;1,31;1,39;1,15;336;497;30;12.251;8.022;4.229;%37.0
2025-10-14 22:00:00;1,15;1,28;0,91;337;498;30;12.182;8.008;4.174;%34.0
2025-10-14 23:00:00;1,02;1,1;0,88;336;499;26;185.855;121.727;64.127;%65.0
2025-10-15 00:00:00;1,04;1,15;0,81;337;498;26;23.917;15.736;8.181;%62.0
2025-10-15 01:00:00;1,13;1,23;0,96;333;494;26;24.097;15.836;8.261;%67.0
2025-10-15 02:00:00;1,14;1,23;0,97;336;499;25;23.971;15.717;8.254;%67.0
2025-10-15 03:00:00;1,06;1,18;0,84;334;497;25;24.076;15.756;8.320;%62.0
2025-10-15 04:00:00;1,28;1,19;1,45;324;472;25;24.794;16.565;8.229;%64.0
2025-10-15 05:00:00;1,05;1,16;0,83;330;485;24;24.379;16.163;8.216;%64.0
2025-10-15 06:00:00;1,02;1,14;0,79;336;498;24;23.894;15.711;8.184;%63.0
2025-10-15 07:00:00;1,02;1,14;0,78;336;499;25;23.935;15.706;8.229;%62.0
2025-10-15 08:00:00;1,16;1,24;1,01;335;498;26;23.983;15.721;8.262;%69.0
2025-10-15 09:00:00;1,01;1,14;0,78;335;498;27;24.017;15.705;8.312;%61.0
2025-10-15 10:00:00;1,16;1,25;1,01;336;499;27;23.953;15.696;8.257;%68.0
2025-10-15 11:00:00;1,09;1,19;0,89;335;498;28;24.007;15.691;8.316;%65.0
2025-10-15 12:00:00;1,18;1,26;1,02;335;498;28;24.045;15.702;8.343;%69.0
2025-10-15 13:00:00;1,1;1,2;0,91;335;498;28;24.121;15.719;8.402;%65.0
2025-10-15 14:00:00;1,12;1,21;0,94;335;498;29;24.097;15.701;8.396;%66.0
2025-10-15 15:00:00;1,2;1,27;1,07;335;498;29;24.105;15.700;8.405;%70.0
2025-10-15 16:00:00;1,09;1,19;0,89;336;498;29;24.036;15.708;8.328;%65.0
2025-10-15 17:00:00;1,18;1,25;1,05;336;498;29;24.034;15.705;8.329;%69.0
2025-10-15 18:00:00;1,08;1,19;0,88;335;498;29;24.009;15.668;8.340;%61.0
2025-10-15 19:00:00;1,18;1,26;1,04;335;498;29;24.130;15.744;8.386;%56.0
2025-10-15 20:00:00;1,19;1,27;1,05;335;498;28;23.886;15.590;8.296;%42.0
2025-10-15 21:00:00;1,18;1,26;1,03;335;498;28;19.871;12.962;6.909;%37.0
2025-10-15 22:00:00;1,14;1,27;0,89;336;497;29;12.241;8.019;4.222;%33.0
2025-10-15 23:00:00;1,28;1,38;1,08;336;498;29;12.233;8.013;4.220;%36.0
2025-10-16 00:00:00;1,08;1,23;0,8;336;497;28;12.234;8.029;4.205;%32.0
2025-10-16 01:00:00;1,2;1,31;1;333;493;28;12.298;8.070;4.228;%34.0
2025-10-16 02:00:00;1,21;1,32;0,99;336;498;27;12.212;8.017;4.194;%36.0
2025-10-16 03:00:00;1,07;1,22;0,79;333;496;26;12.332;8.059;4.273;%32.0
2025-10-16 04:00:00;1,31;1,29;1,36;328;479;26;12.481;8.299;4.183;%34.0
2025-10-16 05:00:00;1,06;1,21;0,76;331;487;25;12.362;8.182;4.179;%32.0
2025-10-16 06:00:00;1,1;1,23;0,84;336;498;25;12.194;8.011;4.183;%33.0
2025-10-16 07:00:00;1,06;1,2;0,78;334;498;26;12.264;8.012;4.253;%31.0
2025-10-16 08:00:00;1,29;1,38;1,1;333;497;28;12.293;8.004;4.290;%37.0
2025-10-16 09:00:00;1,09;1,24;0,82;336;498;29;12.228;8.000;4.228;%32.0
2025-10-16 10:00:00;1,3;1,39;1,12;336;497;30;12.182;7.989;4.194;%37.0
2025-10-16 11:00:00;1,17;1,29;0,94;337;497;31;12.199;8.004;4.195;%33.0
2025-10-16 12:00:00;1,02;1,09;0,88;334;496;24;193.658;127.251;66.407;%48.0
