Tuzla TZLTOCDELLAPP03;Latency;Read Latency;Write Latency;Avg. Size;Read Size;Write Size;Total IOPS;Read IOPS;Write IOPS;CPU Utilization
2025-10-16 11:00:00;0,59;1,22;0,21;191;485;15;4.623;1.731;2.893;%9.0
2025-10-16 12:00:00;;;;;;;;;;
2025-10-16 13:00:00;0,4;1,28;0,19;87;433;6;9.331;1.766;7.565;%34.0
2025-10-16 14:00:00;0,23;1,09;0,15;44;472;4;23.853;2.018;21.834;%23.0
2025-10-16 15:00:00;0,23;1,1;0,15;46;477;4;22.277;1.953;20.323;%19.0
2025-10-16 16:00:00;0,25;1,09;0,15;48;452;5;21.225;2.080;19.145;%19.0
2025-10-16 17:00:00;0,27;1,04;0,17;55;420;6;19.113;2.280;16.832;%18.0
2025-10-16 18:00:00;0,3;1,08;0,19;60;431;7;17.070;2.138;14.932;%17.0
2025-10-16 19:00:00;0,28;1,04;0,18;55;405;6;19.045;2.317;16.728;%18.0
2025-10-16 20:00:00;0,72;1,57;0,54;78;371;16;15.098;2.639;12.459;%26.0
2025-10-16 21:00:00;0,68;1,15;0,3;218;476;14;4.281;1.888;2.394;%15.0
2025-10-16 22:00:00;0,68;0,96;0,25;249;408;12;3.793;2.272;1.521;%8.0
2025-10-16 23:00:00;0,83;1,15;0,37;285;476;17;3.213;1.873;1.341;%16.0
2025-10-17 00:00:00;0,77;1,13;0,28;276;472;16;3.418;1.950;1.468;%13.0
2025-10-17 01:00:00;0,74;1,12;0,22;277;477;12;3.381;1.929;1.452;%7.0
2025-10-17 02:00:00;0,74;1,13;0,21;277;477;11;3.375;1.926;1.449;%7.0
2025-10-17 03:00:00;0,74;1,13;0,21;277;476;12;3.323;1.900;1.423;%7.0
2025-10-17 04:00:00;0,74;1,12;0,21;278;477;12;3.352;1.918;1.434;%7.0
2025-10-17 05:00:00;0,73;1,14;0,21;274;476;12;3.306;1.870;1.436;%7.0
2025-10-17 06:00:00;0,73;1,12;0,21;279;478;11;3.350;1.920;1.431;%7.0
2025-10-17 07:00:00;0,73;1,12;0,21;279;477;12;3.339;1.918;1.422;%7.0
2025-10-17 08:00:00;0,73;1,12;0,21;280;477;12;3.332;1.921;1.411;%7.0
2025-10-17 09:00:00;0,74;1,12;0,21;281;477;12;3.353;1.937;1.416;%6.0
2025-10-17 10:00:00;0,74;1,13;0,21;276;471;12;3.315;1.906;1.409;%7.0
2025-10-17 11:00:00;0,74;1,13;0,21;279;476;12;3.336;1.916;1.420;%7.0
2025-10-17 12:00:00;0,73;1,11;0,21;283;476;12;3.347;1.952;1.395;%7.0
2025-10-17 13:00:00;0,73;1,12;0,22;279;478;12;3.391;1.943;1.448;%7.0
2025-10-17 14:00:00;0,59;0,97;0,3;172;368;23;6.233;2.683;3.550;%12.0
2025-10-17 15:00:00;0,56;1,12;0,21;192;477;14;5.192;1.991;3.201;%9.0
2025-10-17 16:00:00;0,56;1,13;0,21;188;477;14;5.214;1.954;3.260;%9.0
2025-10-17 17:00:00;0,56;1,12;0,22;192;478;13;5.184;1.992;3.192;%13.0
2025-10-17 18:00:00;0,56;1,12;0,21;190;478;13;5.160;1.967;3.194;%12.0
2025-10-17 19:00:00;0,55;1,12;0,21;186;472;14;5.169;1.943;3.226;%9.0
2025-10-17 20:00:00;0,55;1,13;0,21;188;477;13;5.152;1.941;3.212;%9.0
2025-10-17 21:00:00;0,55;1,13;0,21;187;476;14;5.158;1.935;3.223;%9.0
2025-10-17 22:00:00;0,55;1,12;0,21;188;477;13;5.162;1.948;3.214;%9.0
2025-10-17 23:00:00;0,56;1,13;0,21;187;476;14;5.132;1.923;3.209;%9.0
2025-10-18 00:00:00;0,57;1,13;0,23;190;477;13;5.167;1.966;3.200;%18.0
2025-10-18 01:00:00;0,56;1,13;0,21;188;476;14;5.149;1.943;3.206;%10.0
2025-10-18 02:00:00;0,55;1,13;0,21;187;474;13;5.156;1.940;3.215;%9.0
2025-10-18 03:00:00;0,55;1,13;0,21;187;476;14;5.130;1.921;3.209;%9.0
2025-10-18 04:00:00;0,56;1,13;0,22;187;476;14;5.153;1.935;3.219;%9.0
2025-10-18 05:00:00;0,56;1,15;0,21;185;474;14;5.104;1.899;3.205;%9.0
2025-10-18 06:00:00;0,56;1,12;0,21;190;476;13;5.166;1.974;3.193;%10.0
2025-10-18 07:00:00;0,57;1,12;0,23;191;475;14;5.171;1.985;3.186;%18.0
2025-10-18 08:00:00;0,56;1,11;0,21;189;471;14;5.179;1.991;3.188;%9.0
2025-10-18 09:00:00;0,57;1,11;0,21;194;470;14;5.037;1.992;3.046;%9.0
2025-10-18 10:00:00;0,56;1,11;0,21;192;472;14;5.072;1.971;3.101;%9.0
2025-10-18 11:00:00;0,56;1,11;0,21;192;474;14;5.096;1.975;3.121;%9.0
2025-10-18 12:00:00;0,56;1,1;0,21;193;472;14;5.097;1.999;3.098;%9.0
2025-10-18 13:00:00;0,57;1,1;0,22;193;471;14;5.124;2.008;3.116;%15.0
2025-10-18 14:00:00;0,56;1,1;0,22;193;474;14;5.112;1.993;3.118;%13.0
2025-10-18 15:00:00;0,56;1,09;0,21;193;469;14;5.156;2.026;3.130;%9.0
2025-10-18 16:00:00;0,55;1,09;0,21;192;472;14;5.147;2.007;3.140;%9.0
2025-10-18 17:00:00;0,55;1,1;0,21;193;475;14;5.156;1.998;3.158;%9.0
2025-10-18 18:00:00;0,55;1,11;0,21;191;475;14;5.148;1.982;3.166;%9.0
2025-10-18 19:00:00;0,55;1,1;0,21;191;476;14;5.141;1.977;3.163;%9.0
2025-10-18 20:00:00;0,57;1,11;0,23;192;476;14;5.141;1.984;3.158;%19.0
2025-10-18 21:00:00;0,55;1,1;0,21;191;475;14;5.147;1.980;3.167;%9.0
2025-10-18 22:00:00;0,55;1,1;0,21;191;476;14;5.164;1.984;3.180;%9.0
2025-10-18 23:00:00;0,55;1,1;0,21;190;472;14;5.146;1.976;3.170;%9.0
2025-10-19 00:00:00;0,55;1,11;0,21;190;475;14;5.161;1.979;3.183;%9.0
2025-10-19 01:00:00;0,55;1,1;0,21;191;475;14;5.159;1.987;3.173;%9.0
2025-10-19 02:00:00;0,56;1,1;0,22;191;473;14;5.188;1.998;3.190;%15.0
2025-10-19 03:00:00;0,56;1,11;0,22;191;475;14;5.173;1.989;3.184;%14.0
2025-10-19 04:00:00;0,56;1,11;0,21;191;476;14;5.182;1.989;3.193;%9.0
2025-10-19 05:00:00;0,56;1,11;0,21;191;475;14;5.141;1.981;3.160;%9.0
2025-10-19 06:00:00;0,56;1,11;0,21;195;476;14;5.089;2.000;3.090;%9.0
2025-10-19 07:00:00;0,56;1,1;0,21;194;475;14;5.154;2.010;3.143;%9.0
2025-10-19 08:00:00;0,55;1,1;0,21;192;472;14;5.182;2.023;3.160;%9.0
2025-10-19 09:00:00;0,57;1,1;0,23;192;472;14;5.178;2.016;3.162;%19.0
2025-10-19 10:00:00;0,56;1,1;0,21;193;474;14;5.170;2.011;3.159;%9.0
2025-10-19 11:00:00;0,55;1,08;0,21;191;466;14;5.212;2.040;3.171;%9.0
2025-10-19 12:00:00;0,56;1,1;0,21;193;476;14;5.160;1.999;3.161;%9.0
2025-10-19 13:00:00;0,56;1,1;0,21;193;475;14;5.166;2.006;3.160;%9.0
2025-10-19 14:00:00;0,55;1,1;0,21;193;476;14;5.172;2.002;3.170;%9.0
2025-10-19 15:00:00;0,56;1,1;0,22;193;474;14;5.168;2.012;3.156;%14.0
2025-10-19 16:00:00;0,56;1,09;0,22;191;467;14;5.209;2.038;3.171;%15.0
2025-10-19 17:00:00;0,55;1,1;0,21;193;475;14;5.182;2.013;3.169;%9.0
2025-10-19 18:00:00;0,55;1,1;0,21;193;476;14;5.168;2.003;3.165;%9.0
2025-10-19 19:00:00;0,55;1,1;0,21;193;475;14;5.186;2.011;3.175;%9.0
2025-10-19 20:00:00;0,55;1,1;0,21;192;476;14;5.195;2.005;3.190;%9.0
2025-10-19 21:00:00;0,57;1,11;0,24;189;468;15;5.299;2.041;3.258;%14.0
2025-10-19 22:00:00;0,56;1,11;0,22;191;475;14;5.212;1.997;3.215;%15.0
2025-10-19 23:00:00;0,55;1,09;0,21;191;472;14;5.230;2.022;3.208;%9.0
2025-10-20 00:00:00;0,56;1,1;0,21;193;475;14;5.184;2.011;3.173;%9.0
2025-10-20 01:00:00;0,56;1,1;0,21;193;475;14;5.168;2.006;3.162;%9.0
2025-10-20 02:00:00;0,56;1,09;0,21;193;470;14;5.158;2.025;3.134;%9.0
2025-10-20 03:00:00;0,56;1,1;0,21;193;471;14;5.118;2.006;3.113;%11.0
2025-10-20 04:00:00;0,57;1,11;0,23;193;475;14;5.162;2.000;3.162;%18.0
2025-10-20 05:00:00;0,56;1,11;0,21;192;475;14;5.129;1.983;3.146;%9.0
2025-10-20 06:00:00;0,56;1,1;0,21;194;475;14;5.143;2.009;3.134;%9.0
2025-10-20 07:00:00;0,55;1,08;0,21;193;468;14;5.183;2.044;3.139;%9.0
2025-10-20 08:00:00;0,55;1,08;0,21;192;467;14;5.195;2.039;3.157;%9.0
2025-10-20 09:00:00;0,56;1,1;0,21;193;475;14;5.154;1.999;3.155;%9.0
2025-10-20 10:00:00;0,59;1,11;0,26;192;475;15;5.200;2.001;3.199;%16.0
2025-10-20 11:00:00;0,56;1,11;0,22;193;476;15;5.150;1.994;3.157;%13.0
2025-10-20 12:00:00;0,56;1,11;0,21;195;475;15;5.119;2.003;3.116;%9.0
2025-10-20 13:00:00;0,56;1,1;0,21;195;475;15;5.111;2.005;3.106;%9.0
2025-10-20 14:00:00;0,56;1,1;0,21;195;474;15;5.116;2.008;3.109;%9.0
2025-10-20 15:00:00;0,56;1,1;0,21;195;472;15;5.125;2.021;3.104;%9.0
2025-10-20 16:00:00;0,58;1,11;0,23;195;474;15;5.093;1.996;3.096;%19.0
2025-10-20 17:00:00;0,56;1,1;0,22;194;471;15;5.129;2.018;3.111;%10.0
2025-10-20 18:00:00;0,56;1,1;0,21;194;475;15;5.119;1.998;3.121;%9.0
2025-10-20 19:00:00;0,56;1,1;0,21;195;475;15;5.105;1.999;3.107;%9.0
2025-10-20 20:00:00;0,56;1,1;0,21;194;476;15;5.117;1.992;3.124;%9.0
2025-10-20 21:00:00;0,56;1,1;0,21;195;474;15;5.132;2.011;3.120;%9.0
2025-10-20 22:00:00;0,58;1,11;0,23;195;472;15;5.116;2.014;3.101;%20.0
2025-10-20 23:00:00;0,57;1,1;0,21;196;472;15;5.068;2.013;3.055;%9.0
2025-10-21 00:00:00;0,56;1,09;0,21;195;467;15;5.131;2.048;3.083;%9.0
2025-10-21 01:00:00;0,56;1,09;0,21;195;470;15;5.132;2.032;3.100;%9.0
2025-10-21 02:00:00;0,56;1,08;0,21;194;466;15;5.142;2.045;3.098;%9.0
2025-10-21 03:00:00;0,57;1,11;0,22;194;470;15;5.095;2.006;3.089;%13.0
2025-10-21 04:00:00;0,58;1,11;0,24;195;473;15;5.089;1.993;3.096;%15.0
2025-10-21 05:00:00;0,56;1,12;0,21;194;475;15;5.052;1.969;3.082;%9.0
2025-10-21 06:00:00;0,56;1,11;0,21;195;476;15;5.063;1.987;3.076;%9.0
2025-10-21 07:00:00;0,56;1,11;0,21;195;475;15;5.087;1.997;3.090;%9.0
2025-10-21 08:00:00;0,56;1,11;0,21;195;475;15;5.093;1.999;3.094;%9.0
2025-10-21 09:00:00;0,57;1,11;0,23;195;475;15;5.097;1.998;3.099;%15.0
2025-10-21 10:00:00;0,57;1,11;0,22;194;475;15;5.119;1.992;3.128;%14.0
2025-10-21 11:00:00;0,55;1,1;0,21;190;470;15;5.277;2.024;3.253;%9.0
2025-10-21 12:00:00;0,55;1,1;0,21;190;471;15;5.282;2.020;3.261;%9.0
2025-10-21 13:00:00;0,56;1,1;0,21;192;470;15;5.204;2.022;3.181;%9.0
2025-10-21 14:00:00;0,56;1,1;0,22;191;470;15;5.239;2.021;3.218;%14.0
2025-10-21 15:00:00;0,57;1,1;0,23;194;473;15;5.127;2.002;3.125;%15.0
2025-10-21 16:00:00;0,56;1,1;0,21;193;474;15;5.126;1.996;3.130;%9.0
2025-10-21 17:00:00;0,56;1,1;0,21;194;475;15;5.134;2.000;3.134;%9.0
2025-10-21 18:00:00;0,56;1,11;0,21;194;474;15;5.140;2.010;3.130;%9.0
2025-10-21 19:00:00;0,56;1,11;0,21;193;474;15;5.093;1.979;3.113;%9.0
2025-10-21 20:00:00;0,58;1,1;0,23;198;473;15;5.035;2.015;3.020;%18.0
2025-10-21 21:00:00;0,57;1,1;0,22;198;471;15;5.038;2.018;3.020;%10.0
2025-10-21 22:00:00;0,57;1,1;0,22;198;475;15;5.038;2.001;3.037;%9.0
2025-10-21 23:00:00;0,57;1,11;0,21;197;476;15;5.047;1.999;3.048;%9.0
2025-10-22 00:00:00;0,57;1,11;0,21;196;474;15;5.022;1.983;3.039;%9.0
2025-10-22 01:00:00;0,57;1,12;0,21;194;472;15;5.009;1.966;3.043;%9.0
2025-10-22 02:00:00;0,58;1,12;0,24;197;475;15;5.062;2.000;3.062;%19.0
2025-10-22 03:00:00;0,57;1,11;0,22;196;472;15;5.045;1.996;3.049;%9.0
2025-10-22 04:00:00;0,57;1,11;0,22;197;474;15;5.047;1.999;3.048;%9.0
2025-10-22 05:00:00;0,57;1,11;0,21;196;475;15;5.007;1.975;3.032;%9.0
2025-10-22 06:00:00;0,57;1,11;0,21;197;476;15;5.020;1.986;3.033;%9.0
2025-10-22 07:00:00;0,57;1,11;0,21;198;475;15;5.029;2.000;3.030;%9.0
2025-10-22 08:00:00;0,6;1,11;0,23;205;475;14;4.823;1.996;2.828;%18.0
2025-10-22 09:00:00;0,59;1,11;0,22;205;475;14;4.812;1.991;2.821;%10.0
2025-10-22 10:00:00;0,58;1,1;0,21;205;475;14;4.815;1.995;2.820;%9.0
2025-10-22 11:00:00;0,58;1,1;0,21;205;475;14;4.841;2.001;2.840;%9.0
2025-10-22 12:00:00;0,69;1,12;0,41;199;476;19;5.064;2.000;3.063;%10.0
2025-10-22 13:00:00;0,57;1,1;0,21;198;475;14;5.025;2.001;3.024;%9.0
2025-10-22 14:00:00;0,57;1,11;0,22;197;475;14;5.031;1.994;3.037;%12.0
2025-10-22 15:00:00;0,58;1,11;0,23;197;475;14;5.051;2.004;3.048;%16.0
2025-10-22 16:00:00;0,56;1,1;0,21;197;476;14;5.049;1.996;3.053;%9.0
2025-10-22 17:00:00;0,57;1,1;0,21;201;474;15;4.949;2.004;2.945;%9.0
2025-10-22 18:00:00;0,57;1,1;0,21;198;475;14;5.022;2.002;3.021;%9.0
2025-10-22 19:00:00;0,57;1,1;0,21;198;474;14;5.021;2.006;3.015;%9.0
2025-10-22 20:00:00;0,57;1,1;0,21;198;476;14;5.020;1.996;3.023;%9.0
2025-10-22 21:00:00;0,58;1,11;0,23;198;476;14;5.019;2.002;3.016;%19.0
2025-10-22 22:00:00;0,57;1,11;0,21;198;476;14;5.005;1.996;3.008;%9.0
2025-10-22 23:00:00;0,57;1,1;0,21;198;474;14;5.020;2.007;3.013;%9.0
2025-10-23 00:00:00;0,57;1,1;0,21;197;474;14;5.021;1.997;3.024;%9.0
2025-10-23 01:00:00;0,57;1,11;0,21;198;475;14;5.012;2.000;3.012;%9.0
2025-10-23 02:00:00;0,57;1,11;0,21;198;475;14;5.030;2.000;3.030;%9.0
2025-10-23 03:00:00;0,58;1,11;0,22;197;473;14;5.010;1.995;3.015;%13.0
2025-10-23 04:00:00;0,58;1,11;0,23;197;473;15;5.025;2.005;3.020;%15.0
2025-10-23 05:00:00;0,57;1,1;0,21;197;469;14;4.994;2.008;2.985;%9.0
2025-10-23 06:00:00;0,57;1,11;0,21;199;476;14;4.975;1.997;2.978;%9.0
2025-10-23 07:00:00;0,57;1,11;0,21;199;475;14;4.984;1.999;2.986;%9.0
2025-10-23 08:00:00;0,57;1,11;0,21;198;475;14;5.003;1.998;3.005;%9.0
2025-10-23 09:00:00;0,57;1,11;0,21;198;475;14;5.007;1.995;3.012;%9.0
2025-10-23 10:00:00;0,59;1,11;0,24;198;473;14;5.007;2.004;3.003;%19.0
2025-10-23 11:00:00;0,57;1,1;0,21;197;473;14;5.037;2.007;3.030;%9.0
2025-10-23 12:00:00;0,57;1,1;0,21;199;473;14;5.009;2.012;2.997;%9.0
2025-10-23 13:00:00;0,57;1,1;0,22;199;473;15;5.008;2.013;2.995;%9.0
2025-10-23 14:00:00;0,57;1,09;0,22;201;469;15;4.941;2.025;2.916;%9.0
2025-10-23 15:00:00;0,57;1,08;0,22;198;466;15;5.018;2.042;2.977;%9.0
2025-10-23 16:00:00;0,59;1,1;0,24;198;469;15;4.999;2.022;2.976;%18.0
2025-10-23 17:00:00;0,58;1,12;0,23;195;470;16;4.947;1.951;2.996;%10.0
2025-10-23 18:00:00;0,57;1,12;0,21;198;476;15;4.945;1.960;2.985;%9.0
2025-10-23 19:00:00;0,57;1,13;0,21;197;477;15;4.928;1.939;2.989;%9.0
2025-10-23 20:00:00;0,57;1,13;0,21;195;474;15;4.979;1.956;3.023;%9.0
2025-10-23 21:00:00;0,57;1,12;0,21;195;474;15;5.007;1.960;3.047;%9.0
2025-10-23 22:00:00;0,59;1,13;0,23;197;475;15;4.942;1.957;2.985;%17.0
2025-10-23 23:00:00;0,58;1,13;0,22;196;474;15;4.938;1.955;2.983;%11.0
2025-10-24 00:00:00;0,58;1,13;0,21;197;476;15;4.933;1.954;2.980;%9.0
2025-10-24 01:00:00;0,58;1,11;0,22;198;472;15;4.956;1.984;2.972;%9.0
2025-10-24 02:00:00;0,57;1,1;0,22;199;472;15;5.000;2.014;2.986;%9.0
2025-10-24 03:00:00;0,57;1,11;0,22;197;472;15;4.999;1.996;3.003;%9.0
2025-10-24 04:00:00;0,58;1,11;0,23;199;473;15;4.983;2.003;2.980;%15.0
2025-10-24 05:00:00;0,58;1,11;0,22;199;474;14;4.945;1.984;2.961;%14.0
2025-10-24 06:00:00;0,57;1,11;0,21;201;476;14;4.936;1.992;2.944;%9.0
2025-10-24 07:00:00;0,58;1,11;0,21;201;475;14;4.945;2.000;2.945;%9.0
2025-10-24 08:00:00;0,57;1,11;0,21;200;475;14;4.955;1.998;2.957;%9.0
2025-10-24 09:00:00;0,57;1,11;0,21;200;475;15;4.958;2.000;2.959;%9.0
2025-10-24 10:00:00;0,58;1,12;0,21;200;478;14;4.932;1.976;2.956;%9.0
2025-10-24 11:00:00;0,59;1,12;0,24;202;478;15;4.904;1.987;2.918;%20.0
2025-10-24 12:00:00;0,58;1,11;0,22;201;478;14;4.940;1.986;2.954;%9.0
2025-10-24 13:00:00;0,58;1,11;0,22;200;474;15;4.964;2.007;2.957;%8.0
2025-10-24 14:00:00;0,57;1,11;0,21;200;478;15;4.957;1.986;2.971;%8.0
2025-10-24 15:00:00;0,57;1,11;0,22;200;478;15;4.961;1.982;2.979;%7.0
2025-10-24 16:00:00;0,57;1,11;0,21;200;475;14;4.983;2.005;2.978;%8.0
2025-10-24 17:00:00;0,59;1,11;0,23;200;474;15;4.969;2.002;2.967;%18.0
2025-10-24 18:00:00;0,58;1,11;0,22;200;477;15;4.974;1.991;2.982;%11.0
2025-10-24 19:00:00;0,57;1,11;0,21;200;478;15;4.974;1.993;2.982;%9.0
2025-10-24 20:00:00;0,57;1,11;0,21;199;475;14;4.989;1.998;2.991;%9.0
2025-10-24 21:00:00;0,57;1,1;0,22;199;473;15;5.001;2.010;2.991;%9.0
2025-10-24 22:00:00;0,57;1,1;0,21;199;474;14;4.995;2.009;2.986;%9.0
2025-10-24 23:00:00;0,58;1,12;0,23;199;477;15;4.981;1.987;2.993;%14.0
2025-10-25 00:00:00;0,58;1,12;0,22;199;477;14;4.977;1.988;2.989;%14.0
2025-10-25 01:00:00;0,57;1,11;0,22;199;476;15;4.981;1.995;2.986;%9.0
2025-10-25 02:00:00;0,57;1,12;0,21;199;478;14;4.976;1.984;2.992;%9.0
2025-10-25 03:00:00;0,58;1,12;0,22;198;478;14;4.956;1.966;2.990;%9.0
2025-10-25 04:00:00;0,58;1,11;0,22;198;475;15;4.998;1.993;3.004;%9.0
2025-10-25 05:00:00;0,58;1,11;0,22;198;471;14;4.985;2.002;2.983;%10.0
2025-10-25 06:00:00;0,59;1,11;0,24;199;473;14;4.974;2.005;2.969;%19.0
2025-10-25 07:00:00;0,58;1,11;0,21;201;477;15;4.935;1.995;2.940;%9.0
2025-10-25 08:00:00;0,58;1,12;0,21;202;477;15;4.901;1.985;2.916;%9.0
2025-10-25 09:00:00;0,58;1,11;0,21;199;472;15;4.964;2.005;2.959;%9.0
2025-10-25 10:00:00;0,58;1,11;0,22;200;473;15;4.958;2.005;2.952;%9.0
2025-10-25 11:00:00;0,57;1,11;0,21;199;473;14;4.973;2.005;2.969;%9.0
2025-10-25 12:00:00;0,59;1,11;0,23;200;473;14;4.963;2.007;2.956;%17.0
2025-10-25 13:00:00;0,58;1,12;0,22;200;478;14;4.962;1.989;2.973;%11.0
2025-10-25 14:00:00;0,57;1,09;0,21;198;469;14;4.992;2.020;2.972;%9.0
2025-10-25 15:00:00;0,57;1,11;0,21;200;476;15;4.960;1.990;2.970;%9.0
2025-10-25 16:00:00;0,57;1,11;0,21;200;478;14;4.942;1.981;2.960;%9.0
2025-10-25 17:00:00;0,57;1,1;0,21;199;471;15;4.982;2.015;2.966;%9.0
2025-10-25 18:00:00;0,58;1,12;0,23;200;478;14;4.953;1.987;2.966;%14.0
2025-10-25 19:00:00;0,58;1,11;0,23;200;475;14;4.975;2.003;2.972;%15.0
2025-10-25 20:00:00;0,57;1,11;0,21;200;478;14;4.963;1.987;2.976;%9.0
2025-10-25 21:00:00;0,57;1,11;0,22;200;477;14;4.963;1.991;2.972;%9.0
2025-10-25 22:00:00;0,58;1,12;0,22;199;476;14;4.978;1.989;2.989;%9.0
2025-10-25 23:00:00;0,57;1,11;0,22;199;477;14;4.983;1.986;2.997;%9.0
2025-10-26 00:00:00;0,57;1,11;0,22;199;478;14;4.978;1.985;2.992;%9.0
2025-10-26 01:00:00;0,59;1,12;0,24;199;477;15;4.978;1.983;2.994;%20.0
2025-10-26 02:00:00;0,57;1,11;0,22;199;474;14;4.990;2.002;2.988;%9.0
2025-10-26 03:00:00;0,58;1,11;0,22;199;476;15;4.962;1.987;2.975;%9.0
2025-10-26 04:00:00;0,58;1,12;0,22;201;478;15;4.931;1.984;2.946;%9.0
2025-10-26 05:00:00;0,58;1,12;0,22;200;477;15;4.902;1.967;2.935;%9.0
2025-10-26 06:00:00;0,58;1,11;0,21;200;477;14;4.936;1.986;2.949;%9.0
2025-10-26 07:00:00;0,59;1,12;0,23;200;474;15;4.939;1.997;2.942;%17.0
2025-10-26 08:00:00;0,58;1,13;0,22;196;474;14;4.902;1.935;2.967;%12.0
2025-10-26 09:00:00;0,58;1,13;0,21;196;472;15;4.906;1.943;2.963;%9.0
2025-10-26 10:00:00;0,57;1,13;0,21;194;470;14;4.879;1.923;2.956;%9.0
2025-10-26 11:00:00;0,57;1,12;0,21;194;469;14;4.918;1.943;2.975;%9.0
2025-10-26 12:00:00;0,57;1,11;0,21;197;471;14;4.938;1.980;2.958;%9.0
2025-10-26 13:00:00;0,58;1,11;0,22;199;472;14;4.957;1.997;2.960;%12.0
2025-10-26 14:00:00;0,58;1,1;0,23;198;470;14;4.991;2.015;2.975;%17.0
2025-10-26 15:00:00;0,58;1,11;0,22;200;476;15;4.962;1.993;2.969;%9.0
2025-10-26 16:00:00;0,57;1,11;0,21;200;475;14;4.964;1.998;2.966;%9.0
2025-10-26 17:00:00;0,57;1,11;0,21;199;475;15;4.977;1.995;2.982;%9.0
2025-10-26 18:00:00;0,57;1,11;0,21;200;476;14;4.975;1.995;2.980;%9.0
2025-10-26 19:00:00;0,57;1,11;0,21;199;475;14;4.969;1.991;2.978;%9.0
2025-10-26 20:00:00;0,59;1,12;0,24;198;474;14;4.978;1.988;2.990;%20.0
2025-10-26 21:00:00;0,57;1,12;0,21;199;477;15;4.956;1.975;2.981;%9.0
2025-10-26 22:00:00;0,58;1,13;0,21;196;476;14;4.913;1.933;2.980;%9.0
2025-10-26 23:00:00;0,57;1,13;0,21;197;476;14;4.944;1.960;2.984;%9.0
2025-10-27 00:00:00;0,58;1,13;0,21;197;476;14;4.925;1.949;2.975;%9.0
2025-10-27 01:00:00;0,58;1,12;0,21;201;477;15;4.900;1.976;2.924;%9.0
2025-10-27 02:00:00;0,59;1,13;0,23;200;477;15;4.926;1.976;2.950;%15.0
2025-10-27 03:00:00;0,58;1,14;0,22;196;476;14;4.918;1.933;2.985;%13.0
2025-10-27 04:00:00;0,58;1,14;0,22;194;474;15;4.924;1.924;3.000;%9.0
2025-10-27 05:00:00;0,57;1,13;0,21;196;473;14;4.921;1.946;2.976;%9.0
2025-10-27 06:00:00;0,58;1,12;0,21;199;476;14;4.957;1.985;2.973;%9.0
2025-10-27 07:00:00;0,57;1,1;0,22;198;468;15;4.989;2.021;2.968;%9.0
2025-10-27 08:00:00;0,58;1,1;0,23;198;470;14;4.995;2.016;2.979;%15.0
2025-10-27 09:00:00;0,58;1,11;0,22;198;475;15;4.981;1.990;2.991;%14.0
2025-10-27 10:00:00;0,57;1,11;0,21;199;475;14;4.985;1.996;2.989;%9.0
2025-10-27 11:00:00;0,57;1,12;0,21;198;476;15;4.987;1.985;3.002;%9.0
2025-10-27 12:00:00;0,57;1,11;0,21;199;476;14;4.997;1.995;3.002;%9.0
2025-10-27 13:00:00;0,57;1,1;0,22;198;471;14;5.019;2.013;3.006;%9.0
2025-10-27 14:00:00;0,58;1,11;0,22;197;474;14;4.997;1.987;3.010;%12.0
2025-10-27 15:00:00;0,58;1,13;0,23;196;477;15;4.996;1.961;3.035;%17.0
2025-10-27 16:00:00;0,57;1,13;0,21;195;476;14;4.966;1.946;3.020;%9.0
2025-10-27 17:00:00;0,57;1,12;0,22;199;477;15;4.982;1.985;2.997;%9.0
2025-10-27 18:00:00;0,57;1,11;0,21;198;475;14;4.985;1.988;2.998;%9.0
2025-10-27 19:00:00;0,57;1,12;0,21;199;478;14;4.974;1.985;2.990;%9.0
2025-10-27 20:00:00;0,57;1,12;0,21;199;478;14;4.976;1.986;2.990;%9.0
2025-10-27 21:00:00;0,59;1,12;0,24;199;476;14;4.986;1.996;2.990;%20.0
2025-10-27 22:00:00;0,58;1,12;0,21;202;478;15;4.905;1.981;2.924;%9.0
2025-10-27 23:00:00;0,58;1,12;0,21;200;478;14;4.961;1.987;2.974;%9.0
2025-10-28 00:00:00;0,58;1,11;0,21;200;477;14;4.963;1.994;2.968;%9.0
2025-10-28 01:00:00;0,58;1,11;0,22;199;473;14;4.977;2.008;2.969;%9.0
2025-10-28 02:00:00;0,57;1,12;0,21;200;477;14;4.967;1.988;2.978;%9.0
2025-10-28 03:00:00;0,59;1,12;0,23;197;473;14;4.952;1.974;2.978;%17.0
2025-10-28 04:00:00;0,59;1,11;0,24;199;471;15;5.000;2.015;2.985;%12.0
2025-10-28 05:00:00;0,57;1,1;0,21;195;465;14;4.977;1.999;2.979;%9.0
2025-10-28 06:00:00;0,57;1,11;0,21;200;478;14;4.957;1.987;2.971;%9.0
2025-10-28 07:00:00;0,57;1,11;0,21;200;475;15;4.963;2.000;2.963;%9.0
2025-10-28 08:00:00;0,57;1,09;0,21;198;469;14;4.998;2.024;2.973;%9.0
2025-10-28 09:00:00;0,58;1,11;0,22;200;477;15;4.970;1.990;2.980;%11.0
2025-10-28 10:00:00;0,58;1,15;0,23;191;474;14;4.891;1.882;3.009;%17.0
2025-10-28 11:00:00;0,56;1,11;0,21;195;477;15;5.107;1.984;3.123;%9.0
2025-10-28 12:00:00;0,56;1,12;0,21;193;478;15;5.109;1.966;3.143;%9.0
