Adana ADNTOCDELLAPP03;Latency;Read Latency;Write Latency;Avg. Size;Read Size;Write Size;Total IOPS;Read IOPS;Write IOPS;CPU Utilization
2025-10-04 09:43:08;;;;;;;;;;
2025-10-04 10:00:00;0,38;0,38;0,26;502;528;3;0.166;0.158;0.008;%0.0
2025-10-04 11:00:00;0,38;0,38;0,26;502;528;3;0.166;0.158;0.008;%1.0
2025-10-04 12:00:00;0,38;0,38;0,27;502;529;3;0.166;0.158;0.008;%1.0
2025-10-04 13:00:00;0,38;0,38;0,26;502;528;3;0.167;0.158;0.008;%1.0
2025-10-04 14:00:00;0,38;0,39;0,26;502;528;4;0.167;0.158;0.008;%1.0
2025-10-04 15:00:00;0,38;0,39;0,26;502;528;4;0.167;0.159;0.008;%0.0
2025-10-04 16:00:00;0,38;0,38;0,27;501;528;3;0.166;0.157;0.008;%0.0
2025-10-04 17:00:00;0,38;0,38;0,27;501;528;3;0.165;0.157;0.008;%0.0
2025-10-04 18:00:00;0,38;0,39;0,27;501;528;3;0.168;0.159;0.008;%0.0
2025-10-04 19:00:00;0,38;0,39;0,26;501;529;4;0.106;0.100;0.006;%0.0
2025-10-04 20:00:00;0,39;0,4;0,25;500;530;4;0.084;0.079;0.005;%0.0
2025-10-04 21:00:00;0,39;0,4;0,25;500;530;4;0.084;0.079;0.005;%0.0
2025-10-04 22:00:00;0,39;0,4;0,26;504;530;4;0.083;0.079;0.004;%0.0
2025-10-04 23:00:00;0,39;0,4;0,27;508;530;4;0.082;0.079;0.003;%0.0
2025-10-05 00:00:00;0,39;0,4;0,27;506;530;4;0.082;0.079;0.004;%0.0
2025-10-05 01:00:00;0,39;0,4;0,27;505;530;4;0.083;0.079;0.004;%0.0
2025-10-05 02:00:00;0,39;0,4;0,26;504;530;4;0.083;0.079;0.004;%0.0
2025-10-05 03:00:00;0,39;0,4;0,26;504;531;4;0.083;0.079;0.004;%0.0
2025-10-05 04:00:00;0,39;0,4;0,27;501;530;5;0.084;0.079;0.005;%0.0
2025-10-05 05:00:00;0,39;0,4;0,26;503;530;4;0.083;0.079;0.004;%0.0
2025-10-05 06:00:00;0,39;0,4;0,26;500;530;4;0.083;0.079;0.005;%0.0
2025-10-05 07:00:00;0,39;0,4;0,26;500;530;4;0.083;0.078;0.005;%0.0
2025-10-05 08:00:00;0,39;0,4;0,26;501;530;4;0.084;0.079;0.005;%0.0
2025-10-05 09:00:00;0,39;0,4;0,26;501;530;4;0.084;0.079;0.005;%0.0
2025-10-05 10:00:00;0,39;0,4;0,26;501;530;4;0.083;0.079;0.005;%0.0
2025-10-05 11:00:00;0,39;0,4;0,26;500;530;4;0.084;0.079;0.005;%0.0
2025-10-05 12:00:00;0,39;0,4;0,26;502;531;4;0.083;0.079;0.005;%0.0
2025-10-05 13:00:00;0,37;0,38;0,27;505;527;4;1.635;1.567;0.068;%0.0
2025-10-05 14:00:00;0,38;0,39;0,26;503;529;4;0.166;0.157;0.008;%1.0
2025-10-05 15:00:00;0,38;0,39;0,26;503;529;4;0.167;0.158;0.008;%1.0
2025-10-05 16:00:00;0,38;0,39;0,26;503;528;3;0.166;0.158;0.008;%1.0
2025-10-05 17:00:00;0,38;0,39;0,27;503;529;3;0.166;0.158;0.008;%1.0
2025-10-05 18:00:00;0,38;0,39;0,26;503;528;3;0.167;0.159;0.008;%1.0
2025-10-05 19:00:00;0,38;0,38;0,26;503;528;3;0.166;0.158;0.008;%1.0
2025-10-05 20:00:00;0,38;0,38;0,26;502;528;3;0.166;0.158;0.008;%1.0
2025-10-05 21:00:00;0,38;0,38;0,26;502;528;3;0.166;0.158;0.008;%1.0
2025-10-05 22:00:00;0,38;0,38;0,26;503;528;3;0.167;0.159;0.008;%1.0
2025-10-05 23:00:00;0,38;0,38;0,26;503;528;3;0.167;0.158;0.008;%1.0
2025-10-06 00:00:00;0,38;0,39;0,28;498;525;12;0.168;0.159;0.009;%1.0
2025-10-06 01:00:00;0,38;0,39;0,33;502;528;20;0.167;0.159;0.009;%1.0
2025-10-06 02:00:00;0,39;0,39;0,34;502;528;20;0.167;0.158;0.009;%1.0
2025-10-06 03:00:00;0,39;0,39;0,33;501;528;20;0.166;0.158;0.009;%1.0
2025-10-06 04:00:00;0,39;0,39;0,33;500;528;20;0.168;0.159;0.009;%1.0
2025-10-06 05:00:00;0,39;0,39;0,33;502;528;20;0.168;0.159;0.009;%1.0
2025-10-06 06:00:00;0,39;0,39;0,33;501;528;20;0.167;0.158;0.009;%1.0
2025-10-06 07:00:00;0,39;0,39;0,33;500;527;20;0.167;0.159;0.009;%1.0
2025-10-06 08:00:00;0,39;0,39;0,33;501;529;19;0.167;0.158;0.009;%1.0
2025-10-06 09:00:00;0,39;0,39;0,34;502;529;20;0.166;0.158;0.009;%1.0
2025-10-06 10:00:00;0,39;0,39;0,33;502;528;20;0.166;0.158;0.009;%1.0
2025-10-06 11:00:00;0,39;0,39;0,34;502;528;20;0.167;0.158;0.009;%1.0
2025-10-06 12:00:00;0,39;0,39;0,33;502;529;20;0.167;0.158;0.009;%1.0
2025-10-06 13:00:00;0,39;0,39;0,33;502;529;20;0.167;0.158;0.009;%1.0
2025-10-06 14:00:00;0,39;0,39;0,33;501;528;20;0.167;0.158;0.009;%1.0
2025-10-06 15:00:00;0,39;0,39;0,33;500;528;19;0.167;0.158;0.009;%1.0
2025-10-06 16:00:00;0,39;0,39;0,32;500;528;19;0.167;0.158;0.009;%1.0
2025-10-06 17:00:00;0,39;0,39;0,32;499;528;19;0.167;0.158;0.009;%1.0
2025-10-06 18:00:00;0,39;0,39;0,33;501;528;19;0.168;0.159;0.009;%1.0
2025-10-06 19:00:00;0,38;0,39;0,33;501;528;19;0.167;0.159;0.009;%0.0
2025-10-06 20:00:00;0,38;0,39;0,33;501;528;20;0.166;0.157;0.009;%0.0
2025-10-06 21:00:00;0,38;0,39;0,33;500;527;19;0.168;0.159;0.009;%0.0
2025-10-06 22:00:00;0,39;0,39;0,34;501;528;22;0.140;0.132;0.008;%0.0
2025-10-06 23:00:00;0,39;0,4;0,31;500;529;15;0.113;0.107;0.006;%0.0
2025-10-07 00:00:00;0,4;0,41;0,32;499;529;18;0.084;0.079;0.005;%0.0
2025-10-07 01:00:00;0,4;0,41;0,32;500;530;18;0.084;0.079;0.005;%0.0
2025-10-07 02:00:00;0,4;0,41;0,32;500;531;18;0.084;0.079;0.005;%0.0
2025-10-07 03:00:00;0,38;0,38;0,34;502;526;21;0.499;0.475;0.024;%0.0
2025-10-07 04:00:00;0,39;0,39;0,32;499;528;20;0.168;0.158;0.010;%1.0
2025-10-07 05:00:00;0,39;0,39;0,32;500;527;20;0.167;0.158;0.009;%1.0
2025-10-07 06:00:00;0,39;0,39;0,32;501;528;19;0.167;0.158;0.009;%1.0
2025-10-07 07:00:00;0,39;0,39;0,32;499;527;19;0.168;0.159;0.009;%1.0
2025-10-07 08:00:00;0,39;0,39;0,33;499;527;19;0.168;0.159;0.009;%1.0
2025-10-07 09:00:00;0,39;0,39;0,33;500;527;20;0.168;0.159;0.009;%1.0
2025-10-07 10:00:00;0,39;0,39;0,33;500;527;20;0.167;0.158;0.009;%1.0
2025-10-07 11:00:00;0,39;0,39;0,33;500;527;19;0.167;0.158;0.009;%1.0
2025-10-07 12:00:00;0,39;0,39;0,33;500;527;20;0.167;0.158;0.009;%1.0
2025-10-07 13:00:00;0,39;0,39;0,32;500;527;20;0.167;0.158;0.009;%1.0
2025-10-07 14:00:00;0,38;0,39;0,32;500;527;20;0.168;0.159;0.009;%1.0
2025-10-07 15:00:00;0,38;0,39;0,32;500;527;20;0.168;0.159;0.009;%1.0
2025-10-07 16:00:00;0,38;0,39;0,32;500;527;20;0.168;0.159;0.009;%1.0
2025-10-07 17:00:00;0,39;0,39;0,33;500;528;20;0.167;0.158;0.009;%1.0
2025-10-07 18:00:00;0,39;0,39;0,33;501;528;19;0.167;0.158;0.009;%1.0
2025-10-07 19:00:00;0,38;0,38;0,32;501;528;19;0.167;0.158;0.009;%1.0
2025-10-07 20:00:00;0,38;0,38;0,33;502;529;19;0.167;0.158;0.009;%1.0
2025-10-07 21:00:00;0,38;0,38;0,32;501;527;20;0.168;0.159;0.009;%1.0
2025-10-07 22:00:00;0,38;0,38;0,33;501;528;19;0.168;0.159;0.009;%1.0
2025-10-07 23:00:00;0,38;0,38;0,32;501;528;20;0.167;0.158;0.009;%1.0
2025-10-08 00:00:00;0,38;0,38;0,33;500;528;20;0.167;0.158;0.009;%1.0
2025-10-08 01:00:00;0,38;0,38;0,32;501;528;19;0.167;0.158;0.009;%1.0
2025-10-08 02:00:00;0,38;0,38;0,33;500;527;19;0.167;0.158;0.009;%1.0
2025-10-08 03:00:00;0,38;0,38;0,33;501;528;19;0.167;0.158;0.009;%1.0
2025-10-08 04:00:00;0,38;0,38;0,33;500;528;20;0.168;0.159;0.009;%1.0
2025-10-08 05:00:00;0,38;0,39;0,33;502;528;20;0.167;0.158;0.009;%1.0
2025-10-08 06:00:00;0,38;0,39;0,35;505;529;22;0.166;0.158;0.008;%1.0
2025-10-08 07:00:00;0,38;0,39;0,35;507;529;24;0.165;0.158;0.007;%0.0
2025-10-08 08:00:00;0,38;0,39;0,35;505;528;23;0.165;0.158;0.008;%0.0
2025-10-08 09:00:00;0,38;0,39;0,35;506;529;23;0.164;0.157;0.007;%0.0
2025-10-08 10:00:00;0,38;0,39;0,34;503;528;22;0.163;0.155;0.008;%0.0
2025-10-08 11:00:00;0,38;0,39;0,34;503;528;21;0.162;0.154;0.008;%0.0
2025-10-08 12:00:00;0,39;0,39;0,36;503;529;23;0.144;0.137;0.007;%0.0
2025-10-08 13:00:00;0,39;0,39;0,33;502;530;19;0.083;0.079;0.005;%0.0
2025-10-08 14:00:00;0,39;0,4;0,32;501;531;18;0.084;0.079;0.005;%0.0
2025-10-08 15:00:00;0,39;0,39;0,32;499;529;18;0.084;0.079;0.005;%0.0
2025-10-08 16:00:00;0,39;0,4;0,32;500;530;18;0.084;0.079;0.005;%0.0
2025-10-08 17:00:00;0,38;0,38;0,34;503;527;20;0.533;0.508;0.025;%0.0
2025-10-08 18:00:00;0,39;0,39;0,33;502;529;20;0.167;0.159;0.009;%1.0
2025-10-08 19:00:00;0,38;0,39;0,33;502;528;20;0.167;0.158;0.009;%1.0
2025-10-08 20:00:00;0,39;0,39;0,33;502;528;20;0.166;0.158;0.009;%1.0
2025-10-08 21:00:00;0,39;0,39;0,33;502;528;20;0.167;0.158;0.009;%1.0
2025-10-08 22:00:00;0,39;0,39;0,33;502;528;20;0.167;0.158;0.009;%1.0
2025-10-08 23:00:00;0,39;0,39;0,33;502;529;20;0.167;0.159;0.009;%1.0
2025-10-09 00:00:00;0,39;0,39;0,33;502;528;20;0.167;0.158;0.009;%1.0
2025-10-09 01:00:00;0,39;0,39;0,33;502;529;20;0.167;0.158;0.009;%1.0
2025-10-09 02:00:00;0,39;0,39;0,33;502;528;20;0.167;0.158;0.009;%1.0
2025-10-09 03:00:00;0,38;0,39;0,31;496;528;18;0.168;0.158;0.010;%1.0
2025-10-09 04:00:00;0,38;0,39;0,32;496;528;19;0.169;0.158;0.010;%1.0
2025-10-09 05:00:00;0,39;0,39;0,32;498;528;18;0.168;0.158;0.010;%1.0
2025-10-09 06:00:00;0,39;0,39;0,32;498;528;18;0.168;0.158;0.010;%1.0
2025-10-09 07:00:00;0,38;0,39;0,32;497;528;18;0.169;0.159;0.010;%1.0
2025-10-09 08:00:00;0,38;0,39;0,31;497;528;18;0.168;0.158;0.010;%1.0
2025-10-09 09:00:00;0,38;0,39;0,31;498;528;18;0.168;0.158;0.010;%1.0
2025-10-09 10:00:00;0,38;0,39;0,32;497;528;18;0.168;0.158;0.010;%1.0
2025-10-09 11:00:00;0,38;0,39;0,32;498;528;18;0.168;0.158;0.010;%1.0
2025-10-09 12:00:00;0,38;0,39;0,31;499;529;18;0.168;0.158;0.010;%1.0
2025-10-09 13:00:00;0,38;0,39;0,32;498;529;18;0.168;0.158;0.010;%1.0
2025-10-09 14:00:00;0,38;0,39;0,32;498;528;18;0.169;0.159;0.010;%1.0
2025-10-09 15:00:00;0,38;0,39;0,32;498;529;18;0.168;0.158;0.010;%1.0
2025-10-09 16:00:00;0,38;0,39;0,3;498;529;15;0.168;0.158;0.010;%1.0
2025-10-09 17:00:00;0,38;0,39;0,31;497;529;18;0.168;0.158;0.010;%1.0
2025-10-09 18:00:00;0,39;0,39;0,31;497;529;18;0.169;0.158;0.010;%1.0
2025-10-09 19:00:00;0,38;0,38;0,29;497;529;12;0.169;0.159;0.010;%1.0
2025-10-09 20:00:00;0,38;0,38;0,31;497;528;17;0.169;0.158;0.010;%1.0
2025-10-09 21:00:00;0,38;0,38;0,31;496;528;18;0.169;0.159;0.011;%1.0
2025-10-09 22:00:00;0,38;0,38;0,3;496;529;14;0.169;0.158;0.011;%0.0
2025-10-09 23:00:00;0,38;0,38;0,27;495;528;8;0.169;0.158;0.011;%0.0
2025-10-10 00:00:00;0,38;0,38;0,29;493;527;11;0.167;0.156;0.011;%0.0
2025-10-10 01:00:00;0,38;0,39;0,28;494;528;9;0.141;0.132;0.009;%0.0
2025-10-10 02:00:00;0,38;0,39;0,28;494;529;10;0.128;0.119;0.009;%0.0
2025-10-10 03:00:00;0,38;0,39;0,28;492;529;9;0.085;0.079;0.006;%0.0
2025-10-10 04:00:00;0,38;0,39;0,28;492;530;11;0.085;0.079;0.006;%0.0
2025-10-10 05:00:00;0,38;0,39;0,28;492;529;10;0.085;0.079;0.006;%0.0
2025-10-10 06:00:00;0,38;0,39;0,28;493;529;11;0.085;0.079;0.006;%0.0
2025-10-10 07:00:00;0,39;0,39;0,3;492;529;16;0.085;0.079;0.006;%0.0
2025-10-10 08:00:00;0,38;0,39;0,28;491;529;11;0.085;0.079;0.006;%0.0
2025-10-10 09:00:00;0,38;0,39;0,26;492;530;5;0.085;0.079;0.006;%0.0
2025-10-10 10:00:00;0,38;0,39;0,28;490;529;8;0.086;0.079;0.006;%0.0
2025-10-10 11:00:00;0,38;0,39;0,26;491;530;5;0.085;0.079;0.006;%0.0
2025-10-10 12:00:00;0,38;0,39;0,26;491;531;5;0.085;0.079;0.007;%0.0
2025-10-10 13:00:00;0,38;0,39;0,26;491;531;5;0.085;0.078;0.006;%0.0
2025-10-10 14:00:00;0,39;0,39;0,26;493;531;5;0.085;0.079;0.006;%0.0
2025-10-10 15:00:00;0,38;0,39;0,26;491;530;5;0.085;0.079;0.006;%0.0
2025-10-10 16:00:00;0,39;0,39;0,28;494;530;11;0.085;0.079;0.006;%0.0
2025-10-10 17:00:00;0,39;0,39;0,28;495;530;9;0.085;0.079;0.006;%0.0
2025-10-10 18:00:00;0,39;0,4;0,28;493;529;10;0.085;0.079;0.006;%0.0
2025-10-10 19:00:00;0,38;0,39;0,28;494;530;10;0.085;0.079;0.006;%0.0
2025-10-10 20:00:00;0,38;0,39;0,27;492;528;8;0.085;0.079;0.006;%0.0
2025-10-10 21:00:00;0,38;0,39;0,27;494;529;6;0.085;0.079;0.006;%0.0
2025-10-10 22:00:00;0,39;0,39;0,29;494;530;12;0.085;0.079;0.006;%0.0
2025-10-10 23:00:00;0,38;0,39;0,28;494;529;10;0.085;0.079;0.006;%0.0
2025-10-11 00:00:00;0,38;0,39;0,28;494;529;11;0.085;0.079;0.006;%0.0
2025-10-11 01:00:00;0,37;0,38;0,29;496;526;9;2.098;1.977;0.121;%0.0
2025-10-11 02:00:00;0,38;0,38;0,3;496;529;15;0.169;0.158;0.011;%1.0
2025-10-11 03:00:00;0,38;0,38;0,29;496;528;13;0.169;0.158;0.010;%1.0
2025-10-11 04:00:00;0,38;0,38;0,28;494;528;12;0.170;0.159;0.011;%1.0
2025-10-11 05:00:00;0,38;0,38;0,28;494;528;11;0.170;0.159;0.011;%1.0
2025-10-11 06:00:00;0,38;0,38;0,27;496;528;6;0.168;0.158;0.010;%1.0
2025-10-11 07:00:00;0,38;0,38;0,29;495;528;11;0.169;0.158;0.011;%1.0
2025-10-11 08:00:00;0,38;0,38;0,26;495;528;5;0.169;0.158;0.011;%1.0
2025-10-11 09:00:00;0,38;0,38;0,26;494;528;4;0.169;0.158;0.011;%1.0
2025-10-11 10:00:00;0,38;0,38;0,26;493;528;5;0.170;0.158;0.011;%1.0
2025-10-11 11:00:00;0,38;0,38;0,27;494;528;5;0.170;0.159;0.011;%1.0
2025-10-11 12:00:00;0,38;0,38;0,29;497;529;11;0.169;0.159;0.011;%1.0
2025-10-11 13:00:00;0,38;0,38;0,29;497;528;11;0.168;0.158;0.010;%1.0
2025-10-11 14:00:00;0,38;0,38;0,31;501;529;13;0.167;0.158;0.009;%1.0
2025-10-11 15:00:00;0,38;0,39;0,29;502;529;8;0.167;0.158;0.009;%1.0
2025-10-11 16:00:00;0,38;0,38;0,28;499;529;5;0.167;0.158;0.009;%1.0
2025-10-11 17:00:00;0,38;0,39;0,3;499;528;11;0.168;0.159;0.010;%1.0
2025-10-11 18:00:00;0,38;0,39;0,29;498;528;8;0.168;0.158;0.010;%1.0
2025-10-11 19:00:00;0,38;0,38;0,29;498;528;8;0.168;0.158;0.010;%1.0
2025-10-11 20:00:00;0,38;0,38;0,3;497;528;12;0.168;0.158;0.010;%1.0
2025-10-11 21:00:00;0,38;0,38;0,29;498;528;10;0.168;0.158;0.010;%1.0
2025-10-11 22:00:00;0,38;0,38;0,3;496;528;12;0.169;0.158;0.010;%1.0
2025-10-11 23:00:00;0,38;0,38;0,27;496;528;5;0.169;0.158;0.010;%1.0
2025-10-12 00:00:00;0,38;0,38;0,29;497;528;12;0.169;0.159;0.010;%1.0
2025-10-12 01:00:00;0,38;0,38;0,3;499;529;12;0.168;0.158;0.010;%1.0
2025-10-12 02:00:00;0,38;0,38;0,3;498;529;11;0.168;0.158;0.010;%1.0
2025-10-12 03:00:00;0,38;0,38;0,28;496;528;7;0.168;0.158;0.010;%1.0
2025-10-12 04:00:00;0,38;0,39;0,29;494;528;10;0.169;0.158;0.011;%1.0
2025-10-12 05:00:00;0,38;0,39;0,3;497;528;11;0.169;0.158;0.010;%1.0
2025-10-12 06:00:00;0,38;0,39;0,3;496;528;11;0.168;0.158;0.010;%0.0
2025-10-12 07:00:00;0,38;0,39;0,27;496;529;5;0.168;0.157;0.010;%0.0
2025-10-12 08:00:00;0,38;0,38;0,27;494;528;6;0.169;0.158;0.011;%0.0
2025-10-12 09:00:00;0,38;0,39;0,31;496;529;13;0.163;0.152;0.010;%0.0
2025-10-12 10:00:00;0,38;0,39;0,29;496;528;9;0.136;0.127;0.009;%0.0
2025-10-12 11:00:00;0,39;0,4;0,27;494;530;6;0.085;0.079;0.006;%0.0
2025-10-12 12:00:00;0,39;0,4;0,26;493;530;4;0.085;0.079;0.006;%0.0
2025-10-12 13:00:00;0,39;0,4;0,27;493;530;5;0.085;0.079;0.006;%0.0
2025-10-12 14:00:00;0,39;0,4;0,26;493;530;5;0.085;0.079;0.006;%0.0
2025-10-12 15:00:00;0,37;0,38;0,28;496;527;5;0.547;0.514;0.033;%0.0
2025-10-12 16:00:00;0,38;0,39;0,29;497;528;11;0.168;0.158;0.010;%1.0
2025-10-12 17:00:00;0,38;0,39;0,28;495;528;9;0.169;0.158;0.011;%1.0
2025-10-12 18:00:00;0,38;0,39;0,27;495;528;5;0.169;0.159;0.011;%1.0
2025-10-12 19:00:00;0,38;0,38;0,29;496;529;11;0.169;0.158;0.011;%1.0
2025-10-12 20:00:00;0,38;0,38;0,26;495;528;4;0.169;0.158;0.011;%1.0
2025-10-12 21:00:00;0,38;0,38;0,27;496;528;8;0.169;0.159;0.011;%1.0
2025-10-12 22:00:00;0,38;0,38;0,29;496;528;11;0.169;0.158;0.011;%1.0
2025-10-12 23:00:00;0,38;0,38;0,26;495;528;4;0.168;0.158;0.011;%1.0
2025-10-13 00:00:00;0,38;0,38;0,27;494;528;5;0.169;0.158;0.011;%1.0
2025-10-13 01:00:00;0,38;0,38;0,29;495;528;10;0.170;0.159;0.011;%1.0
2025-10-13 02:00:00;0,38;0,38;0,27;496;529;6;0.169;0.158;0.011;%1.0
2025-10-13 03:00:00;0,38;0,38;0,29;497;528;10;0.169;0.158;0.010;%1.0
2025-10-13 04:00:00;0,38;0,38;0,29;494;528;13;0.170;0.159;0.011;%1.0
2025-10-13 05:00:00;0,38;0,39;0,26;496;528;5;0.169;0.158;0.010;%1.0
2025-10-13 06:00:00;0,38;0,39;0,27;494;528;5;0.169;0.158;0.011;%1.0
2025-10-13 07:00:00;0,38;0,39;0,27;493;528;5;0.170;0.158;0.011;%1.0
2025-10-13 08:00:00;0,38;0,39;0,27;494;528;5;0.170;0.159;0.011;%1.0
2025-10-13 09:00:00;0,38;0,39;0,27;495;528;4;0.169;0.158;0.010;%1.0
2025-10-13 10:00:00;0,38;0,39;0,27;496;528;4;0.169;0.159;0.010;%1.0
2025-10-13 11:00:00;0,38;0,39;0,29;494;528;11;0.169;0.158;0.011;%1.0
2025-10-13 12:00:00;0,38;0,39;0,28;496;529;8;0.168;0.158;0.011;%1.0
2025-10-13 13:00:00;0,38;0,38;0,27;494;527;4;0.169;0.158;0.010;%1.0
2025-10-13 14:00:00;0,38;0,39;0,26;499;528;4;0.168;0.159;0.009;%1.0
2025-10-13 15:00:00;0,39;0,38;0,51;491;526;96;0.174;0.159;0.014;%1.0
2025-10-13 16:00:00;0,46;0,4;0,89;492;528;231;0.180;0.158;0.022;%1.0
2025-10-13 17:00:00;0,4;0,38;0,54;496;527;94;0.171;0.159;0.012;%1.0
2025-10-13 18:00:00;0,38;0,39;0,32;498;528;20;0.168;0.158;0.010;%1.0
2025-10-13 19:00:00;0,38;0,38;0,29;497;527;12;0.168;0.158;0.010;%0.0
2025-10-13 20:00:00;0,38;0,39;0,31;498;527;19;0.168;0.158;0.010;%0.0
2025-10-13 21:00:00;0,39;0,39;0,29;498;528;12;0.167;0.158;0.010;%0.0
2025-10-13 22:00:00;0,39;0,4;0,31;498;528;19;0.168;0.158;0.010;%0.0
2025-10-13 23:00:00;0,39;0,4;0,26;496;527;4;0.124;0.116;0.007;%0.0
2025-10-14 00:00:00;0,39;0,39;0,26;494;528;4;0.084;0.079;0.005;%0.0
2025-10-14 01:00:00;0,39;0,39;0,26;495;529;4;0.084;0.079;0.005;%0.0
2025-10-14 02:00:00;0,39;0,39;0,26;495;528;4;0.084;0.079;0.005;%0.0
2025-10-14 03:00:00;0,39;0,4;0,25;496;529;4;0.085;0.079;0.005;%0.0
2025-10-14 04:00:00;0,39;0,4;0,28;494;530;8;0.085;0.079;0.006;%0.0
2025-10-14 05:00:00;0,42;0,42;0,35;498;526;28;0.636;0.601;0.036;%0.0
2025-10-14 06:00:00;0,4;0,41;0,36;496;527;29;0.169;0.158;0.011;%1.0
2025-10-14 07:00:00;0,4;0,4;0,36;494;527;29;0.169;0.158;0.011;%1.0
2025-10-14 08:00:00;0,39;0,39;0,4;494;528;41;0.170;0.159;0.012;%1.0
2025-10-14 09:00:00;0,39;0,39;0,39;493;528;42;0.170;0.158;0.012;%1.0
2025-10-14 10:00:00;0,42;0,39;0,78;495;529;105;0.172;0.158;0.014;%1.0
2025-10-14 11:00:00;0,39;0,38;0,43;495;528;55;0.171;0.159;0.012;%1.0
2025-10-14 12:00:00;0,39;0,38;0,41;493;529;49;0.171;0.158;0.013;%1.0
2025-10-14 13:00:00;0,41;0,39;0,71;494;528;125;0.172;0.158;0.014;%1.0
2025-10-14 14:00:00;0,42;0,4;0,69;493;527;155;0.175;0.158;0.016;%1.0
2025-10-14 15:00:00;0,41;0,39;0,63;493;528;112;0.173;0.158;0.015;%1.0
2025-10-14 16:00:00;0,39;0,38;0,45;496;528;60;0.170;0.158;0.012;%1.0
2025-10-14 17:00:00;0,41;0,38;0,71;493;528;114;0.173;0.159;0.015;%1.0
2025-10-14 18:00:00;0,39;0,39;0,45;495;528;59;0.171;0.159;0.012;%1.0
2025-10-14 19:00:00;0,54;0,39;2,19;495;528;118;0.172;0.158;0.014;%1.0
2025-10-14 20:00:00;0,39;0,38;0,45;494;527;62;0.170;0.158;0.012;%1.0
2025-10-14 21:00:00;0,44;0,39;0,9;494;528;121;0.173;0.158;0.014;%1.0
2025-10-14 22:00:00;0,39;0,39;0,49;500;529;72;0.169;0.158;0.011;%1.0
2025-10-14 23:00:00;0,43;0,39;1,02;501;529;145;0.171;0.158;0.012;%1.0
2025-10-15 00:00:00;0,39;0,38;0,48;501;528;68;0.169;0.159;0.010;%1.0
2025-10-15 01:00:00;0,42;0,39;0,74;500;528;128;0.171;0.159;0.012;%1.0
2025-10-15 02:00:00;0,39;0,39;0,41;499;528;48;0.168;0.158;0.010;%1.0
2025-10-15 03:00:00;0,39;0,39;0,4;498;528;47;0.168;0.158;0.011;%1.0
2025-10-15 04:00:00;0,4;0,39;0,63;496;528;99;0.171;0.158;0.013;%1.0
2025-10-15 05:00:00;0,38;0,38;0,37;498;528;35;0.169;0.159;0.010;%1.0
2025-10-15 06:00:00;0,38;0,38;0,37;497;529;39;0.169;0.158;0.011;%1.0
2025-10-15 07:00:00;0,38;0,38;0,37;497;528;38;0.170;0.159;0.011;%1.0
2025-10-15 08:00:00;0,38;0,38;0,41;496;528;50;0.170;0.158;0.011;%1.0
2025-10-15 09:00:00;0,45;0,39;1,19;496;528;120;0.171;0.158;0.014;%1.0
2025-10-15 10:00:00;0,39;0,39;0,44;496;529;62;0.169;0.157;0.012;%0.0
2025-10-15 11:00:00;0,39;0,38;0,44;496;528;60;0.170;0.159;0.012;%0.0
2025-10-15 12:00:00;0,55;0,39;2,29;495;529;136;0.173;0.158;0.015;%0.0
2025-10-15 13:00:00;0,64;0,4;2,27;488;530;208;0.112;0.098;0.014;%0.0
2025-10-15 14:00:00;0,64;0,4;2,95;494;531;149;0.087;0.079;0.008;%0.0
2025-10-15 15:00:00;0,41;0,4;0,58;494;529;91;0.086;0.079;0.007;%0.0
2025-10-15 16:00:00;0,41;0,4;0,51;495;530;87;0.085;0.079;0.007;%0.0
2025-10-15 17:00:00;0,42;0,4;0,66;494;530;87;0.086;0.079;0.007;%0.0
2025-10-15 18:00:00;0,42;0,39;0,79;498;527;129;0.580;0.537;0.043;%0.0
2025-10-15 19:00:00;0,49;0,39;1,75;497;528;111;0.171;0.159;0.013;%1.0
2025-10-15 20:00:00;0,47;0,4;1,31;497;528;115;0.171;0.158;0.013;%1.0
2025-10-15 21:00:00;0,45;0,4;1,01;497;528;116;0.172;0.159;0.013;%1.0
2025-10-15 22:00:00;0,42;0,39;0,7;497;528;116;0.171;0.158;0.013;%1.0
2025-10-15 23:00:00;0,42;0,4;0,67;497;528;114;0.171;0.158;0.013;%1.0
2025-10-16 00:00:00;0,42;0,4;0,66;497;528;103;0.171;0.159;0.013;%1.0
2025-10-16 01:00:00;0,41;0,39;0,65;497;528;99;0.171;0.159;0.012;%1.0
2025-10-16 02:00:00;0,43;0,39;0,86;496;528;185;0.175;0.159;0.016;%1.0
2025-10-16 03:00:00;0,53;0,4;1,88;495;528;168;0.174;0.158;0.016;%1.0
2025-10-16 04:00:00;0,41;0,4;0,5;495;527;65;0.170;0.158;0.012;%1.0
2025-10-16 05:00:00;0,41;0,4;0,59;497;528;81;0.170;0.158;0.012;%1.0
2025-10-16 06:00:00;0,4;0,39;0,45;496;527;61;0.169;0.158;0.011;%1.0
2025-10-16 07:00:00;0,4;0,39;0,48;497;528;64;0.170;0.159;0.012;%1.0
2025-10-16 08:00:00;0,4;0,39;0,49;497;528;75;0.170;0.159;0.012;%1.0
2025-10-16 09:00:00;0,41;0,4;0,53;497;529;82;0.170;0.158;0.012;%1.0
2025-10-16 10:00:00;0,41;0,4;0,6;496;528;96;0.171;0.158;0.013;%1.0
