Pursaklar ANKTOCDELLAPP03;Latency;Read Latency;Write Latency;Avg. Size;Read Size;Write Size;Total IOPS;Read IOPS;Write IOPS;CPU Utilization
2025-10-30 09:00:00;0,87;3,57;0,32;86;392;23;6.932;1.181;5.751;%15.0
2025-10-30 10:00:00;0,98;3,27;0,4;95;395;20;6.673;1.338;5.335;%18.0
2025-10-30 11:00:00;0,91;3,34;0,33;92;394;20;6.643;1.277;5.365;%18.0
2025-10-30 12:00:00;0,98;3,87;0,42;80;387;20;6.438;1.049;5.389;%14.0
2025-10-30 13:00:00;0,95;3,47;0,38;88;389;20;6.627;1.213;5.414;%14.0
2025-10-30 14:00:00;0,93;3,36;0,36;95;390;26;6.775;1.290;5.485;%20.0
2025-10-30 15:00:00;0,95;3,31;0,38;99;395;29;6.845;1.323;5.522;%19.0
2025-10-30 16:00:00;0,92;3,55;0,35;95;395;29;6.711;1.198;5.513;%16.0
2025-10-30 17:00:00;0,98;3,55;0,42;92;395;26;6.680;1.196;5.484;%22.0
2025-10-30 18:00:00;0,91;3,19;0,34;101;401;26;6.884;1.387;5.497;%19.0
2025-10-30 19:00:00;0,9;3,4;0,32;96;398;27;6.752;1.264;5.487;%16.0
2025-10-30 20:00:00;0,93;3,14;0,37;99;387;26;6.980;1.413;5.567;%20.0
2025-10-30 21:00:00;0,87;3,23;0,29;96;398;22;6.827;1.338;5.489;%19.0
2025-10-30 22:00:00;0,84;3,41;0,26;90;397;20;6.652;1.227;5.425;%14.0
2025-10-30 23:00:00;0,84;3,23;0,25;93;391;19;6.752;1.340;5.412;%14.0
2025-10-31 00:00:00;0,87;3,24;0,28;93;385;21;6.779;1.343;5.435;%14.0
2025-10-31 01:00:00;1;3,5;0,43;91;386;23;6.654;1.240;5.413;%22.0
2025-10-31 02:00:00;0,95;3,07;0,37;105;389;28;6.987;1.485;5.502;%18.0
2025-10-31 03:00:00;2,35;3,09;2,13;101;334;32;7.146;1.621;5.525;%21.0
2025-10-31 04:00:00;1,17;2,9;0,66;111;399;26;7.055;1.611;5.444;%20.0
2025-10-31 05:00:00;0,97;3,07;0,4;105;402;25;6.831;1.455;5.375;%16.0
2025-10-31 06:00:00;1,07;3,22;0,52;103;400;27;6.782;1.378;5.405;%19.0
2025-10-31 07:00:00;1,09;3,23;0,54;102;395;28;6.824;1.388;5.436;%20.0
2025-10-31 08:00:00;0,91;3,19;0,32;99;394;22;6.775;1.390;5.385;%15.0
2025-10-31 09:00:00;0,94;3,31;0,35;95;392;22;6.728;1.332;5.396;%15.0
2025-10-31 10:00:00;1,04;3,24;0,48;96;397;20;6.717;1.365;5.351;%19.0
2025-10-31 11:00:00;0,97;3,43;0,39;90;391;20;6.637;1.253;5.384;%16.0
2025-10-31 12:00:00;1,04;3,4;0,48;92;393;20;6.668;1.283;5.386;%14.0
2025-10-31 13:00:00;0,96;3,55;0,38;88;391;20;6.582;1.197;5.386;%14.0
2025-10-31 14:00:00;0,87;3,64;0,28;86;385;22;6.570;1.145;5.425;%15.0
2025-10-31 15:00:00;1;3,75;0,44;92;389;31;6.650;1.120;5.530;%27.0
2025-10-31 16:00:00;0,88;3,23;0,3;97;390;25;6.819;1.349;5.470;%16.0
2025-10-31 17:00:00;0,97;3,38;0,42;90;389;21;6.679;1.250;5.430;%14.0
2025-10-31 18:00:00;0,95;3,3;0,39;99;396;28;6.806;1.308;5.497;%20.0
2025-10-31 19:00:00;0,88;3,46;0,31;91;395;24;6.664;1.214;5.450;%19.0
2025-10-31 20:00:00;0,85;3,47;0,27;87;385;22;6.681;1.209;5.472;%14.0
2025-10-31 21:00:00;0,82;3,15;0,27;84;358;20;7.154;1.361;5.793;%14.0
2025-10-31 22:00:00;0,8;2,75;0,27;82;316;19;7.433;1.583;5.850;%14.0
2025-10-31 23:00:00;0,85;3,21;0,26;91;379;19;6.716;1.343;5.373;%21.0
2025-11-01 00:00:00;0,86;3,31;0,27;93;392;21;6.678;1.292;5.386;%16.0
2025-11-01 01:00:00;1,06;3,14;0,51;102;394;25;6.806;1.414;5.392;%15.0
2025-11-01 02:00:00;0,88;3,01;0,3;97;370;23;6.884;1.474;5.410;%19.0
2025-11-01 03:00:00;2,13;3,19;1,84;92;341;25;6.922;1.473;5.449;%19.0
2025-11-01 04:00:00;1,05;3,08;0,51;99;384;23;6.900;1.451;5.449;%15.0
2025-11-01 05:00:00;0,87;2,83;0,34;88;331;23;7.335;1.563;5.772;%16.0
2025-11-01 06:00:00;0,95;2,81;0,37;101;356;21;7.207;1.719;5.488;%22.0
2025-11-01 07:00:00;0,88;3,29;0,31;90;377;22;6.752;1.283;5.469;%16.0
2025-11-01 08:00:00;0,87;3,55;0,3;84;376;22;6.634;1.163;5.471;%14.0
2025-11-01 09:00:00;0,86;3,43;0,29;87;383;21;6.651;1.207;5.444;%15.0
2025-11-01 10:00:00;0,89;3,44;0,32;87;385;21;6.656;1.210;5.446;%21.0
2025-11-01 11:00:00;0,88;3,18;0,3;94;390;21;6.820;1.358;5.462;%15.0
2025-11-01 12:00:00;0,87;3,08;0,31;97;389;22;6.895;1.399;5.495;%15.0
2025-11-01 13:00:00;0,84;3,33;0,28;87;375;22;6.736;1.237;5.500;%15.0
2025-11-01 14:00:00;0,87;3,26;0,31;90;383;21;6.771;1.283;5.488;%21.0
2025-11-01 15:00:00;0,88;3,4;0,31;88;382;22;6.722;1.233;5.489;%15.0
2025-11-01 16:00:00;0,83;3,42;0,26;86;383;20;6.645;1.211;5.434;%14.0
2025-11-01 17:00:00;0,91;3,49;0,34;88;384;24;6.683;1.197;5.487;%20.0
2025-11-01 18:00:00;0,95;3,4;0,39;91;390;23;6.693;1.233;5.460;%23.0
2025-11-01 19:00:00;0,9;3,65;0,33;84;381;23;6.599;1.119;5.481;%14.0
2025-11-01 20:00:00;0,88;3,57;0,31;85;385;22;6.578;1.150;5.428;%14.0
2025-11-01 21:00:00;0,94;3,72;0,38;84;383;23;6.545;1.101;5.443;%19.0
2025-11-01 22:00:00;0,9;3,73;0,33;83;383;22;6.522;1.100;5.422;%19.0
2025-11-01 23:00:00;0,91;3,67;0,34;86;384;24;6.591;1.130;5.460;%15.0
2025-11-02 00:00:00;0,88;3,54;0,31;86;386;21;6.585;1.170;5.415;%14.0
2025-11-02 01:00:00;1,13;3,28;0,59;94;385;23;6.738;1.331;5.408;%23.0
2025-11-02 02:00:00;0,91;3,26;0,34;93;383;22;6.728;1.317;5.411;%15.0
2025-11-02 03:00:00;0,86;3,04;0,29;89;348;21;6.839;1.414;5.425;%14.0
2025-11-02 04:00:00;1,07;3,22;0,53;96;394;21;6.734;1.354;5.380;%15.0
2025-11-02 05:00:00;0,94;3,48;0,37;89;393;21;6.567;1.205;5.361;%20.0
2025-11-02 06:00:00;0,89;3,27;0,32;95;398;21;6.665;1.299;5.366;%14.0
2025-11-02 07:00:00;0,9;3,1;0,33;99;396;22;6.820;1.404;5.416;%14.0
2025-11-02 08:00:00;0,9;3,45;0,32;89;388;22;6.642;1.217;5.425;%14.0
2025-11-02 09:00:00;0,97;3,26;0,41;96;401;23;6.722;1.315;5.408;%20.0
2025-11-02 10:00:00;0,94;3,06;0,38;103;406;23;6.840;1.430;5.410;%16.0
2025-11-02 11:00:00;0,96;3,04;0,4;105;403;25;6.884;1.453;5.431;%16.0
2025-11-02 12:00:00;1,22;3,04;0,72;111;405;30;6.959;1.499;5.460;%21.0
2025-11-02 13:00:00;0,94;2,89;0,37;107;405;20;6.921;1.565;5.356;%23.0
2025-11-02 14:00:00;0,93;2,89;0,36;116;407;31;7.114;1.600;5.514;%18.0
2025-11-02 15:00:00;1,03;2,84;0,49;118;407;31;7.166;1.648;5.518;%21.0
2025-11-02 16:00:00;0,93;3;0,36;111;403;30;6.973;1.504;5.469;%21.0
2025-11-02 17:00:00;0,93;2,74;0,36;119;407;28;7.215;1.737;5.478;%19.0
2025-11-02 18:00:00;0,95;3,07;0,39;107;398;28;6.951;1.469;5.482;%22.0
2025-11-02 19:00:00;0,89;3,19;0,3;100;394;25;6.841;1.395;5.446;%16.0
2025-11-02 20:00:00;0,81;3,34;0,24;84;370;19;6.716;1.242;5.474;%14.0
2025-11-02 21:00:00;0,95;3,46;0,39;86;386;20;6.638;1.202;5.435;%17.0
2025-11-02 22:00:00;0,91;3,53;0,33;91;387;26;6.622;1.186;5.436;%19.0
2025-11-02 23:00:00;0,86;3,16;0,29;97;392;23;6.787;1.364;5.423;%15.0
2025-11-03 00:00:00;0,86;3,17;0,28;96;391;23;6.812;1.355;5.457;%15.0
2025-11-03 01:00:00;1,13;3,16;0,61;100;395;24;6.837;1.401;5.436;%19.0
2025-11-03 02:00:00;0,87;2,88;0,31;97;367;21;6.932;1.519;5.414;%18.0
2025-11-03 03:00:00;2,13;2,88;1,9;105;365;24;7.189;1.706;5.484;%16.0
2025-11-03 04:00:00;1,07;2,67;0,54;117;403;22;7.246;1.806;5.440;%15.0
2025-11-03 05:00:00;0,97;2,77;0,41;112;402;21;7.120;1.698;5.422;%20.0
2025-11-03 06:00:00;0,95;3,26;0,37;96;394;22;6.749;1.347;5.402;%16.0
2025-11-03 07:00:00;0,93;3,38;0,36;93;391;23;6.689;1.265;5.424;%14.0
2025-11-03 08:00:00;0,95;3,2;0,39;99;395;25;6.855;1.373;5.482;%19.0
2025-11-03 09:00:00;1,02;3,21;0,47;101;390;27;6.913;1.394;5.520;%19.0
2025-11-03 10:00:00;0,95;3,01;0,42;98;393;22;7.324;1.510;5.814;%16.0
2025-11-03 11:00:00;;;;;;;;;;
