Gaziemir IZMTOCDELLAPP02;Latency;Read Latency;Write Latency;Avg. Size;Read Size;Write Size;Total IOPS;Read IOPS;Write IOPS;CPU Utilization
2025-10-16 11:00:00;0,43;0,41;0,46;353;523;34;3.446;2.250;1.197;%10.0
2025-10-16 12:00:00;0,43;0,41;0,46;353;523;34;3.451;2.252;1.199;%10.0
2025-10-16 13:00:00;0,43;0,42;0,46;352;523;36;3.470;2.252;1.218;%10.0
2025-10-16 14:00:00;0,43;0,41;0,46;351;522;35;3.467;2.250;1.217;%9.0
2025-10-16 15:00:00;0,43;0,42;0,46;353;523;34;3.457;2.250;1.207;%10.0
2025-10-16 16:00:00;0,43;0,42;0,46;353;523;35;3.452;2.248;1.203;%9.0
2025-10-16 17:00:00;0,43;0,42;0,46;354;523;36;3.450;2.249;1.201;%10.0
2025-10-16 18:00:00;0,43;0,41;0,47;353;523;36;3.457;2.250;1.207;%10.0
2025-10-16 19:00:00;0,43;0,42;0,47;353;524;37;3.456;2.248;1.208;%10.0
2025-10-16 20:00:00;0,44;0,42;0,48;354;523;38;3.459;2.249;1.209;%10.0
2025-10-16 21:00:00;0,44;0,42;0,48;354;524;38;3.456;2.249;1.207;%10.0
2025-10-16 22:00:00;0,44;0,42;0,48;354;523;38;3.453;2.248;1.205;%10.0
2025-10-16 23:00:00;0,44;0,42;0,48;354;524;38;3.457;2.251;1.205;%10.0
2025-10-17 00:00:00;0,44;0,42;0,48;353;523;37;3.463;2.255;1.209;%10.0
2025-10-17 01:00:00;0,43;0,41;0,47;353;523;36;3.447;2.246;1.201;%10.0
2025-10-17 02:00:00;0,43;0,41;0,46;353;523;34;3.455;2.251;1.204;%9.0
2025-10-17 03:00:00;0,42;0,41;0,45;338;490;32;3.621;2.419;1.202;%10.0
2025-10-17 04:00:00;0,43;0,41;0,46;337;521;32;3.612;2.253;1.359;%9.0
2025-10-17 05:00:00;0,42;0,41;0,44;352;522;31;3.452;2.258;1.194;%9.0
2025-10-17 06:00:00;0,42;0,41;0,44;352;523;31;3.451;2.255;1.196;%9.0
2025-10-17 07:00:00;0,42;0,42;0,44;352;523;32;3.456;2.255;1.200;%9.0
2025-10-17 08:00:00;0,43;0,41;0,45;352;522;33;3.463;2.258;1.205;%9.0
2025-10-17 09:00:00;0,43;0,41;0,45;352;523;33;3.459;2.257;1.202;%9.0
2025-10-17 10:00:00;0,43;0,41;0,45;350;516;33;3.484;2.285;1.199;%9.0
2025-10-17 11:00:00;0,43;0,41;0,45;353;523;34;3.448;2.250;1.198;%9.0
2025-10-17 12:00:00;0,43;0,41;0,46;353;523;34;3.454;2.253;1.202;%9.0
2025-10-17 13:00:00;0,43;0,41;0,46;353;524;34;3.444;2.246;1.198;%9.0
2025-10-17 14:00:00;0,43;0,41;0,46;353;523;34;3.450;2.248;1.201;%9.0
2025-10-17 15:00:00;0,43;0,42;0,46;354;523;34;3.443;2.250;1.194;%10.0
2025-10-17 16:00:00;0,43;0,41;0,46;354;523;34;3.443;2.248;1.195;%10.0
2025-10-17 17:00:00;0,43;0,41;0,46;354;523;35;3.447;2.249;1.198;%10.0
2025-10-17 18:00:00;0,43;0,41;0,46;353;523;35;3.456;2.250;1.206;%10.0
2025-10-17 19:00:00;0,43;0,41;0,46;353;523;36;3.454;2.247;1.207;%10.0
2025-10-17 20:00:00;0,43;0,41;0,47;353;523;37;3.459;2.251;1.208;%10.0
2025-10-17 21:00:00;0,43;0,41;0,47;354;524;37;3.460;2.252;1.208;%9.0
2025-10-17 22:00:00;0,44;0,42;0,47;354;523;37;3.453;2.251;1.202;%10.0
2025-10-17 23:00:00;0,44;0,42;0,47;354;524;37;3.451;2.246;1.205;%10.0
2025-10-18 00:00:00;0,43;0,41;0,47;353;523;37;3.464;2.255;1.210;%10.0
2025-10-18 01:00:00;0,43;0,41;0,47;353;523;36;3.458;2.250;1.209;%10.0
2025-10-18 02:00:00;0,43;0,41;0,46;353;524;34;3.452;2.250;1.202;%9.0
2025-10-18 03:00:00;0,42;0,41;0,45;338;489;33;3.626;2.427;1.199;%10.0
2025-10-18 04:00:00;0,43;0,42;0,46;339;521;33;3.600;2.254;1.346;%10.0
2025-10-18 05:00:00;0,42;0,41;0,44;352;522;32;3.456;2.257;1.199;%9.0
2025-10-18 06:00:00;0,43;0,41;0,44;353;523;32;3.447;2.256;1.191;%9.0
2025-10-18 07:00:00;0,43;0,41;0,45;353;523;32;3.447;2.254;1.193;%9.0
2025-10-18 08:00:00;0,43;0,41;0,45;353;523;33;3.451;2.253;1.198;%9.0
2025-10-18 09:00:00;0,43;0,41;0,46;353;522;34;3.462;2.259;1.202;%9.0
2025-10-18 10:00:00;0,43;0,42;0,46;351;517;35;3.482;2.281;1.201;%10.0
2025-10-18 11:00:00;0,43;0,42;0,47;354;523;36;3.453;2.251;1.202;%10.0
2025-10-18 12:00:00;0,43;0,42;0,47;353;523;36;3.456;2.251;1.205;%10.0
2025-10-18 13:00:00;0,43;0,42;0,47;354;524;36;3.450;2.247;1.203;%10.0
2025-10-18 14:00:00;0,43;0,41;0,47;353;523;36;3.457;2.252;1.205;%10.0
2025-10-18 15:00:00;0,43;0,42;0,47;353;523;36;3.453;2.247;1.206;%10.0
2025-10-18 16:00:00;0,43;0,42;0,47;354;524;36;3.447;2.247;1.199;%9.0
2025-10-18 17:00:00;0,43;0,41;0,47;354;524;36;3.450;2.251;1.200;%9.0
2025-10-18 18:00:00;0,43;0,42;0,47;354;524;36;3.455;2.250;1.205;%9.0
2025-10-18 19:00:00;0,43;0,41;0,46;354;524;36;3.447;2.245;1.202;%9.0
2025-10-18 20:00:00;0,43;0,41;0,47;353;522;37;3.464;2.254;1.209;%9.0
2025-10-18 21:00:00;0,44;0,42;0,47;354;524;37;3.449;2.249;1.200;%10.0
2025-10-18 22:00:00;0,44;0,42;0,47;355;524;37;3.447;2.250;1.196;%10.0
2025-10-18 23:00:00;0,44;0,42;0,47;355;524;37;3.444;2.248;1.197;%10.0
2025-10-19 00:00:00;0,43;0,42;0,47;354;523;37;3.456;2.253;1.203;%10.0
2025-10-19 01:00:00;0,43;0,42;0,47;354;523;36;3.450;2.249;1.201;%10.0
2025-10-19 02:00:00;0,43;0,41;0,46;353;524;34;3.450;2.251;1.200;%10.0
2025-10-19 03:00:00;0,42;0,41;0,45;339;490;33;3.621;2.418;1.203;%10.0
2025-10-19 04:00:00;0,44;0,42;0,49;339;520;32;3.592;2.257;1.335;%10.0
2025-10-19 05:00:00;0,42;0,41;0,44;352;521;32;3.454;2.264;1.190;%9.0
2025-10-19 06:00:00;0,42;0,41;0,44;353;523;32;3.452;2.256;1.196;%9.0
2025-10-19 07:00:00;0,42;0,41;0,44;353;523;32;3.449;2.254;1.195;%9.0
2025-10-19 08:00:00;0,43;0,41;0,45;353;522;33;3.449;2.257;1.192;%9.0
2025-10-19 09:00:00;0,43;0,41;0,45;353;523;33;3.454;2.257;1.197;%9.0
2025-10-19 10:00:00;0,43;0,41;0,46;351;517;34;3.485;2.282;1.203;%10.0
2025-10-19 11:00:00;0,43;0,41;0,46;353;523;35;3.456;2.250;1.206;%10.0
2025-10-19 12:00:00;0,43;0,41;0,47;353;523;36;3.462;2.252;1.210;%10.0
2025-10-19 13:00:00;0,43;0,42;0,47;353;523;36;3.464;2.253;1.211;%10.0
2025-10-19 14:00:00;0,43;0,42;0,47;353;524;36;3.462;2.248;1.214;%10.0
2025-10-19 15:00:00;0,44;0,42;0,47;353;523;36;3.457;2.248;1.209;%10.0
2025-10-19 16:00:00;0,43;0,41;0,47;354;523;36;3.450;2.248;1.202;%10.0
2025-10-19 17:00:00;0,43;0,41;0,47;353;523;36;3.453;2.247;1.206;%10.0
2025-10-19 18:00:00;0,43;0,42;0,47;354;523;37;3.456;2.251;1.205;%10.0
2025-10-19 19:00:00;0,44;0,42;0,47;354;524;37;3.455;2.248;1.207;%10.0
2025-10-19 20:00:00;0,44;0,42;0,48;354;524;38;3.456;2.249;1.207;%13.0
2025-10-19 21:00:00;0,45;0,42;0,49;354;524;38;3.457;2.248;1.209;%18.0
2025-10-19 22:00:00;0,44;0,42;0,48;355;524;39;3.454;2.251;1.203;%10.0
2025-10-19 23:00:00;0,44;0,42;0,48;354;524;39;3.454;2.247;1.207;%10.0
2025-10-20 00:00:00;0,44;0,41;0,48;353;523;38;3.469;2.254;1.215;%10.0
2025-10-20 01:00:00;0,44;0,42;0,47;353;523;37;3.458;2.248;1.210;%10.0
2025-10-20 02:00:00;0,43;0,42;0,46;353;524;35;3.460;2.252;1.208;%10.0
2025-10-20 03:00:00;0,43;0,41;0,46;338;490;34;3.627;2.419;1.208;%10.0
2025-10-20 04:00:00;0,44;0,42;0,47;341;521;33;3.576;2.255;1.321;%10.0
2025-10-20 05:00:00;0,43;0,41;0,45;352;522;33;3.455;2.257;1.199;%9.0
2025-10-20 06:00:00;0,43;0,41;0,45;353;523;33;3.453;2.256;1.197;%9.0
2025-10-20 07:00:00;0,43;0,42;0,45;352;522;33;3.464;2.260;1.204;%9.0
2025-10-20 08:00:00;0,43;0,41;0,46;352;522;34;3.465;2.257;1.208;%10.0
2025-10-20 09:00:00;0,43;0,41;0,46;352;522;34;3.470;2.261;1.209;%10.0
2025-10-20 10:00:00;0,43;0,41;0,46;350;517;35;3.479;2.277;1.202;%10.0
2025-10-20 11:00:00;0,43;0,42;0,46;353;523;34;3.458;2.253;1.205;%9.0
2025-10-20 12:00:00;0,43;0,42;0,45;352;523;34;3.459;2.250;1.209;%9.0
2025-10-20 13:00:00;0,43;0,42;0,46;352;523;34;3.460;2.252;1.208;%9.0
2025-10-20 14:00:00;0,43;0,41;0,46;352;524;34;3.458;2.247;1.211;%9.0
2025-10-20 15:00:00;0,43;0,42;0,46;353;523;34;3.454;2.249;1.205;%10.0
2025-10-20 16:00:00;0,43;0,42;0,46;353;523;35;3.448;2.248;1.200;%10.0
2025-10-20 17:00:00;0,43;0,41;0,46;354;523;35;3.446;2.248;1.198;%10.0
2025-10-20 18:00:00;0,43;0,42;0,47;353;524;36;3.450;2.245;1.206;%10.0
2025-10-20 19:00:00;0,44;0,42;0,47;354;523;37;3.448;2.248;1.200;%10.0
2025-10-20 20:00:00;0,44;0,42;0,48;354;524;38;3.458;2.250;1.207;%10.0
2025-10-20 21:00:00;0,44;0,42;0,48;354;523;38;3.456;2.249;1.207;%10.0
2025-10-20 22:00:00;0,44;0,42;0,48;355;524;39;3.448;2.249;1.199;%10.0
2025-10-20 23:00:00;0,44;0,41;0,48;355;524;38;3.453;2.250;1.203;%10.0
2025-10-21 00:00:00;0,44;0,42;0,48;354;523;37;3.457;2.254;1.203;%10.0
2025-10-21 01:00:00;0,43;0,41;0,47;354;523;36;3.449;2.251;1.198;%10.0
2025-10-21 02:00:00;0,43;0,41;0,46;354;524;34;3.447;2.250;1.197;%9.0
2025-10-21 03:00:00;0,42;0,41;0,45;339;490;33;3.619;2.418;1.201;%10.0
2025-10-21 04:00:00;0,44;0,42;0,47;338;520;33;3.601;2.258;1.343;%10.0
2025-10-21 05:00:00;0,43;0,42;0,45;353;522;32;3.452;2.257;1.195;%9.0
2025-10-21 06:00:00;0,43;0,42;0,45;353;523;32;3.452;2.255;1.197;%9.0
2025-10-21 07:00:00;0,43;0,41;0,45;353;523;33;3.455;2.255;1.200;%9.0
2025-10-21 08:00:00;0,43;0,42;0,45;353;523;34;3.460;2.257;1.203;%9.0
2025-10-21 09:00:00;0,43;0,41;0,45;353;523;34;3.456;2.253;1.203;%9.0
2025-10-21 10:00:00;0,43;0,41;0,46;350;517;34;3.481;2.279;1.202;%9.0
2025-10-21 11:00:00;0,43;0,41;0,46;353;523;34;3.457;2.253;1.203;%10.0
2025-10-21 12:00:00;0,43;0,41;0,46;353;523;35;3.461;2.252;1.209;%10.0
2025-10-21 13:00:00;0,43;0,41;0,46;352;523;35;3.462;2.252;1.211;%10.0
2025-10-21 14:00:00;0,43;0,42;0,46;352;523;35;3.468;2.252;1.217;%9.0
2025-10-21 15:00:00;0,43;0,42;0,46;353;523;35;3.450;2.245;1.205;%10.0
2025-10-21 16:00:00;0,43;0,41;0,46;353;524;35;3.459;2.253;1.206;%9.0
2025-10-21 17:00:00;0,43;0,41;0,47;353;523;36;3.452;2.248;1.205;%9.0
2025-10-21 18:00:00;0,43;0,42;0,47;353;524;36;3.456;2.247;1.209;%10.0
2025-10-21 19:00:00;0,44;0,42;0,48;353;524;38;3.457;2.246;1.211;%10.0
2025-10-21 20:00:00;0,44;0,42;0,48;353;523;38;3.469;2.251;1.218;%10.0
2025-10-21 21:00:00;0,44;0,42;0,49;353;523;39;3.465;2.247;1.217;%10.0
2025-10-21 22:00:00;0,44;0,42;0,49;354;524;39;3.457;2.249;1.207;%10.0
2025-10-21 23:00:00;0,44;0,42;0,49;354;524;39;3.466;2.249;1.216;%10.0
2025-10-22 00:00:00;0,44;0,42;0,49;353;523;38;3.467;2.254;1.213;%15.0
2025-10-22 01:00:00;0,44;0,42;0,48;353;523;37;3.458;2.249;1.209;%14.0
2025-10-22 02:00:00;0,43;0,41;0,46;353;524;35;3.460;2.251;1.209;%10.0
2025-10-22 03:00:00;0,42;0,41;0,45;335;482;33;3.663;2.459;1.204;%10.0
2025-10-22 04:00:00;0,42;0,41;0,44;337;517;32;3.620;2.272;1.348;%9.0
2025-10-22 05:00:00;0,43;0,41;0,45;353;522;32;3.453;2.257;1.195;%9.0
2025-10-22 06:00:00;0,43;0,42;0,44;353;523;32;3.452;2.255;1.196;%9.0
2025-10-22 07:00:00;0,43;0,42;0,45;353;523;33;3.454;2.255;1.200;%9.0
2025-10-22 08:00:00;0,43;0,41;0,45;353;523;34;3.459;2.257;1.202;%9.0
2025-10-22 09:00:00;0,43;0,42;0,46;353;523;34;3.456;2.254;1.202;%9.0
2025-10-22 10:00:00;0,43;0,41;0,45;351;518;34;3.479;2.278;1.201;%9.0
2025-10-22 11:00:00;0,43;0,41;0,46;353;523;34;3.448;2.248;1.200;%9.0
2025-10-22 12:00:00;0,43;0,41;0,46;353;523;34;3.455;2.249;1.206;%9.0
2025-10-22 13:00:00;0,43;0,42;0,46;353;523;35;3.459;2.252;1.207;%10.0
2025-10-22 14:00:00;0,43;0,42;0,46;352;523;34;3.455;2.247;1.209;%10.0
2025-10-22 15:00:00;0,43;0,42;0,46;353;523;34;3.453;2.248;1.205;%10.0
2025-10-22 16:00:00;0,43;0,42;0,46;353;523;35;3.455;2.251;1.204;%9.0
2025-10-22 17:00:00;0,43;0,41;0,46;354;524;35;3.449;2.247;1.202;%10.0
2025-10-22 18:00:00;0,43;0,42;0,47;353;523;36;3.453;2.247;1.206;%10.0
2025-10-22 19:00:00;0,44;0,42;0,47;354;524;37;3.454;2.249;1.206;%10.0
2025-10-22 20:00:00;0,44;0,42;0,48;354;524;38;3.460;2.249;1.211;%10.0
2025-10-22 21:00:00;0,44;0,42;0,48;354;524;39;3.461;2.249;1.211;%10.0
2025-10-22 22:00:00;0,44;0,42;0,49;354;523;39;3.457;2.248;1.209;%10.0
2025-10-22 23:00:00;0,44;0,42;0,48;354;524;39;3.454;2.249;1.204;%10.0
2025-10-23 00:00:00;0,44;0,42;0,48;350;523;37;3.398;2.191;1.207;%9.0
2025-10-23 01:00:00;0,43;0,42;0,47;353;523;36;3.461;2.251;1.209;%10.0
2025-10-23 02:00:00;0,43;0,41;0,46;353;524;35;3.456;2.250;1.206;%10.0
2025-10-23 03:00:00;0,42;0,41;0,45;334;481;34;3.671;2.466;1.205;%10.0
2025-10-23 04:00:00;0,44;0,41;0,48;335;516;33;3.648;2.276;1.371;%10.0
2025-10-23 05:00:00;0,43;0,41;0,45;352;520;33;3.462;2.266;1.196;%9.0
2025-10-23 06:00:00;0,43;0,41;0,45;353;522;33;3.448;2.255;1.193;%9.0
2025-10-23 07:00:00;0,43;0,41;0,45;353;523;33;3.453;2.256;1.197;%9.0
2025-10-23 08:00:00;0,43;0,41;0,46;353;521;34;3.463;2.264;1.199;%10.0
2025-10-23 09:00:00;0,43;0,42;0,46;353;523;34;3.456;2.255;1.200;%10.0
2025-10-23 10:00:00;0,43;0,41;0,46;351;517;34;3.475;2.277;1.198;%10.0
2025-10-23 11:00:00;0,43;0,41;0,46;353;523;35;3.451;2.254;1.197;%10.0
2025-10-23 12:00:00;0,43;0,42;0,47;353;523;35;3.451;2.249;1.202;%10.0
2025-10-23 13:00:00;0,43;0,42;0,46;354;523;35;3.448;2.249;1.199;%10.0
2025-10-23 14:00:00;0,43;0,41;0,46;353;523;35;3.458;2.251;1.207;%9.0
2025-10-23 15:00:00;0,43;0,42;0,46;352;523;35;3.464;2.252;1.212;%10.0
2025-10-23 16:00:00;0,43;0,42;0,46;351;523;36;3.396;2.193;1.203;%9.0
2025-10-23 17:00:00;0,43;0,42;0,47;353;523;36;3.454;2.248;1.206;%10.0
2025-10-23 18:00:00;0,43;0,41;0,47;353;524;37;3.454;2.247;1.207;%10.0
2025-10-23 19:00:00;0,43;0,42;0,47;353;524;36;3.455;2.244;1.212;%10.0
2025-10-23 20:00:00;0,43;0,41;0,47;353;524;37;3.456;2.248;1.208;%10.0
2025-10-23 21:00:00;0,43;0,42;0,47;354;523;37;3.460;2.252;1.209;%10.0
2025-10-23 22:00:00;0,44;0,42;0,49;355;523;38;3.451;2.251;1.201;%18.0
2025-10-23 23:00:00;0,44;0,42;0,48;355;523;37;3.448;2.250;1.199;%10.0
2025-10-24 00:00:00;0,43;0,41;0,47;354;523;36;3.460;2.256;1.205;%10.0
2025-10-24 01:00:00;0,43;0,41;0,46;353;523;35;3.455;2.251;1.204;%9.0
2025-10-24 02:00:00;0,43;0,41;0,45;353;524;34;3.451;2.251;1.200;%9.0
2025-10-24 03:00:00;0,42;0,41;0,45;335;482;33;3.662;2.460;1.202;%10.0
2025-10-24 04:00:00;0,43;0,41;0,46;339;516;32;3.598;2.278;1.320;%10.0
2025-10-24 05:00:00;0,42;0,41;0,44;350;521;32;3.482;2.264;1.219;%9.0
2025-10-24 06:00:00;0,42;0,41;0,44;353;523;32;3.452;2.256;1.196;%9.0
2025-10-24 07:00:00;0,42;0,41;0,44;353;523;33;3.454;2.254;1.200;%9.0
2025-10-24 08:00:00;0,43;0,41;0,45;352;523;33;3.461;2.256;1.205;%9.0
2025-10-24 09:00:00;0,43;0,41;0,45;352;523;33;3.456;2.254;1.203;%9.0
2025-10-24 10:00:00;0,43;0,41;0,45;351;517;33;3.481;2.281;1.200;%9.0
2025-10-24 11:00:00;0,43;0,41;0,45;353;523;34;3.449;2.250;1.200;%9.0
2025-10-24 12:00:00;0,43;0,42;0,45;353;523;34;3.450;2.248;1.201;%9.0
2025-10-24 13:00:00;0,43;0,42;0,45;353;523;34;3.455;2.252;1.203;%9.0
2025-10-24 14:00:00;0,43;0,42;0,45;353;524;34;3.457;2.251;1.206;%9.0
2025-10-24 15:00:00;0,43;0,42;0,45;351;522;34;3.467;2.252;1.214;%9.0
2025-10-24 16:00:00;0,43;0,42;0,45;353;523;34;3.456;2.249;1.207;%10.0
2025-10-24 17:00:00;0,43;0,42;0,46;353;524;34;3.458;2.251;1.207;%10.0
2025-10-24 18:00:00;0,43;0,42;0,46;352;523;35;3.454;2.242;1.212;%10.0
2025-10-24 19:00:00;0,43;0,42;0,46;352;524;36;3.455;2.243;1.213;%10.0
2025-10-24 20:00:00;0,44;0,42;0,47;353;524;37;3.463;2.247;1.216;%10.0
2025-10-24 21:00:00;0,44;0,42;0,47;353;524;37;3.467;2.252;1.215;%10.0
2025-10-24 22:00:00;0,44;0,42;0,47;354;524;38;3.459;2.251;1.208;%10.0
2025-10-24 23:00:00;0,44;0,42;0,47;354;523;37;3.455;2.253;1.203;%10.0
2025-10-25 00:00:00;0,43;0,42;0,47;354;523;37;3.454;2.250;1.204;%10.0
2025-10-25 01:00:00;0,43;0,42;0,47;353;523;36;3.454;2.249;1.204;%10.0
2025-10-25 02:00:00;0,43;0,42;0,46;353;524;35;3.453;2.251;1.203;%9.0
2025-10-25 03:00:00;0,42;0,41;0,45;334;482;33;3.665;2.458;1.206;%10.0
2025-10-25 04:00:00;0,46;0,42;0,55;340;519;32;3.587;2.262;1.325;%10.0
2025-10-25 05:00:00;0,43;0,41;0,45;351;519;32;3.470;2.273;1.197;%9.0
2025-10-25 06:00:00;0,43;0,42;0,44;352;523;32;3.457;2.257;1.200;%9.0
2025-10-25 07:00:00;0,43;0,42;0,45;352;523;33;3.455;2.254;1.201;%9.0
2025-10-25 08:00:00;0,43;0,41;0,45;352;523;33;3.462;2.254;1.208;%9.0
2025-10-25 09:00:00;0,43;0,42;0,45;348;522;33;3.504;2.259;1.245;%10.0
2025-10-25 10:00:00;0,43;0,41;0,46;351;517;35;3.486;2.282;1.204;%10.0
2025-10-25 11:00:00;0,43;0,42;0,45;349;523;34;3.501;2.252;1.248;%10.0
2025-10-25 12:00:00;0,43;0,42;0,45;348;523;34;3.504;2.251;1.253;%10.0
2025-10-25 13:00:00;0,43;0,42;0,45;348;524;34;3.505;2.251;1.254;%10.0
2025-10-25 14:00:00;0,43;0,41;0,45;347;523;34;3.515;2.250;1.265;%9.0
2025-10-25 15:00:00;0,43;0,42;0,45;349;523;34;3.497;2.250;1.247;%10.0
2025-10-25 16:00:00;0,43;0,42;0,45;349;523;34;3.496;2.250;1.246;%9.0
2025-10-25 17:00:00;0,43;0,41;0,45;348;522;34;3.513;2.259;1.253;%9.0
2025-10-25 18:00:00;0,43;0,42;0,45;349;523;34;3.501;2.251;1.250;%10.0
2025-10-25 19:00:00;0,43;0,42;0,46;349;523;35;3.502;2.251;1.251;%10.0
2025-10-25 20:00:00;0,43;0,42;0,46;349;523;35;3.500;2.249;1.252;%10.0
2025-10-25 21:00:00;0,43;0,42;0,46;349;523;36;3.504;2.252;1.252;%10.0
2025-10-25 22:00:00;0,44;0,42;0,47;350;523;36;3.501;2.251;1.249;%11.0
2025-10-25 23:00:00;0,44;0,42;0,48;350;524;36;3.497;2.249;1.248;%18.0
2025-10-26 00:00:00;0,43;0,42;0,46;349;523;36;3.501;2.252;1.249;%10.0
2025-10-26 01:00:00;0,43;0,42;0,46;349;523;35;3.492;2.248;1.245;%10.0
2025-10-26 02:00:00;0,43;0,41;0,46;353;524;34;3.458;2.251;1.207;%9.0
2025-10-26 03:00:00;0,42;0,41;0,45;338;490;33;3.626;2.419;1.208;%10.0
2025-10-26 04:00:00;0,43;0,41;0,46;339;520;32;3.590;2.257;1.333;%10.0
2025-10-26 05:00:00;0,42;0,41;0,44;352;522;32;3.457;2.260;1.198;%9.0
2025-10-26 06:00:00;0,42;0,41;0,45;353;522;32;3.454;2.257;1.197;%9.0
2025-10-26 07:00:00;0,42;0,41;0,44;352;523;32;3.455;2.255;1.200;%9.0
2025-10-26 08:00:00;0,43;0,41;0,45;352;521;33;3.464;2.261;1.204;%9.0
2025-10-26 09:00:00;0,43;0,41;0,45;352;522;34;3.462;2.259;1.203;%9.0
2025-10-26 10:00:00;0,43;0,41;0,46;350;517;35;3.490;2.283;1.207;%10.0
2025-10-26 11:00:00;0,43;0,42;0,46;353;523;36;3.459;2.252;1.207;%10.0
2025-10-26 12:00:00;0,43;0,42;0,47;353;523;36;3.463;2.252;1.211;%10.0
2025-10-26 13:00:00;0,43;0,42;0,47;353;523;36;3.465;2.253;1.212;%10.0
2025-10-26 14:00:00;0,43;0,42;0,47;353;523;36;3.461;2.248;1.213;%10.0
2025-10-26 15:00:00;0,44;0,42;0,47;353;523;36;3.456;2.246;1.210;%10.0
2025-10-26 16:00:00;0,43;0,42;0,47;353;523;36;3.458;2.251;1.207;%10.0
2025-10-26 17:00:00;0,43;0,42;0,47;353;523;36;3.459;2.252;1.207;%10.0
2025-10-26 18:00:00;0,43;0,42;0,47;352;523;36;3.462;2.246;1.216;%10.0
2025-10-26 19:00:00;0,44;0,41;0,47;353;523;37;3.458;2.247;1.210;%10.0
2025-10-26 20:00:00;0,44;0,42;0,48;353;523;38;3.459;2.249;1.210;%10.0
2025-10-26 21:00:00;0,44;0,42;0,48;353;523;38;3.462;2.250;1.212;%10.0
2025-10-26 22:00:00;0,44;0,42;0,48;354;524;39;3.453;2.248;1.205;%10.0
2025-10-26 23:00:00;0,44;0,42;0,48;355;524;39;3.453;2.250;1.203;%10.0
2025-10-27 00:00:00;0,44;0,42;0,48;354;523;38;3.463;2.253;1.209;%10.0
2025-10-27 01:00:00;0,45;0,42;0,49;353;523;37;3.461;2.253;1.207;%20.0
2025-10-27 02:00:00;0,43;0,42;0,46;354;523;35;3.449;2.250;1.199;%10.0
2025-10-27 03:00:00;0,42;0,41;0,45;339;490;33;3.615;2.417;1.198;%10.0
2025-10-27 04:00:00;0,44;0,41;0,47;338;520;32;3.599;2.261;1.337;%10.0
2025-10-27 05:00:00;0,42;0,41;0,44;353;522;32;3.447;2.257;1.191;%9.0
2025-10-27 06:00:00;0,42;0,41;0,44;353;523;32;3.452;2.256;1.196;%9.0
2025-10-27 07:00:00;0,43;0,41;0,45;353;522;33;3.456;2.258;1.197;%9.0
2025-10-27 08:00:00;0,43;0,41;0,45;353;523;34;3.458;2.256;1.202;%9.0
2025-10-27 09:00:00;0,43;0,41;0,45;352;523;34;3.456;2.253;1.203;%10.0
2025-10-27 10:00:00;0,43;0,41;0,45;351;518;34;3.480;2.281;1.199;%10.0
2025-10-27 11:00:00;0,43;0,41;0,46;353;523;34;3.452;2.249;1.202;%10.0
2025-10-27 12:00:00;0,43;0,41;0,46;352;523;34;3.458;2.250;1.207;%10.0
2025-10-27 13:00:00;0,43;0,41;0,46;353;523;35;3.459;2.254;1.205;%9.0
2025-10-27 14:00:00;0,43;0,41;0,46;353;523;34;3.454;2.250;1.204;%9.0
2025-10-27 15:00:00;0,43;0,42;0,46;353;523;35;3.448;2.244;1.204;%10.0
2025-10-27 16:00:00;0,43;0,41;0,46;353;523;35;3.453;2.251;1.202;%9.0
2025-10-27 17:00:00;0,43;0,41;0,46;353;523;35;3.464;2.251;1.213;%9.0
2025-10-27 18:00:00;0,43;0,42;0,46;352;523;36;3.462;2.246;1.215;%10.0
2025-10-27 19:00:00;0,43;0,42;0,47;352;522;37;3.468;2.249;1.218;%10.0
2025-10-27 20:00:00;0,44;0,42;0,47;353;524;37;3.469;2.248;1.220;%10.0
2025-10-27 21:00:00;0,44;0,42;0,48;353;524;38;3.467;2.249;1.218;%10.0
2025-10-27 22:00:00;0,44;0,42;0,48;353;524;38;3.467;2.251;1.217;%10.0
2025-10-27 23:00:00;0,44;0,42;0,48;353;524;38;3.466;2.251;1.215;%10.0
2025-10-28 00:00:00;0,44;0,42;0,47;353;523;37;3.470;2.251;1.219;%10.0
2025-10-28 01:00:00;0,43;0,42;0,47;352;523;36;3.460;2.250;1.210;%10.0
2025-10-28 02:00:00;0,43;0,42;0,46;353;523;34;3.461;2.253;1.208;%10.0
2025-10-28 03:00:00;0,42;0,41;0,45;334;482;33;3.665;2.461;1.204;%10.0
2025-10-28 04:00:00;0,43;0,41;0,45;334;514;33;3.656;2.289;1.367;%10.0
2025-10-28 05:00:00;0,43;0,41;0,45;352;522;32;3.465;2.258;1.206;%9.0
2025-10-28 06:00:00;0,43;0,41;0,45;353;523;33;3.454;2.257;1.197;%9.0
2025-10-28 07:00:00;0,43;0,41;0,45;353;523;33;3.454;2.253;1.200;%9.0
2025-10-28 08:00:00;0,43;0,41;0,46;352;522;34;3.461;2.256;1.205;%10.0
2025-10-28 09:00:00;0,43;0,42;0,46;352;522;34;3.463;2.256;1.208;%10.0
2025-10-28 10:00:00;0,43;0,42;0,46;350;518;35;3.478;2.273;1.205;%10.0
2025-10-28 11:00:00;0,43;0,42;0,47;351;521;36;3.466;2.254;1.212;%10.0
