Adana ADNTOCDELLAPP02;Latency;Read Latency;Write Latency;Avg. Size;Read Size;Write Size;Total IOPS;Read IOPS;Write IOPS;CPU Utilization
2025-10-16 09:00:00;0,75;0,82;0,25;461;529;10;0.363;0.316;0.047;%1.0
2025-10-16 10:00:00;0,74;0,82;0,25;456;529;10;0.368;0.317;0.051;%1.0
2025-10-16 11:00:00;0,75;0,82;0,25;459;529;10;0.365;0.316;0.049;%1.0
2025-10-16 12:00:00;0,74;0,83;0,25;455;529;10;0.369;0.317;0.052;%1.0
2025-10-16 13:00:00;0,75;0,83;0,25;457;529;10;0.367;0.316;0.051;%1.0
2025-10-16 14:00:00;0,74;0,82;0,25;455;529;10;0.368;0.316;0.052;%1.0
2025-10-16 15:00:00;0,74;0,82;0,24;455;529;10;0.369;0.316;0.053;%1.0
2025-10-16 16:00:00;0,74;0,82;0,25;454;529;10;0.369;0.316;0.053;%1.0
2025-10-16 17:00:00;0,74;0,82;0,24;456;528;10;0.367;0.316;0.051;%1.0
2025-10-16 18:00:00;0,74;0,82;0,25;456;528;10;0.367;0.316;0.051;%1.0
2025-10-16 19:00:00;0,74;0,82;0,25;455;529;10;0.367;0.316;0.052;%1.0
2025-10-16 20:00:00;0,73;0,81;0,25;456;529;10;0.367;0.316;0.052;%1.0
2025-10-16 21:00:00;0,74;0,82;0,24;457;529;10;0.366;0.316;0.051;%1.0
2025-10-16 22:00:00;0,74;0,81;0,25;458;529;10;0.366;0.317;0.050;%1.0
2025-10-16 23:00:00;0,74;0,81;0,25;457;528;10;0.366;0.316;0.050;%1.0
2025-10-17 00:00:00;0,74;0,81;0,26;461;528;10;0.363;0.316;0.047;%1.0
2025-10-17 01:00:00;0,74;0,81;0,25;459;528;10;0.366;0.317;0.049;%1.0
2025-10-17 02:00:00;0,74;0,81;0,25;463;529;10;0.363;0.316;0.046;%1.0
2025-10-17 03:00:00;0,74;0,81;0,25;461;529;9;0.363;0.315;0.048;%1.0
2025-10-17 04:00:00;0,74;0,81;0,25;463;529;10;0.361;0.315;0.045;%1.0
2025-10-17 05:00:00;0,74;0,81;0,25;461;529;9;0.364;0.316;0.048;%1.0
2025-10-17 06:00:00;0,74;0,82;0,25;464;529;10;0.361;0.316;0.045;%1.0
2025-10-17 07:00:00;0,74;0,82;0,24;459;529;9;0.365;0.315;0.049;%1.0
2025-10-17 08:00:00;0,74;0,82;0,25;462;529;10;0.363;0.316;0.047;%1.0
2025-10-17 09:00:00;0,73;0,82;0,24;455;528;9;0.369;0.317;0.052;%1.0
2025-10-17 10:00:00;0,74;0,82;0,25;458;529;10;0.366;0.316;0.050;%1.0
2025-10-17 11:00:00;0,73;0,82;0,25;454;529;10;0.369;0.316;0.053;%1.0
2025-10-17 12:00:00;0,74;0,82;0,25;458;529;10;0.367;0.316;0.050;%1.0
2025-10-17 13:00:00;0,73;0,82;0,24;452;529;10;0.371;0.316;0.055;%1.0
2025-10-17 14:00:00;0,74;0,82;0,25;460;529;11;0.365;0.316;0.049;%1.0
2025-10-17 15:00:00;0,73;0,82;0,24;453;529;10;0.370;0.316;0.054;%1.0
2025-10-17 16:00:00;0,74;0,82;0,25;459;529;11;0.365;0.315;0.049;%1.0
2025-10-17 17:00:00;0,74;0,82;0,24;454;529;10;0.369;0.315;0.053;%1.0
2025-10-17 18:00:00;0,75;0,82;0,25;460;529;11;0.363;0.315;0.048;%1.0
2025-10-17 19:00:00;0,74;0,83;0,24;452;529;10;0.368;0.314;0.054;%1.0
2025-10-17 20:00:00;0,75;0,82;0,25;460;529;10;0.364;0.316;0.048;%1.0
2025-10-17 21:00:00;0,74;0,82;0,24;454;529;10;0.368;0.315;0.053;%1.0
2025-10-17 22:00:00;0,75;0,82;0,26;463;529;10;0.361;0.315;0.046;%1.0
2025-10-17 23:00:00;0,74;0,82;0,24;457;529;10;0.367;0.316;0.051;%1.0
2025-10-18 00:00:00;0,74;0,81;0,25;464;528;10;0.362;0.317;0.045;%1.0
2025-10-18 01:00:00;0,73;0,81;0,24;456;527;10;0.368;0.317;0.051;%1.0
2025-10-18 02:00:00;0,74;0,81;0,25;463;529;10;0.362;0.316;0.046;%1.0
2025-10-18 03:00:00;0,73;0,81;0,24;458;529;9;0.366;0.316;0.050;%1.0
2025-10-18 04:00:00;0,74;0,81;0,25;465;529;10;0.361;0.316;0.044;%1.0
2025-10-18 05:00:00;0,73;0,81;0,25;460;529;9;0.364;0.316;0.048;%1.0
2025-10-18 06:00:00;0,74;0,81;0,25;464;529;10;0.360;0.315;0.045;%1.0
2025-10-18 07:00:00;0,73;0,81;0,23;458;529;9;0.366;0.315;0.050;%1.0
2025-10-18 08:00:00;0,74;0,81;0,25;461;529;10;0.364;0.316;0.048;%1.0
2025-10-18 09:00:00;0,74;0,81;0,25;458;528;10;0.366;0.316;0.050;%1.0
2025-10-18 10:00:00;0,74;0,81;0,25;459;529;10;0.365;0.316;0.049;%1.0
2025-10-18 11:00:00;0,73;0,81;0,25;455;529;10;0.369;0.316;0.053;%1.0
2025-10-18 12:00:00;0,74;0,82;0,25;458;529;10;0.366;0.316;0.050;%1.0
2025-10-18 13:00:00;0,74;0,82;0,25;456;529;10;0.369;0.317;0.052;%1.0
2025-10-18 14:00:00;0,74;0,82;0,25;457;529;10;0.367;0.316;0.051;%1.0
2025-10-18 15:00:00;0,74;0,82;0,24;454;529;10;0.369;0.316;0.053;%1.0
2025-10-18 16:00:00;0,74;0,82;0,25;457;529;10;0.367;0.316;0.051;%1.0
2025-10-18 17:00:00;0,74;0,82;0,25;454;529;10;0.370;0.316;0.054;%1.0
2025-10-18 18:00:00;0,74;0,82;0,26;456;529;10;0.368;0.316;0.052;%1.0
2025-10-18 19:00:00;0,74;0,82;0,25;455;529;10;0.368;0.316;0.052;%1.0
2025-10-18 20:00:00;0,74;0,82;0,25;457;529;10;0.367;0.316;0.051;%1.0
2025-10-18 21:00:00;0,74;0,82;0,24;457;529;10;0.366;0.315;0.050;%1.0
2025-10-18 22:00:00;0,74;0,82;0,25;457;529;10;0.366;0.315;0.050;%1.0
2025-10-18 23:00:00;0,74;0,82;0,25;459;529;10;0.365;0.316;0.050;%1.0
2025-10-19 00:00:00;0,74;0,81;0,25;459;529;10;0.365;0.316;0.049;%1.0
2025-10-19 01:00:00;0,74;0,81;0,26;458;527;11;0.365;0.317;0.049;%1.0
2025-10-19 02:00:00;0,74;0,82;0,25;460;529;9;0.364;0.316;0.048;%1.0
2025-10-19 03:00:00;0,74;0,81;0,25;463;529;10;0.362;0.316;0.046;%1.0
2025-10-19 04:00:00;0,74;0,81;0,25;458;529;9;0.366;0.316;0.050;%1.0
2025-10-19 05:00:00;0,74;0,81;0,25;463;528;10;0.362;0.316;0.046;%1.0
2025-10-19 06:00:00;0,73;0,81;0,24;460;529;9;0.364;0.316;0.048;%1.0
2025-10-19 07:00:00;0,74;0,81;0,25;462;528;10;0.362;0.316;0.046;%1.0
2025-10-19 08:00:00;0,74;0,82;0,24;457;529;9;0.366;0.316;0.051;%1.0
2025-10-19 09:00:00;0,75;0,82;0,26;461;528;10;0.363;0.316;0.047;%1.0
2025-10-19 10:00:00;0,74;0,82;0,24;455;529;10;0.368;0.315;0.052;%1.0
2025-10-19 11:00:00;0,74;0,82;0,26;462;529;10;0.363;0.316;0.047;%1.0
2025-10-19 12:00:00;0,73;0,82;0,24;455;529;9;0.369;0.317;0.053;%1.0
2025-10-19 13:00:00;0,74;0,82;0,25;459;529;10;0.366;0.316;0.049;%1.0
2025-10-19 14:00:00;0,74;0,82;0,24;455;529;10;0.368;0.316;0.052;%1.0
2025-10-19 15:00:00;0,75;0,82;0,25;460;529;10;0.365;0.316;0.048;%1.0
2025-10-19 16:00:00;0,74;0,82;0,24;455;529;10;0.369;0.316;0.053;%1.0
2025-10-19 17:00:00;0,75;0,82;0,26;461;528;10;0.364;0.316;0.047;%1.0
2025-10-19 18:00:00;0,74;0,82;0,25;455;529;10;0.368;0.316;0.052;%1.0
2025-10-19 19:00:00;0,75;0,82;0,26;462;529;10;0.363;0.316;0.047;%1.0
2025-10-19 20:00:00;0,74;0,82;0,24;454;529;10;0.368;0.316;0.053;%1.0
2025-10-19 21:00:00;0,75;0,82;0,26;463;529;10;0.362;0.316;0.046;%1.0
2025-10-19 22:00:00;0,74;0,82;0,25;455;529;9;0.368;0.315;0.052;%1.0
2025-10-19 23:00:00;0,75;0,82;0,26;464;529;10;0.361;0.316;0.045;%1.0
2025-10-20 00:00:00;0,74;0,81;0,25;459;529;10;0.365;0.316;0.049;%1.0
2025-10-20 01:00:00;0,74;0,81;0,26;466;528;11;0.359;0.315;0.043;%1.0
2025-10-20 02:00:00;0,73;0,81;0,24;457;529;9;0.366;0.316;0.051;%1.0
2025-10-20 03:00:00;0,74;0,81;0,25;467;529;10;0.360;0.316;0.043;%1.0
2025-10-20 04:00:00;0,73;0,81;0,24;458;529;9;0.366;0.316;0.050;%1.0
2025-10-20 05:00:00;0,74;0,81;0,25;463;529;10;0.362;0.316;0.046;%1.0
2025-10-20 06:00:00;0,73;0,8;0,25;459;527;10;0.366;0.317;0.049;%1.0
2025-10-20 07:00:00;0,74;0,81;0,25;463;529;10;0.361;0.315;0.046;%1.0
2025-10-20 08:00:00;0,73;0,81;0,25;458;529;10;0.366;0.316;0.050;%1.0
2025-10-20 09:00:00;0,74;0,81;0,26;461;528;10;0.363;0.316;0.047;%1.0
2025-10-20 10:00:00;0,74;0,82;0,24;456;528;10;0.367;0.316;0.051;%1.0
2025-10-20 11:00:00;0,74;0,82;0,26;458;529;10;0.365;0.315;0.049;%1.0
2025-10-20 12:00:00;0,73;0,81;0,24;456;529;10;0.368;0.316;0.052;%1.0
2025-10-20 13:00:00;0,74;0,81;0,25;459;529;10;0.365;0.316;0.050;%1.0
2025-10-20 14:00:00;0,73;0,81;0,25;456;529;10;0.368;0.316;0.052;%1.0
2025-10-20 15:00:00;0,73;0,81;0,25;455;529;10;0.369;0.317;0.052;%1.0
2025-10-20 16:00:00;0,74;0,82;0,25;456;529;10;0.368;0.316;0.052;%1.0
2025-10-20 17:00:00;0,74;0,82;0,25;457;529;10;0.368;0.317;0.051;%1.0
2025-10-20 18:00:00;0,74;0,82;0,25;456;529;10;0.368;0.316;0.051;%1.0
2025-10-20 19:00:00;0,74;0,81;0,25;457;529;10;0.367;0.316;0.051;%1.0
2025-10-20 20:00:00;0,74;0,82;0,25;457;529;10;0.368;0.317;0.051;%1.0
2025-10-20 21:00:00;0,74;0,82;0,25;458;529;10;0.366;0.316;0.050;%1.0
2025-10-20 22:00:00;0,74;0,82;0,24;459;529;10;0.365;0.316;0.049;%1.0
2025-10-20 23:00:00;0,75;0,82;0,24;460;529;10;0.364;0.316;0.048;%1.0
2025-10-21 00:00:00;0,75;0,82;0,25;464;528;10;0.361;0.316;0.045;%1.0
2025-10-21 01:00:00;0,74;0,82;0,24;461;527;10;0.363;0.317;0.047;%1.0
2025-10-21 02:00:00;0,74;0,81;0,24;464;529;10;0.360;0.315;0.045;%1.0
2025-10-21 03:00:00;0,74;0,81;0,25;463;529;10;0.361;0.316;0.046;%1.0
2025-10-21 04:00:00;0,74;0,81;0,25;465;529;10;0.360;0.316;0.044;%1.0
2025-10-21 05:00:00;0,74;0,81;0,25;463;529;10;0.363;0.317;0.046;%1.0
2025-10-21 06:00:00;0,74;0,81;0,26;465;529;10;0.360;0.315;0.045;%1.0
2025-10-21 07:00:00;0,74;0,81;0,25;461;529;9;0.364;0.316;0.048;%1.0
2025-10-21 08:00:00;0,74;0,81;0,25;463;529;10;0.362;0.316;0.046;%1.0
2025-10-21 09:00:00;0,73;0,81;0,25;456;529;9;0.368;0.316;0.052;%1.0
2025-10-21 10:00:00;0,74;0,82;0,25;460;529;10;0.364;0.315;0.049;%1.0
2025-10-21 11:00:00;0,74;0,82;0,24;453;529;10;0.370;0.316;0.054;%1.0
2025-10-21 12:00:00;0,75;0,82;0,25;459;529;11;0.365;0.315;0.049;%1.0
2025-10-21 13:00:00;0,73;0,82;0,25;453;529;10;0.370;0.316;0.054;%1.0
2025-10-21 14:00:00;0,74;0,82;0,26;459;529;11;0.365;0.316;0.049;%1.0
2025-10-21 15:00:00;0,73;0,82;0,24;450;529;10;0.371;0.315;0.056;%1.0
2025-10-21 16:00:00;0,74;0,82;0,25;459;529;11;0.365;0.316;0.049;%1.0
2025-10-21 17:00:00;0,74;0,82;0,24;452;529;10;0.370;0.316;0.055;%1.0
2025-10-21 18:00:00;0,76;0,83;0,25;459;529;11;0.365;0.316;0.049;%1.0
2025-10-21 19:00:00;0,74;0,83;0,25;453;529;10;0.371;0.316;0.055;%1.0
2025-10-21 20:00:00;0,75;0,82;0,25;459;529;10;0.365;0.316;0.049;%1.0
2025-10-21 21:00:00;0,73;0,82;0,24;452;529;9;0.371;0.316;0.055;%1.0
2025-10-21 22:00:00;0,74;0,81;0,25;461;529;10;0.363;0.316;0.047;%1.0
2025-10-21 23:00:00;0,73;0,81;0,25;456;529;9;0.368;0.316;0.051;%1.0
2025-10-22 00:00:00;0,74;0,81;0,26;465;529;10;0.361;0.317;0.044;%1.0
2025-10-22 01:00:00;0,74;0,82;0,25;456;528;10;0.366;0.315;0.051;%1.0
2025-10-22 02:00:00;0,75;0,82;0,25;465;529;10;0.359;0.315;0.044;%1.0
2025-10-22 03:00:00;0,74;0,82;0,24;458;529;9;0.366;0.316;0.050;%1.0
2025-10-22 04:00:00;0,75;0,81;0,25;466;529;10;0.360;0.316;0.044;%1.0
2025-10-22 05:00:00;0,74;0,81;0,25;460;529;9;0.363;0.315;0.049;%1.0
2025-10-22 06:00:00;0,75;0,82;0,25;466;529;10;0.360;0.316;0.044;%1.0
2025-10-22 07:00:00;0,74;0,82;0,24;460;529;9;0.365;0.316;0.049;%1.0
2025-10-22 08:00:00;0,75;0,82;0,26;464;529;10;0.362;0.316;0.046;%1.0
2025-10-22 09:00:00;0,74;0,82;0,25;457;528;10;0.367;0.317;0.051;%1.0
2025-10-22 10:00:00;0,74;0,82;0,25;460;529;10;0.364;0.316;0.048;%1.0
2025-10-22 11:00:00;0,74;0,82;0,25;455;529;10;0.368;0.316;0.053;%1.0
2025-10-22 12:00:00;0,74;0,82;0,25;458;529;10;0.366;0.316;0.050;%1.0
2025-10-22 13:00:00;0,74;0,82;0,25;455;529;10;0.368;0.316;0.052;%1.0
2025-10-22 14:00:00;0,74;0,82;0,25;458;529;10;0.365;0.315;0.050;%1.0
2025-10-22 15:00:00;0,74;0,82;0,24;454;529;10;0.369;0.316;0.053;%1.0
2025-10-22 16:00:00;0,74;0,82;0,25;457;529;10;0.367;0.316;0.051;%1.0
2025-10-22 17:00:00;0,74;0,82;0,24;456;529;10;0.367;0.315;0.051;%1.0
2025-10-22 18:00:00;0,74;0,82;0,25;456;529;10;0.368;0.316;0.051;%1.0
2025-10-22 19:00:00;0,74;0,82;0,24;456;529;10;0.368;0.316;0.052;%1.0
2025-10-22 20:00:00;0,74;0,82;0,25;456;529;10;0.368;0.316;0.051;%1.0
2025-10-22 21:00:00;0,74;0,82;0,25;456;529;10;0.368;0.317;0.051;%1.0
2025-10-22 22:00:00;0,74;0,81;0,24;458;529;10;0.366;0.316;0.050;%1.0
2025-10-22 23:00:00;0,74;0,81;0,25;460;529;10;0.364;0.316;0.048;%1.0
2025-10-23 00:00:00;0,73;0,81;0,25;459;528;9;0.366;0.317;0.049;%1.0
2025-10-23 01:00:00;0,74;0,81;0,25;460;527;10;0.364;0.317;0.047;%1.0
2025-10-23 02:00:00;0,74;0,81;0,25;460;529;10;0.363;0.315;0.048;%1.0
2025-10-23 03:00:00;0,74;0,81;0,26;463;529;10;0.362;0.316;0.046;%1.0
2025-10-23 04:00:00;0,73;0,81;0,25;460;529;9;0.363;0.315;0.048;%1.0
2025-10-23 05:00:00;0,73;0,8;0,25;463;529;10;0.361;0.315;0.046;%1.0
2025-10-23 06:00:00;0,73;0,8;0,24;462;529;10;0.363;0.316;0.047;%1.0
2025-10-23 07:00:00;0,74;0,81;0,25;464;529;10;0.362;0.316;0.046;%1.0
2025-10-23 08:00:00;0,74;0,81;0,24;459;529;9;0.366;0.316;0.049;%1.0
2025-10-23 09:00:00;0,74;0,82;0,25;460;528;10;0.365;0.317;0.048;%1.0
2025-10-23 10:00:00;0,74;0,82;0,24;455;529;10;0.368;0.316;0.052;%1.0
2025-10-23 11:00:00;0,75;0,82;0,25;458;529;10;0.366;0.316;0.049;%1.0
2025-10-23 12:00:00;0,74;0,82;0,26;454;529;10;0.369;0.316;0.053;%1.0
2025-10-23 13:00:00;0,74;0,82;0,25;457;529;10;0.366;0.315;0.051;%1.0
2025-10-23 14:00:00;0,74;0,82;0,25;452;528;10;0.370;0.316;0.054;%1.0
2025-10-23 15:00:00;0,74;0,82;0,25;456;529;10;0.368;0.316;0.052;%1.0
2025-10-23 16:00:00;0,74;0,82;0,24;452;529;10;0.370;0.316;0.055;%1.0
2025-10-23 17:00:00;0,74;0,82;0,26;458;529;10;0.367;0.316;0.050;%1.0
2025-10-23 18:00:00;0,74;0,83;0,24;452;529;10;0.371;0.316;0.055;%1.0
2025-10-23 19:00:00;0,74;0,82;0,25;457;529;10;0.367;0.316;0.051;%1.0
2025-10-23 20:00:00;0,74;0,83;0,24;451;528;9;0.373;0.317;0.056;%1.0
2025-10-23 21:00:00;0,75;0,82;0,26;462;529;10;0.364;0.316;0.047;%1.0
2025-10-23 22:00:00;0,74;0,82;0,25;456;529;9;0.368;0.316;0.052;%1.0
2025-10-23 23:00:00;0,74;0,82;0,25;463;529;10;0.362;0.316;0.046;%1.0
2025-10-24 00:00:00;0,73;0,81;0,24;456;529;9;0.369;0.317;0.052;%1.0
2025-10-24 01:00:00;0,74;0,81;0,26;464;528;10;0.361;0.316;0.045;%1.0
2025-10-24 02:00:00;0,73;0,81;0,24;457;529;9;0.365;0.315;0.051;%1.0
2025-10-24 03:00:00;0,74;0,81;0,26;464;529;10;0.360;0.315;0.045;%1.0
2025-10-24 04:00:00;0,73;0,81;0,25;458;529;9;0.366;0.316;0.050;%1.0
2025-10-24 05:00:00;0,74;0,81;0,25;464;529;10;0.361;0.316;0.045;%1.0
2025-10-24 06:00:00;0,73;0,81;0,24;459;529;9;0.364;0.315;0.049;%1.0
2025-10-24 07:00:00;0,74;0,81;0,26;465;529;10;0.361;0.316;0.045;%1.0
2025-10-24 08:00:00;0,74;0,81;0,24;460;529;10;0.365;0.317;0.049;%1.0
2025-10-24 09:00:00;0,74;0,81;0,25;461;529;10;0.364;0.316;0.047;%1.0
2025-10-24 10:00:00;0,74;0,82;0,24;456;529;10;0.367;0.315;0.051;%1.0
2025-10-24 11:00:00;0,75;0,82;0,25;458;529;10;0.363;0.314;0.049;%1.0
2025-10-24 12:00:00;0,74;0,82;0,25;455;529;10;0.368;0.315;0.053;%1.0
2025-10-24 13:00:00;0,74;0,82;0,25;458;529;10;0.366;0.316;0.050;%1.0
2025-10-24 14:00:00;0,74;0,82;0,25;457;529;10;0.366;0.315;0.051;%1.0
2025-10-24 15:00:00;0,74;0,82;0,24;455;529;10;0.368;0.316;0.052;%1.0
2025-10-24 16:00:00;0,74;0,82;0,24;454;529;10;0.369;0.316;0.054;%1.0
2025-10-24 17:00:00;0,74;0,83;0,25;456;529;10;0.366;0.314;0.052;%1.0
2025-10-24 18:00:00;0,74;0,82;0,25;454;529;10;0.369;0.316;0.054;%1.0
2025-10-24 19:00:00;0,74;0,82;0,25;458;529;10;0.367;0.317;0.051;%1.0
2025-10-24 20:00:00;0,74;0,82;0,25;459;529;10;0.365;0.316;0.050;%1.0
2025-10-24 21:00:00;0,74;0,82;0,24;458;529;10;0.366;0.316;0.050;%1.0
2025-10-24 22:00:00;0,74;0,82;0,25;460;529;10;0.365;0.316;0.049;%1.0
2025-10-24 23:00:00;0,74;0,81;0,25;460;529;10;0.364;0.316;0.048;%1.0
2025-10-25 00:00:00;0,73;0,81;0,25;459;528;10;0.366;0.317;0.049;%1.0
2025-10-25 01:00:00;0,73;0,81;0,24;457;527;10;0.367;0.317;0.050;%1.0
2025-10-25 02:00:00;0,73;0,81;0,25;462;529;10;0.362;0.315;0.047;%1.0
2025-10-25 03:00:00;0,73;0,81;0,25;460;529;9;0.364;0.315;0.048;%1.0
2025-10-25 04:00:00;0,74;0,81;0,26;462;529;10;0.363;0.316;0.047;%1.0
2025-10-25 05:00:00;0,74;0,81;0,24;461;529;9;0.364;0.316;0.048;%1.0
2025-10-25 06:00:00;0,74;0,81;0,25;464;529;10;0.361;0.315;0.045;%1.0
2025-10-25 07:00:00;0,73;0,81;0,23;458;529;9;0.367;0.317;0.050;%1.0
2025-10-25 08:00:00;0,74;0,81;0,24;463;529;10;0.363;0.316;0.047;%1.0
2025-10-25 09:00:00;0,73;0,81;0,24;456;528;9;0.367;0.316;0.051;%1.0
2025-10-25 10:00:00;0,75;0,82;0,25;460;529;10;0.364;0.316;0.048;%1.0
2025-10-25 11:00:00;0,74;0,82;0,25;455;529;10;0.368;0.316;0.052;%1.0
2025-10-25 12:00:00;0,74;0,82;0,25;459;529;10;0.365;0.316;0.049;%1.0
2025-10-25 13:00:00;0,74;0,82;0,24;454;529;10;0.369;0.316;0.053;%1.0
2025-10-25 14:00:00;0,74;0,82;0,25;456;529;10;0.366;0.315;0.051;%1.0
2025-10-25 15:00:00;0,73;0,82;0,24;452;529;10;0.371;0.316;0.055;%1.0
2025-10-25 16:00:00;0,74;0,82;0,25;458;529;10;0.366;0.316;0.050;%1.0
2025-10-25 17:00:00;0,73;0,82;0,24;453;529;10;0.370;0.316;0.054;%1.0
2025-10-25 18:00:00;0,74;0,82;0,26;459;529;10;0.365;0.316;0.049;%1.0
2025-10-25 19:00:00;0,73;0,82;0,24;453;529;10;0.370;0.316;0.054;%1.0
2025-10-25 20:00:00;0,74;0,81;0,25;460;529;10;0.364;0.316;0.049;%1.0
2025-10-25 21:00:00;0,73;0,81;0,24;453;529;9;0.370;0.316;0.054;%1.0
2025-10-25 22:00:00;0,74;0,82;0,25;460;529;10;0.365;0.316;0.048;%1.0
2025-10-25 23:00:00;0,74;0,82;0,24;455;529;9;0.368;0.315;0.052;%1.0
2025-10-26 00:00:00;0,75;0,82;0,25;462;528;10;0.363;0.316;0.046;%1.0
2025-10-26 01:00:00;0,73;0,81;0,25;455;528;10;0.368;0.316;0.053;%1.0
2025-10-26 02:00:00;0,74;0,81;0,26;464;529;10;0.361;0.316;0.045;%1.0
2025-10-26 03:00:00;0,73;0,81;0,24;455;529;9;0.367;0.315;0.052;%1.0
2025-10-26 04:00:00;0,74;0,81;0,25;462;528;10;0.362;0.316;0.046;%1.0
2025-10-26 05:00:00;0,73;0,81;0,24;456;528;9;0.368;0.317;0.051;%1.0
2025-10-26 06:00:00;0,74;0,81;0,25;464;529;10;0.361;0.316;0.045;%1.0
2025-10-26 07:00:00;0,73;0,81;0,25;459;528;9;0.365;0.316;0.049;%1.0
2025-10-26 08:00:00;0,73;0,81;0,24;463;529;10;0.362;0.316;0.046;%1.0
2025-10-26 09:00:00;0,73;0,81;0,24;458;528;9;0.366;0.316;0.050;%1.0
2025-10-26 10:00:00;0,74;0,81;0,26;461;529;10;0.363;0.315;0.048;%1.0
2025-10-26 11:00:00;0,73;0,81;0,24;455;529;9;0.368;0.316;0.052;%1.0
2025-10-26 12:00:00;0,74;0,82;0,25;460;529;10;0.364;0.316;0.049;%1.0
2025-10-26 13:00:00;0,74;0,82;0,24;456;529;10;0.367;0.316;0.052;%1.0
2025-10-26 14:00:00;0,74;0,82;0,25;460;529;10;0.365;0.316;0.049;%1.0
2025-10-26 15:00:00;0,74;0,82;0,25;455;529;10;0.369;0.317;0.053;%1.0
2025-10-26 16:00:00;0,74;0,82;0,24;458;529;10;0.366;0.316;0.050;%1.0
2025-10-26 17:00:00;0,74;0,82;0,25;456;529;10;0.368;0.316;0.052;%1.0
2025-10-26 18:00:00;0,74;0,82;0,25;457;528;10;0.367;0.317;0.051;%1.0
2025-10-26 19:00:00;0,74;0,82;0,24;455;529;10;0.368;0.316;0.052;%1.0
2025-10-26 20:00:00;0,74;0,82;0,24;456;528;10;0.368;0.316;0.051;%1.0
2025-10-26 21:00:00;0,74;0,82;0,25;458;528;10;0.366;0.316;0.050;%1.0
2025-10-26 22:00:00;0,74;0,82;0,24;457;528;10;0.366;0.316;0.050;%1.0
2025-10-26 23:00:00;0,74;0,82;0,24;458;528;10;0.365;0.316;0.050;%1.0
2025-10-27 00:00:00;0,74;0,82;0,24;459;528;9;0.365;0.316;0.049;%1.0
2025-10-27 01:00:00;0,74;0,82;0,25;461;527;10;0.364;0.317;0.047;%1.0
2025-10-27 02:00:00;0,74;0,81;0,25;460;529;9;0.365;0.316;0.048;%1.0
2025-10-27 03:00:00;0,74;0,81;0,26;462;529;10;0.360;0.314;0.047;%1.0
2025-10-27 04:00:00;0,73;0,81;0,25;460;529;9;0.365;0.317;0.049;%1.0
2025-10-27 05:00:00;0,73;0,81;0,25;463;529;10;0.363;0.317;0.046;%1.0
2025-10-27 06:00:00;0,73;0,81;0,24;458;528;9;0.365;0.316;0.049;%1.0
2025-10-27 07:00:00;0,74;0,81;0,25;463;529;10;0.361;0.316;0.046;%1.0
2025-10-27 08:00:00;0,73;0,81;0,25;458;529;9;0.366;0.316;0.050;%1.0
2025-10-27 09:00:00;0,74;0,81;0,25;459;528;10;0.364;0.316;0.048;%1.0
2025-10-27 10:00:00;0,73;0,82;0,24;454;528;10;0.368;0.316;0.053;%1.0
2025-10-27 11:00:00;0,74;0,82;0,25;457;529;10;0.367;0.316;0.051;%1.0
2025-10-27 12:00:00;0,74;0,82;0,24;452;529;10;0.369;0.314;0.055;%1.0
2025-10-27 13:00:00;0,74;0,82;0,26;458;529;10;0.366;0.316;0.050;%1.0
2025-10-27 14:00:00;0,74;0,82;0,25;454;529;10;0.370;0.317;0.053;%1.0
2025-10-27 15:00:00;0,74;0,82;0,25;458;529;11;0.366;0.316;0.050;%1.0
2025-10-27 16:00:00;0,74;0,82;0,24;455;529;10;0.369;0.317;0.052;%1.0
2025-10-27 17:00:00;0,74;0,82;0,25;460;529;11;0.364;0.316;0.048;%1.0
2025-10-27 18:00:00;0,74;0,82;0,25;453;529;10;0.370;0.316;0.054;%1.0
2025-10-27 19:00:00;0,74;0,82;0,25;460;529;11;0.365;0.316;0.049;%1.0
2025-10-27 20:00:00;0,73;0,81;0,24;453;529;10;0.370;0.315;0.054;%1.0
2025-10-27 21:00:00;0,74;0,81;0,25;460;529;10;0.364;0.315;0.048;%1.0
2025-10-27 22:00:00;0,73;0,81;0,25;455;529;9;0.368;0.316;0.052;%1.0
2025-10-27 23:00:00;0,74;0,81;0,25;462;529;10;0.362;0.316;0.047;%1.0
2025-10-28 00:00:00;0,73;0,81;0,24;455;529;9;0.367;0.316;0.052;%1.0
2025-10-28 01:00:00;0,74;0,81;0,25;463;527;11;0.362;0.317;0.045;%1.0
2025-10-28 02:00:00;0,73;0,81;0,24;458;529;9;0.366;0.316;0.050;%1.0
2025-10-28 03:00:00;0,74;0,81;0,26;466;529;10;0.360;0.316;0.044;%1.0
2025-10-28 04:00:00;0,73;0,81;0,25;458;529;9;0.367;0.317;0.050;%1.0
2025-10-28 05:00:00;0,75;0,82;0,25;465;528;10;0.360;0.316;0.044;%1.0
2025-10-28 06:00:00;0,74;0,82;0,24;459;529;9;0.365;0.316;0.049;%1.0
2025-10-28 07:00:00;0,75;0,82;0,25;466;529;10;0.359;0.316;0.044;%1.0
2025-10-28 08:00:00;0,74;0,83;0,24;456;529;9;0.367;0.316;0.052;%1.0
2025-10-28 09:00:00;0,75;0,83;0,25;461;528;10;0.363;0.316;0.047;%1.0
2025-10-28 10:00:00;0,75;0,83;0,24;454;528;10;0.369;0.316;0.053;%1.0
